,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Pop.,https://www.nytimes.com/2006/05/12/arts/music/12pop.html,Pop.,Pop,E,21,The New York Times,[],"[{'name': 'subject', 'value': 'Rock Music', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}]",2006-05-12T04:00:00+0000,article,Weekend,Arts,Music,News,nyt://article/20c5df7c-57f5-5244-8616-414f29b50c39,1885,nyt://article/20c5df7c-57f5-5244-8616-414f29b50c39,Rock/Pop Listings,,,,,,,By The New York Times,[],The New York Times
1,Selective listings from dance critics of The New York Times.,https://www.nytimes.com/2006/05/12/arts/dance/12danc.html,Selective listings from dance critics of The New York Times.,Dance,E,23,The New York Times,[],"[{'name': 'subject', 'value': 'Dancing', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}]",2006-05-12T04:00:00+0000,article,Weekend,Arts,Dance,News,nyt://article/42d572f9-a1b9-547a-aa0f-cf61d135dfb0,1707,nyt://article/42d572f9-a1b9-547a-aa0f-cf61d135dfb0,Dance Listings,,,,,,,By The New York Times,[],The New York Times
2,"Both sides abruptly rested their cases on Monday in the fraud trial of two former Enron chief executives, setting the stage for closing arguments next week in a trial that could define an era of American business history.     But after 53 days of trial, 51 witnesses and nearly four weeks of testimony from the two defendants, Jeffrey K. Skilling and Kenneth L. Lay, some of the most important witnesses in the case may well be those who never appeared before the jury.  ",https://www.nytimes.com/2006/05/09/business/businessspecial3/what-remains-unanswered-at-enron-trial.html,"Both sides abruptly rested their cases on Monday in the fraud trial of two former Enron chief executives, setting the stage for closing arguments next week in a trial that could define an era of American business history.     But after 53 days of ...",Correction Appended,C,1,The New York Times,[],"[{'name': 'organizations', 'value': 'Enron Corporation', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Skilling, Jeffrey K', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Lay, Kenneth L', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 5, 'major': 'N'}]",2006-05-09T05:00:00+0000,article,Business/Financial Desk,Business Day,,News,nyt://article/e428135b-310a-5f46-8969-97b1e4468eff,1337,nyt://article/e428135b-310a-5f46-8969-97b1e4468eff,What Remains Unanswered at Enron Trial,,,What Remains Unanswered at Enron Trial,,,,By Alexei Barrionuevo and Kurt Eichenwald,"[{'firstname': 'Alexei', 'middlename': None, 'lastname': 'Barrionuevo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Kurt', 'middlename': None, 'lastname': 'Eichenwald', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",
3,"HOUSTON — Both sides have abruptly rested their cases in the fraud trial of two former Enron chief executives, setting the stage for closing arguments next week in a 15-week trial that could define an era of U.S. business history.",https://www.nytimes.com/2006/05/09/business/worldbusiness/09iht-enron.html,,"HOUSTON — Both sides have abruptly rested their cases in the fraud trial of two former Enron chief executives, setting the stage for closing arguments next week in a 15-week trial that could define an era of U.S. business history.",,,International Herald Tribune,[],[],2006-05-09T05:00:00+0000,article,IHT News,Business Day,International Business,News,nyt://article/288433a5-9cb5-5a50-9b39-e8ce325ac3bc,1164,nyt://article/288433a5-9cb5-5a50-9b39-e8ce325ac3bc,Pivotal Enron players were left out as witnesses,,,Pivotal Enron players were left out as witnesses,,,,By Alexei Barrionuevo and Kurt Eichenwald,"[{'firstname': 'Alexei', 'middlename': None, 'lastname': 'Barrionuevo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Kurt', 'middlename': None, 'lastname': 'Eichenwald', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",
4,"Despite 51 witnesses, some of the most important ones may well be those who never appeared. ",https://www.nytimes.com/2006/05/09/business/businessspecial3/09enron.html,"Despite 51 witnesses, some of the most important ones may well be those who never appeared. ",Correction Appended,C,1,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/05/09/business/enron_600.jpg', 'height': 280, 'width': 600, 'legacy': {'xlarge': 'images/2006/05/09/business/enron_600.jpg', 'xlargewidth': 600, 'xlargeheight': 280}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/05/09/business/enron_600.jpg', 'height': 280, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/05/09/business/enron_75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2006/05/09/business/enron_75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Lay, Kenneth L', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Enron Corporation', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Skilling, Jeffrey K', 'rank': 5, 'major': 'N'}]",2006-05-09T04:00:00+0000,article,Business,Business Day,Business,News,nyt://article/98df3e39-dc55-5c44-8bf6-a56faeb5a37b,1330,nyt://article/98df3e39-dc55-5c44-8bf6-a56faeb5a37b,What Remains Unanswered at Enron Trial,,,What Remains Unanswered at Enron Trial,,,,By Alexei Barrionuevo and Kurt Eichenwald,"[{'firstname': 'Alexei', 'middlename': None, 'lastname': 'Barrionuevo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Kurt', 'middlename': None, 'lastname': 'Eichenwald', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",
