,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,subsection_name
0,A visitor sets out to test the standard belief that there is nothing to do on Mondays in New York.,https://www.nytimes.com/2011/08/26/arts/monday-on-the-lower-east-side-and-greenwich-village.html,A visitor sets out to test the standard belief that there is nothing to do on Mondays in New York.,"WHEN my husband and I moved to New York for several months in August 2009, we were told repeatedly that “nobody” was in the city in August. We wandered around the crowded streets, marveling at the number of nobodies everywhere.",C,29,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-articleLarge.jpg', 'height': 350, 'width': 600, 'legacy': {'xlarge': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 350}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-blog480.jpg', 'height': 355, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-jumbo.jpg', 'height': 758, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-popup.jpg', 'height': 481, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-articleInline.jpg', 'height': 141, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-sfSpan.jpg', 'height': 292, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2011/08/26/arts/26TOWNER-span/26TOWNER1-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'glocations', 'value': 'Lower East Side (NYC)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Greenwich Village (NYC)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Lower East Side Tenement Museum', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Barrow Street Theater', 'rank': 4, 'major': 'N'}]",2011-08-25T20:59:27+0000,article,Weekend,Arts,News,nyt://article/a9e1ffee-62f2-5c8b-8ac4-fa17f4ece198,1011,nyt://article/a9e1ffee-62f2-5c8b-8ac4-fa17f4ece198,"Monday, So Good to Me",The Out of Towner,,"Monday, So Good to Me",,,,By Ruth Pennebaker,"[{'firstname': 'Ruth', 'middlename': None, 'lastname': 'Pennebaker', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
1,The Lede is providing updates on the aftermath of an earthquake that struck the eastern United States on Tuesday afternoon.,https://thelede.blogs.nytimes.com/2011/08/23/earthquake-shakes-eastern-united-states/,The Lede is providing updates on the aftermath of an earthquake that struck the eastern United States on Tuesday afternoon.,The Lede is providing updates on the aftermath of a 5.8 magnitude earthquake that struck the eastern United States on Tuesday afternoon.,,,The New York Times,[],"[{'name': 'subject', 'value': 'Earthquakes', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}]",2011-08-23T18:17:01+0000,article,,Blogs,News,nyt://article/cff3eafb-e648-57b6-b6a9-2fe13bb0dadb,3084,nyt://article/cff3eafb-e648-57b6-b6a9-2fe13bb0dadb,Earthquake Shakes Eastern United States,The Lede,,,,,,By Robert Mackey,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Mackey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,"Just hours after announcing on Monday the finalization of a deal dogged by questions about its fairness and transparency, Essex County, N.J., officials said it had been rejected after all.",https://www.nytimes.com/2011/08/16/nyregion/essex-county-reverses-decision-on-detention-center-bid.html,"Just hours after announcing on Monday the finalization of a deal dogged by questions about its fairness and transparency, Essex County, N.J., officials said it had been rejected after all.","NEWARK — In a sharp turnaround, officials in Essex County, N.J., announced Monday that they would not accept the sole bid on a contract to run a 450-bed immigrant detention center after questions were raised about the transparency and fairness of the bidding process. ",A,15,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/16/nyregion/essex/essex-popup.jpg', 'height': 433, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/16/nyregion/essex/essex-blog480.jpg', 'height': 320, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/16/nyregion/essex/essex-jumbo.jpg', 'height': 683, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/16/nyregion/essex/essex-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2011/08/16/nyregion/essex/essex-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/16/nyregion/essex/essex-sfSpan.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/08/16/nyregion/essex/essex-articleInline.jpg', 'height': 127, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}]","[{'name': 'subject', 'value': 'Immigration Detention', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Community Education Centers', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'DiVincenzo, Joseph N Jr', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Essex County (NJ)', 'rank': 4, 'major': 'N'}]",2011-08-16T02:09:56+0000,article,Metro,New York,News,nyt://article/5b1cf042-00f5-5aac-8cb8-e7fb5f8b541b,745,nyt://article/5b1cf042-00f5-5aac-8cb8-e7fb5f8b541b,"Reversing Course, Officials in New Jersey Cancel One-Bid Immigrant Jail Deal",,,"Reversing Course, Officials in New Jersey Cancel One-Bid Immigrant Jail Deal",,,,By Sam Dolnick,"[{'firstname': 'Sam', 'middlename': None, 'lastname': 'Dolnick', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
3,"Mark Emmert, president of the N.C.A.A., suggesting a meeting to discuss a less cannibalistic and more collegial way to approach conference expansion.",https://www.nytimes.com/2011/08/16/sports/ncaa-chief-suggests-summit-on-conference-expansion.html,"Mark Emmert, president of the N.C.A.A., suggesting a meeting to discuss a less cannibalistic and more collegial way to approach conference expansion.","Mark Emmert, the president of the N.C.A.A., reached out to several top college officials Monday, suggesting a meeting to discuss a less cannibalistic and more collegial way to approach conference expansion. ",B,14,The New York Times,[],"[{'name': 'subject', 'value': 'Football (College)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Emmert, Mark', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'National Collegiate Athletic Assn', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'College Athletics', 'rank': 4, 'major': 'N'}]",2011-08-16T01:22:27+0000,article,Sports,Sports,News,nyt://article/de148aa0-4f58-5aeb-9460-a0bae382fba1,313,nyt://article/de148aa0-4f58-5aeb-9460-a0bae382fba1,N.C.A.A. Chief Suggests a Summit on Conference Expansion,,,N.C.A.A. Chief Suggests a Summit on Conference Expansion,,,,By Pete Thamel,"[{'firstname': 'Pete', 'middlename': None, 'lastname': 'Thamel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,"A selected guide to pop, rock, folk, country and other music performances in New York and the area.",https://www.nytimes.com/2011/08/12/arts/music/pop-and-rock-listings-for-aug-12-18.html,"A selected guide to pop, rock, folk, country and other music performances in New York and the area.",Pop,C,16,The New York Times,[],"[{'name': 'subject', 'value': 'Prudential Center (Newark)', 'rank': 1, 'major': 'N'}]",2011-08-11T20:22:49+0000,article,Weekend,Arts,Schedule,nyt://article/cbdc59c3-f815-5d70-ad7d-872064e70ec0,1056,nyt://article/cbdc59c3-f815-5d70-ad7d-872064e70ec0,Pop and Rock Listings for Aug. 12-18,,,The Listings,,,,,[],,Music
5,A selection of rock and pop listings.,https://www.nytimes.com/2011/07/29/arts/music/rock-and-pop-listings-july-29-aug-4.html,A selection of rock and pop listings.,Pop,C,19,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",2011-07-28T22:21:11+0000,article,Weekend,Arts,Schedule,nyt://article/a28c31eb-8c7e-5e13-91db-bbaf1e07097d,1574,nyt://article/a28c31eb-8c7e-5e13-91db-bbaf1e07097d,Rock and Pop Listings July 29 — Aug. 4,,,The Listings,,,,,[],,Music
6,East End Kitchen opens on the Upper East Side; Hotel Chantelle opens in a Ludlow Street rooftop garden; and other new restaurants.,https://www.nytimes.com/2011/07/27/dining/east-end-kitchen-hotel-chantelle-open-off-the-menu.html,East End Kitchen opens on the Upper East Side; Hotel Chantelle opens in a Ludlow Street rooftop garden; and other new restaurants.,Opening,D,2,The New York Times,[],"[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}]",2011-07-26T22:52:30+0000,article,Dining,Food,News,nyt://article/e3fe4387-8b9c-52c0-b0ff-f7e732c38d13,462,nyt://article/e3fe4387-8b9c-52c0-b0ff-f7e732c38d13,Off the Menu,,,Off the Menu,,,,By Florence Fabricant,"[{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
7,"To N.F.L. insiders, Cosell is a treasure trove of information. Pro football writers and broadcasters regularly hit him up privately for analysis. General managers ask for his assessment of draft prospects.",https://fifthdown.blogs.nytimes.com/2011/07/13/greg-cosell-unheralded-maestro-of-n-f-l-matchup/,"To N.F.L. insiders, Cosell is a treasure trove of information. Pro football writers and broadcasters regularly hit him up privately for analysis. General managers ask for his assessment of draft prospects.","It’s a February afternoon in Indianapolis. The former Auburn quarterback and Heisman winner Cam Newton is under his first N.F.L. microscope. On live national television, in front of some 200 reporters at Podium C in the N.F.L. scouting combine media center, Newton is fielding (fending off) rapid-fire questions about expectations for the N.F.L., his character, his level of “football focus,” his baggage.",,,The New York Times,[],"[{'name': 'subject', 'value': 'Football', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'NFL Films', 'rank': 3, 'major': 'N'}]",2011-07-13T10:00:15+0000,article,,Sports,News,nyt://article/9c6ddbcb-b2ad-5b0b-8b8d-082763525dab,2884,nyt://article/9c6ddbcb-b2ad-5b0b-8b8d-082763525dab,"Greg Cosell, Unheralded Maestro of N.F.L. ‘Matchup’",The Fifth Down,,,,,,By Andy Benoit,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Benoit', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
8,A selection of cultural events this week.,https://www.nytimes.com/2011/07/10/arts/july-10-16.html,A selection of cultural events this week.,Theater,,,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/07/10/arts/10GUIDE-3_span/10GUIDE-3_span-articleLarge.jpg', 'height': 315, 'width': 600, 'legacy': {'xlarge': 'images/2011/07/10/arts/10GUIDE-3_span/10GUIDE-3_span-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 315}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/07/10/arts/10GUIDE-3_span/10GUIDE-3_span-blog480.jpg', 'height': 320, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/07/10/arts/10GUIDE-3_span/10GUIDE-3_span-jumbo.jpg', 'height': 683, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/07/10/arts/10GUIDE-3_span/10GUIDE-3_span-popup.jpg', 'height': 433, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}]",[],2011-07-07T20:15:50+0000,article,Arts,Arts,News,nyt://article/2e0b4079-e377-5ae8-95c4-e9810b6e2ceb,1773,nyt://article/2e0b4079-e377-5ae8-95c4-e9810b6e2ceb,July 10 — 16,The Week Ahead,,,,,,,[],,
9,"But so far the body has had little opportunity to flex its new muscles. No test cases have been brought before it, and none are in sight.",https://www.nytimes.com/2011/07/04/technology/04telecom.html,"But so far the body has had little opportunity to flex its new muscles. No test cases have been brought before it, and none are in sight.","THE HAGUE — A little more than a month ago, the European Union got a newly empowered telecommunications regulatory agency with the potential to exercise real clout. Not that many seem to have noticed.",,,International Herald Tribune,[],"[{'name': 'subject', 'value': 'Telephones and Telecommunications', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Regulation and Deregulation of Industry', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 3, 'major': 'N'}]",2011-07-03T12:23:06+0000,article,Business,Technology,News,nyt://article/9c098a17-f759-5919-a91e-880fe919e83b,1235,nyt://article/9c098a17-f759-5919-a91e-880fe919e83b,Fortified European Telecommunications Regulator Has Potential to Wield Real Power,,,Fortified E.U. Telecommunications Regulator Has Potential to Wield Real Power,,,,By Kevin J. O'Brien,"[{'firstname': 'Kevin', 'middlename': 'J.', 'lastname': ""O'Brien"", 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
