,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"WASHINGTON, June 18 President Carter leaves tomorrow on a five-nation European trip that American officials hope will ease some of the recent strains in the Western alliance.  ",https://www.nytimes.com/1980/06/19/archives/carter-leaves-today-on-fivenation-tour-of-europe-will-hold-talks.html,,,A,3,The New York Times,[],[],1980-06-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/93c1fc61-34b6-5e95-9264-85d510018bbf,0,nyt://article/93c1fc61-34b6-5e95-9264-85d510018bbf,Carter Leaves Today on Five-Nation Tour of Europe; Will Hold Talks With Pope Giscard Annoyed White House Called in Good Spirits Stops and Topics ,1,,Carter Leaves Today on Five-Nation Tour of Europe; Will Hold Talks With Pope Giscard Annoyed White House Called in Good Spirits Stops and Topics ,,,,By Terence Smith Special To the New York Times,"[{'firstname': 'Terence', 'middlename': 'Smith', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1980/06/18/archives/obituary-7-no-title.html,,,M,5,The New York Times,[],[],1980-06-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/05ea8186-363d-5922-aaa4-f6b6d1052655,0,nyt://article/05ea8186-363d-5922-aaa4-f6b6d1052655,Obituary 7 -- No Title,1,,Obituary 7 -- No Title,,,,,[],
2,"JERUSALEM, June 15 Israel's Cabinet issued a vitriolic denunciation of the Common Market's declaration on the Middle East today, comparing it to the appeasement of Hitler at Munich and dismissing the offer of European security guarantees as no better than the empty pledges given Czechoslovakia in 1938.  ",https://www.nytimes.com/1980/06/16/archives/the-israeli-cabinet-harshly-denounces-venice-declaration-begin.html,,,A,1,The New York Times,[],[],1980-06-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/97ca7f6a-b5a9-50ed-b1e6-60d70d31ea09,0,nyt://article/97ca7f6a-b5a9-50ed-b1e6-60d70d31ea09,THE ISRAELI CABINET HARSHLY DENOUNCES VENICE DECLARATION; BEGIN COMPARES IT TO MUNICH Premier Rejects Common Market Call for a P.L.O. Role in Talks and Security Guarantee Declaration Approved Friday Israel Harshly Rejects Venice Declaration on Mideast,2,,THE ISRAELI CABINET HARSHLY DENOUNCES VENICE DECLARATION; BEGIN COMPARES IT TO MUNICH Premier Rejects Common Market Call for a P.L.O. Role in Talks and Security Guarantee Declaration Approved Friday Israel Harshly Rejects Venice Declaration on Mideast,,,,By David K. Shipler Special To the New York Times,"[{'firstname': 'David', 'middlename': 'K.', 'lastname': 'Shipler', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"DANVERS, Mass., June 15 (UPI)  Dale Lundquist lost a four-stroke lead on the first hole but rallied over the final 14 holes today to gain her first victory in four years on the Ladies Professional Golf Association tour in a $150,000 tournament.  ",https://www.nytimes.com/1980/06/16/archives/dale-lundquist-gets-first-victory.html,,,S,5,The New York Times,[],[],1980-06-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/fc60b0c2-96e2-52a8-8faa-84d3d632e3e8,0,nyt://article/fc60b0c2-96e2-52a8-8faa-84d3d632e3e8,Dale Lundquist Gets First Victory,1,,Dale Lundquist Gets First Victory,,,,,[],
4,,https://www.nytimes.com/1980/06/16/archives/television.html,,,S,23,The New York Times,[],[],1980-06-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/7a38517f-237b-5583-af7a-5615925d52f1,0,nyt://article/7a38517f-237b-5583-af7a-5615925d52f1,Television,1,,Television,,,,,[],
5,,https://www.nytimes.com/1980/06/16/archives/obituary-5-no-title.html,,,F,9,The New York Times,[],[],1980-06-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/703bbf41-5ac3-5f80-b7df-db4927c0a6c3,0,nyt://article/703bbf41-5ac3-5f80-b7df-db4927c0a6c3,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],
6,"UNITED NATIONS, N.Y., June 15  Almost every other week now Yehuda Z. Blum, the scholarly Israeli delegate to the United Nations, trots over to the blue and cream Security Council chamber for another tongue-lashing over his nation's treatment of Palestinian Arabs.  ",https://www.nytimes.com/1980/06/16/archives/despite-odds-israels-un-delegate-battles-on-a-keen-sense-of-irony.html,,,A,10,The New York Times,[],[],1980-06-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/6b8df99f-09b3-541f-a468-3f146a87765e,0,nyt://article/6b8df99f-09b3-541f-a468-3f146a87765e,"Despite Odds, Israel's U.N. Delegate Battles On; A Keen Sense of Irony Evidence of 'Blatant Hypocrisy'",1,,"Despite Odds, Israel's U.N. Delegate Battles On; A Keen Sense of Irony Evidence of 'Blatant Hypocrisy'",,,,By Bernard D. Nossiter Special To the New York Times,"[{'firstname': 'Bernard', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"DARIEN, Conn., June 14--Fair Warning, one of the old-timers of the division, won the amateur-owner jumper championship with 12 points today at the Ox Ridge Hunt Club horse show.  ",https://www.nytimes.com/1980/06/15/archives/fair-warning-triumphs-winning-mount-is-16-spring-steam-triumphs.html,,,S,6,The New York Times,[],[],1980-06-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/7be8dd06-c027-570a-b820-082837fd87a9,0,nyt://article/7be8dd06-c027-570a-b820-082837fd87a9,Fair Warning Triumphs; Winning Mount Is 16 Spring Steam Triumphs ,1,,Fair Warning Triumphs; Winning Mount Is 16 Spring Steam Triumphs ,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/06/15/archives/marriage-announcement-8-no-title.html,,,,44,The New York Times,[],[],1980-06-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/d521ba8e-a017-558d-a83d-6d0018c96be1,0,nyt://article/d521ba8e-a017-558d-a83d-6d0018c96be1,Marriage Announcement 8 -- No Title,1,,Marriage Announcement 8 -- No Title,,,,,[],
9,"Elizabeth Locke Buck, daughter of Mr. and Mrs. Willis Roome Buck of New Canaan, Conn., was married there yesterday to Donald Lewis White, son of Edward White Jr. of Wyckoff, N.J., and the late Donna Louise DeVoe White.  ",https://www.nytimes.com/1980/06/15/archives/elizabeth-buck-married-to-donald-white.html,,,,46,The New York Times,[],[],1980-06-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/74316020-c5e4-5dd6-b4e0-0d744b7b641b,0,nyt://article/74316020-c5e4-5dd6-b4e0-0d744b7b641b,Elizabeth Buck Married to Donald White,1,,Elizabeth Buck Married to Donald White,,,,,[],
