,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"A selected guide to folk, hip-hop, soul, R&B, rock, pop and other music performances in New York and the area.",https://www.nytimes.com/2010/09/17/arts/music/17pop.html,"A selected guide to folk, hip-hop, soul, R&B, rock, pop and other music performances in New York and the area.",Pop,C,21,The New York Times,[],"[{'name': 'subject', 'value': 'Central Park Summerstage', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Rap Music', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Parks and Other Recreation Areas', 'rank': 3, 'major': 'N'}]",2010-09-16T21:26:15+0000,article,Weekend,Arts,Music,Schedule,nyt://article/de5eb943-e452-5e7f-be9d-ab79289f1424,1735,nyt://article/de5eb943-e452-5e7f-be9d-ab79289f1424,Pop and Rock Listings,,,The Listings,,,,,[],
1,A selected guide to the movement arts in New York and the area.,https://www.nytimes.com/2010/09/17/arts/dance/17dance.html,A selected guide to the movement arts in New York and the area.,Dance,C,23,The New York Times,[],"[{'name': 'subject', 'value': 'Parks and Other Recreation Areas', 'rank': 1, 'major': 'N'}]",2010-09-16T21:16:35+0000,article,Weekend,Arts,Dance,Schedule,nyt://article/58557761-b3e7-53b2-ac2c-29fcb55c7792,885,nyt://article/58557761-b3e7-53b2-ac2c-29fcb55c7792,Dance Listings,,,The Listings,,,,,[],
2,"A selected guide to museums, talks, festivals, recreation, walks and other events in New York.",https://www.nytimes.com/2010/09/17/arts/17spare.html,"A selected guide to museums, talks, festivals, recreation, walks and other events in New York.",Around Town,C,34,The New York Times,[],"[{'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Feast of San Gennaro', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Cemeteries', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Folk Music', 'rank': 4, 'major': 'N'}]",2010-09-16T20:47:22+0000,article,Weekend,Arts,,Schedule,nyt://article/0ca14ebb-f214-5ed5-b6ad-5dba8ebc3944,1972,nyt://article/0ca14ebb-f214-5ed5-b6ad-5dba8ebc3944,Spare Times,,,Spare Times,,,,By Anne Mancuso,"[{'firstname': 'Anne', 'middlename': None, 'lastname': 'Mancuso', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,Fisk sells Scandinavian-style seafood at its homey store on Delancey Street.,https://www.nytimes.com/2010/09/15/dining/15store.html,Fisk sells Scandinavian-style seafood at its homey store on Delancey Street.,"This homey little storefront’s name, Fisk, means fish in Swedish. That’s almost all you need to know. Annika Sundvik, above, who owns it with her husband, John Lavelle, sells all sorts of fish and seafood, fresh and cured, and almost all in Scandinavian style. Tiny smoked Norwegian shrimp, homemade gravlax, peppered mackerel, smoked herring, pickled baby octopus and several roes, including lumpfish, wasabi and seaweed, are listed on a blackboard, along with fresh seafood like cod and lobster. Some cheeses, including Vasterbotten; produce like potatoes, beets, cabbage and onions; and pantry products, like lingonberry cordials and packaged flatbreads, are also sold. The couple, who own White Slab Palace, a restaurant and bar next door, are gradually adding prepared foods, like smorrebrod (open-faced sandwiches). ",D,3,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/15/dining/15stuff-span/15stuff-span-articleLarge.jpg', 'height': 368, 'width': 600, 'legacy': {'xlarge': 'images/2010/09/15/dining/15stuff-span/15stuff-span-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 368}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/15/dining/15stuff-span/STUF-1-jumbo.jpg', 'height': 677, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/15/dining/15stuff-span/STUF-1-popup.jpg', 'height': 430, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/15/dining/15stuff-span/15stuff-span-sfSpan.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/15/dining/15stuff-span/15stuff-span-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2010/09/15/dining/15stuff-span/15stuff-span-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Seafood', 'rank': 1, 'major': 'N'}]",2010-09-14T21:32:33+0000,article,Dining,Food,,News,nyt://article/badfc60b-2122-58bc-af40-2bd9a2c5d88e,172,nyt://article/badfc60b-2122-58bc-af40-2bd9a2c5d88e,A Smorgasbord at a Delancey Street Shop,Food Stuff,,A Smorgasbord on Delancey Street,,,,By Florence Fabricant,"[{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"A selected guide to recreation, talks and other events in the New York area.",https://www.nytimes.com/2010/09/10/arts/10spare.html,"A selected guide to recreation, talks and other events in the New York area.",Around Town,C,30,The New York Times,[],"[{'name': 'subject', 'value': 'Parks and Other Recreation Areas', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Feast of San Gennaro', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'September 11 (2001)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'World Trade Center (NYC)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Historic Buildings and Sites', 'rank': 7, 'major': 'N'}]",2010-09-09T20:48:49+0000,article,Weekend,Arts,,Schedule,nyt://article/4c65bf8e-b88c-5103-be78-ae44bba79c7b,2461,nyt://article/4c65bf8e-b88c-5103-be78-ae44bba79c7b,Spare Times,,,Spare Times,,,,By Anne Mancuso,"[{'firstname': 'Anne', 'middlename': None, 'lastname': 'Mancuso', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,A selected guide to jazz performances in New York.,https://www.nytimes.com/2010/09/10/arts/music/10jazz.html,A selected guide to jazz performances in New York.,Jazz,C,17,The New York Times,[],"[{'name': 'subject', 'value': 'NIGHTCLUBS AND CABARETS', 'rank': 1, 'major': 'N'}]",2010-09-09T20:34:54+0000,article,Weekend,Arts,Music,Schedule,nyt://article/74b858c2-9da5-5073-a650-db4e7b4eb057,2181,nyt://article/74b858c2-9da5-5073-a650-db4e7b4eb057,Jazz Listings,,,The Listings,,,,,[],
6,"A selected guide to pop, rock, folk, hip-hop and other music performances in the New York area.",https://www.nytimes.com/2010/09/10/arts/music/10pop.html,"A selected guide to pop, rock, folk, hip-hop and other music performances in the New York area.",Pop,C,16,The New York Times,[],"[{'name': 'subject', 'value': 'Folk Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Rap Music', 'rank': 2, 'major': 'N'}]",2010-09-09T20:29:26+0000,article,Weekend,Arts,Music,Schedule,nyt://article/86116e3c-7959-57e5-b80e-0627b235ef78,1633,nyt://article/86116e3c-7959-57e5-b80e-0627b235ef78,Pop and Rock Listings,,,The Listings,,,,,[],
7,New restaurants coming to New York City in the next few months.,https://www.nytimes.com/2010/09/08/dining/08preview.html,New restaurants coming to New York City in the next few months.,BELOW 14TH STREET,D,6,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/08/dining/08preview-span/08preview-span-articleLarge.jpg', 'height': 377, 'width': 600, 'legacy': {'xlarge': 'images/2010/09/08/dining/08preview-span/08preview-span-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 377}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/08/dining/08preview-span/08preview-span-jumbo.jpg', 'height': 684, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/08/dining/08preview-span/08preview-span-popup.jpg', 'height': 434, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/08/dining/08preview-span/08preview-span-sfSpan.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/08/dining/08preview-span/08preview-span-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2010/09/08/dining/08preview-span/08preview-span-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}]",2010-09-08T00:58:56+0000,article,Dining,Food,,News,nyt://article/ef82a522-f638-5e22-b5a3-86466911c891,2569,nyt://article/ef82a522-f638-5e22-b5a3-86466911c891,What’s Opening This Season,Fall Restaurant Preview,,OFF THE MENU; Up Next: Guacamole Sorbet and Pu-Pu Platters,,,,By Florence Fabricant,"[{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"A selected guide to pop, rock, hip-hop and other music performances in the New York area.",https://www.nytimes.com/2010/09/03/arts/music/03pop.html,"A selected guide to pop, rock, hip-hop and other music performances in the New York area.",Pop,C,16,The New York Times,[],"[{'name': 'subject', 'value': 'Rap Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PNC Bank Arts Center (NJ)', 'rank': 2, 'major': 'N'}]",2010-09-02T20:51:32+0000,article,Weekend,Arts,Music,Schedule,nyt://article/bfc3062d-cc8f-5fef-ad50-fea5dd546c3f,1207,nyt://article/bfc3062d-cc8f-5fef-ad50-fea5dd546c3f,Pop and Rock Listings,,,The Listings,,,,,[],
9,"There was no cataclysm that defined the summer, but the average temperature, 77.8 degrees, was a record.",https://www.nytimes.com/2010/09/01/nyregion/01summer.html,"There was no cataclysm that defined the summer, but the average temperature, 77.8 degrees, was a record."," With one final, fitting blast of 96-degree heat on Tuesday, the summer of 2010 went down in the National Weather Service’s record books as the hottest ever in New York City.",A,16,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-articleLarge.jpg', 'height': 315, 'width': 600, 'legacy': {'xlarge': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 315}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-jumbo.jpg', 'height': 502, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-popup.jpg', 'height': 319, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-sfSpan.jpg', 'height': 213, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2010/09/01/nyregion/SUMMER1-span-337/SUMMER1-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'organizations', 'value': 'National Weather Service', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Temperature', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 3, 'major': 'N'}]",2010-09-01T00:08:01+0000,article,Metro,New York,,News,nyt://article/2e160546-f611-5429-8579-46c25abe98c5,1146,nyt://article/2e160546-f611-5429-8579-46c25abe98c5,It Adds Up: This Was New York’s Hottest Summer,,,It All Adds Up: This Was the City's Hottest Summer,,,,By Patrick McGeehan,"[{'firstname': 'Patrick', 'middlename': None, 'lastname': 'McGeehan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
