,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Ken Johnson, a fullback, was among the 11 players whom the New York Giants placed on waivers yesterday, the team announced at its training camp in Pleasantville, N.Y. Six other players were put on the injuredreserve list to reduce the roster to 61. The club said another player would be cut today, when all National Football League teams must be down to the 60-player limit.  ",https://www.nytimes.com/1980/08/19/archives/football-giants-cut-johnson.html,,,S,12,The New York Times,[],[],1980-08-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/ee6b4d3c-fb44-507d-a336-409bf3454efd,0,nyt://article/ee6b4d3c-fb44-507d-a336-409bf3454efd,Football Giants Cut Johnson,1,,Football Giants Cut Johnson,,,,,[],
1,CLEVELAND There is no movie house in downtown Cleveland. The last one closed this spring. And the city remains in default on payments it could not meet in 1978.  ,https://www.nytimes.com/1980/08/18/archives/2-banks-tap-clevelands-riches-clevelands-rich-banks-changes-in.html,,,B,1,The New York Times,[],[],1980-08-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/b745b206-43d2-5b72-bca2-d44fe4584677,0,nyt://article/b745b206-43d2-5b72-bca2-d44fe4584677,2 Banks Tap Cleveland's Riches; Cleveland's Rich Banks Changes in Consumer Banking 'Weeding Out' of Banks Seen ,2,,2 Banks Tap Cleveland's Riches; Cleveland's Rich Banks Changes in Consumer Banking 'Weeding Out' of Banks Seen ,,,,By Robert A. Bennett Special To the New York Times,"[{'firstname': 'Robert', 'middlename': 'A.', 'lastname': 'Bennett', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"With Philadelphia's bats cracking and New York's defense crumbling, the Phillies finished a five-game sweep of the Mets at Shea Stadium yesterday by winning both games of a doubleheader.  ",https://www.nytimes.com/1980/08/18/archives/phils-beat-mets-5th-in-row-mets-box-scores.html,,,S,3,The New York Times,[],[],1980-08-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/9ca3a055-a22d-5349-aca7-8ff567aa5bb4,0,nyt://article/9ca3a055-a22d-5349-aca7-8ff567aa5bb4,Phils Beat Mets 5th in Row; Mets Box Scores ,1,,Phils Beat Mets 5th in Row; Mets Box Scores ,,,,By Jane Gross,"[{'firstname': 'Jane', 'middlename': None, 'lastname': 'Gross', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"YESTERDAY was the first anniversary of Dallas Green's Pittsburgh Address. Only a week ago, in language that brought the Ohio River to a boil, the tall and rugged-looking  manager told the Phillies he was not going to let them quit cold.  ",https://www.nytimes.com/1980/08/18/archives/the-greening-of-the-phillies-dallas-style.html,,,S,2,The New York Times,[],[],1980-08-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/40640233-c76e-5573-98ad-9485114c11f1,0,nyt://article/40640233-c76e-5573-98ad-9485114c11f1,"The Greening of the Phillies, Dallas Style",1,,"The Greening of the Phillies, Dallas Style",,,,George Vecsey,"[{'firstname': 'George', 'middlename': None, 'lastname': 'Vecsey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"ONE grew up on the city streets in the Brownsville section of Brooklyn, the other in the horse country of Kentucky. One broke into professional baseball with the Pittsburgh Pirates, the other with the Cincinnati Reds. One is black, the other white.  ",https://www.nytimes.com/1980/08/17/archives/randolph-and-flynn-playing-second-base-in-a-firstclass-way-randolph.html,,,S,1,The New York Times,[],[],1980-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/5bb8a4e2-7f86-5844-b35a-da407cd13ba9,0,nyt://article/5bb8a4e2-7f86-5844-b35a-da407cd13ba9,Randolph and Flynn:; Playing Second Base In a First-Class Way Randolph and Flynn: Playing Second Base In a First-Class Way History in the Making The Night of the Trade ,2,,Randolph and Flynn:; Playing Second Base In a First-Class Way Randolph and Flynn: Playing Second Base In a First-Class Way History in the Making The Night of the Trade ,,,,By Joseph Durso,"[{'firstname': 'Joseph', 'middlename': None, 'lastname': 'Durso', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"MIAMI, Sunday, Aug. 17--Hijackers seized three jetliners yesterday and ordered them to fly to Cuba, according to airline and Federal officials. The hijackings brought to six the number of United States planes commandeered and diverted to Cuba in a week.  ",https://www.nytimes.com/1980/08/17/archives/3-hijackings-force-jetliners-to-cuba-two-flights-from-miami-and-one.html,,,,1,The New York Times,[],[],1980-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/68cfc681-5a40-5daf-ace1-0b3fc65d1918,0,nyt://article/68cfc681-5a40-5daf-ace1-0b3fc65d1918,3 HIJACKINGS FORCE JETLINERS TO CUBA; Two Flights From Miami and One From San Juan Are Diverted 2 Hijackings in 30 Minutes 3 More Jets Forced to Havana; Total of 6 Seized in Week Toy Said to Be Bomb No Resistance to Arrest Use of 'Behavioral Profile' ,2,,3 HIJACKINGS FORCE JETLINERS TO CUBA; Two Flights From Miami and One From San Juan Are Diverted 2 Hijackings in 30 Minutes 3 More Jets Forced to Havana; Total of 6 Seized in Week Toy Said to Be Bomb No Resistance to Arrest Use of 'Behavioral Profile' ,,,,,[],
6,"A metal mirror, about two feet square, was stuck in white sand in gin-clear Caribbean water 30 feet from the surface. As I watched through my mask, a queen angelfish, a large, graceful swimmer of indescent blue and gold and orange and violet, glided past its reflection, slowly circled...  ",https://www.nytimes.com/1980/08/17/archives/grand-caymans-underwater-world-exploring-grand-cayman-islands.html,,,T,1,The New York Times,[],[],1980-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/043a41b4-dd0e-508f-b40b-7b0dad50aba3,0,nyt://article/043a41b4-dd0e-508f-b40b-7b0dad50aba3,Grand Cayman's Underwater World; Exploring Grand Cayman Island's Underwater World If You Go... ,2,,Grand Cayman's Underwater World; Exploring Grand Cayman Island's Underwater World If You Go... ,,,,By Larry Smith,"[{'firstname': 'Larry', 'middlename': None, 'lastname': 'Smith', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,It would be a startling thing to find a plaque at the Baseball Hall of Fame in Cooperstown that read:  ,https://www.nytimes.com/1980/08/17/archives/its-time-to-designate-the-designated-hitter-for-oblivion-upsetting.html,,,S,2,The New York Times,[],[],1980-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/6cd2cd2e-cd0b-5763-b8b7-8af4e79e570d,0,nyt://article/6cd2cd2e-cd0b-5763-b8b7-8af4e79e570d,It's Time to Designate the Designated Hitter for Oblivion; Upsetting the Natural Balance When Pitchers Hit Top Hitting Pitchers--1979,1,,It's Time to Designate the Designated Hitter for Oblivion; Upsetting the Natural Balance When Pitchers Hit Top Hitting Pitchers--1979,,,,By Bill Shannon,"[{'firstname': 'Bill', 'middlename': None, 'lastname': 'Shannon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"SYRACUSE, Aug 16 (AP)--Oneitha Davis of Port Washington, L.I., put the shot 48 feet 8 inches today and won her third gold medal in the Empire State Games.  ",https://www.nytimes.com/1980/08/17/archives/miss-davis-captures-third-empire-gold.html,,,S,3,The New York Times,[],[],1980-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/f0b4ebb8-0661-5b68-9850-d96cd64ed5bd,0,nyt://article/f0b4ebb8-0661-5b68-9850-d96cd64ed5bd,Miss Davis Captures Third Empire Gold,1,,Miss Davis Captures Third Empire Gold,,,,,[],
9,"Looking more like the last-place team of the last three years than the fourth-place team of the last three months, the Mets were whipped again, 11-6, yesterday by the Philadelphia Phillies.  ",https://www.nytimes.com/1980/08/17/archives/mets-lose-116-phillies-defeat-mets-again-116-reds-3-dodgers-2-mets.html,,,S,1,The New York Times,[],[],1980-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/e8f69810-8514-58f9-9c88-4ff7320fccd0,0,nyt://article/e8f69810-8514-58f9-9c88-4ff7320fccd0,"Mets Lose, 11-6; Phillies Defeat Mets Again, 11-6 Reds 3, Dodgers 2 Mets Box Score ",2,,"Mets Lose, 11-6; Phillies Defeat Mets Again, 11-6 Reds 3, Dodgers 2 Mets Box Score ",,,,By Deane McGowen,"[{'firstname': 'Deane', 'middlename': None, 'lastname': 'McGowen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
