,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,subsection_name
0,Weekly New Jersey arts listings.,https://www.nytimes.com/2009/08/30/nyregion/30listingsnj.html,Weekly New Jersey arts listings.,COMEDY,NJ,14,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'New Jersey', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Culture', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 5, 'major': 'N'}]",2009-08-28T23:02:26+0000,article,Metro,New York,Schedule,nyt://article/caa1eb2b-9794-5046-b367-db7273c2d026,2520,nyt://article/caa1eb2b-9794-5046-b367-db7273c2d026,Events in New Jersey,Calendar,,,,,,,[],,
1,POP.,https://www.nytimes.com/2009/08/28/arts/music/28pop.html,POP.,POP,C,15,The New York Times,[],[],2009-08-28T02:53:12+0000,article,Weekend,Arts,Schedule,nyt://article/6af50c1e-060a-5585-9601-57a58de30dd7,1695,nyt://article/6af50c1e-060a-5585-9601-57a58de30dd7,Pop and Rock Listings,,,THE LISTINGS ,,,,By The New York Times,[],The New York Times,Music
2,POP.,https://www.nytimes.com/2009/08/14/arts/music/14pop.html,POP.,POP,C,20,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/14/arts/14pop.jpg', 'height': 345, 'width': 600, 'legacy': {'xlarge': 'images/2009/08/14/arts/14pop.jpg', 'xlargewidth': 600, 'xlargeheight': 345}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/14/arts/14pop.jpg', 'height': 345, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}]","[{'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Rock Music', 'rank': 2, 'major': 'N'}]",2009-08-13T19:55:10+0000,article,Weekend,Arts,Schedule,nyt://article/45a6b1c9-c235-50d6-bcef-29ea2f716d0d,2108,nyt://article/45a6b1c9-c235-50d6-bcef-29ea2f716d0d,Pop and Rock Listings,,,The Listings,,,,By The New York Times,[],The New York Times,Music
3,POP.,https://www.nytimes.com/2009/08/07/arts/music/07pop.html,POP.,POP,C,18,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/07/arts/blink.jpg', 'height': 333, 'width': 600, 'legacy': {'xlarge': 'images/2009/08/07/arts/blink.jpg', 'xlargewidth': 600, 'xlargeheight': 333}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/07/arts/blink.jpg', 'height': 333, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}]",[],2009-08-07T02:09:20+0000,article,Weekend,Arts,Schedule,nyt://article/bc15870b-5b34-52ae-92ce-6559e4793ebe,1968,nyt://article/bc15870b-5b34-52ae-92ce-6559e4793ebe,Pop and Rock Listings,,,THE LISTINGS ,,,,By The New York Times,[],The New York Times,Music
4,"All over the five boroughs, decidedly urban games like handball and stickball are as popular as ever, imports like cricket and rugby are flourishing, and even Ping-Pong is surging.",https://frugaltraveler.blogs.nytimes.com/2009/08/05/a-new-york-sports-scene-with-no-millionaires/,"All over the five boroughs, decidedly urban games like handball and stickball are as popular as ever, imports like cricket and rugby are flourishing, and even Ping-Pong is surging.","Cricket, to many Americans, is a baffling sport, slow-paced and governed by incomprehensible rules. But in New York City, where the game is played in a half-dozen amateur leagues, mostly by people of Caribbean and South Asian descent, it is organized around a principle that will make sense both to aficionados and to those who can’t tell a wicket from a tickle: Fandom has its rewards.",,,The New York Times,[],[],2009-08-05T06:50:55+0000,article,,Travel,,nyt://article/6f5017db-42e8-59fa-bff2-8676000c3cef,1426,nyt://article/6f5017db-42e8-59fa-bff2-8676000c3cef,A New York Sports Scene With No Millionaires,Frugal Traveler,,,,,,By Matt Gross,"[{'firstname': 'Matt', 'middlename': None, 'lastname': 'Gross', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,"All over the five boroughs, decidedly urban games like handball and stickball are as popular as ever.",https://frugaltraveler.blogs.nytimes.com/2009/08/05/blogs/05frugaltraveler-a-new-yo1161.html,"All over the five boroughs, decidedly urban games like handball and stickball are as popular as ever.","Cricket, to many Americans, is a baffling sport, slow-paced and governed by incomprehensible rules. But in New York City, where the game is played in a half-dozen amateur leagues, mostly by people of Caribbean and South Asian descent, it is organized around a principle that will make sense both to aficionados and to those who can't tell a wicket from a tickle: Fandom has its rewards.",,,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/04/travel/frugal480.jpg', 'height': 306, 'width': 480, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/04/travel/frugal395.jpg', 'height': 252, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/08/04/travel/frugal75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/08/04/travel/frugal75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Budgets and Budgeting', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Athletics and Sports', 'rank': 4, 'major': 'N'}]",2009-08-05T06:50:55+0000,article,None,Blogs,Web Log,nyt://article/1cf31bb0-5d56-557a-b53b-6045a6fd0ce4,1453,nyt://article/1cf31bb0-5d56-557a-b53b-6045a6fd0ce4,A New York Sports Scene With No Millionaires,Frugal Traveler,,A New York Sports Scene With No Millionaires,,,,By MATT GROSS,"[{'firstname': 'Matt', 'middlename': None, 'lastname': 'GROSS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,ART.,https://www.nytimes.com/2009/07/31/arts/design/31art.html,ART.,ART,C,19,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}]",2009-07-30T22:58:14+0000,article,Weekend,Arts,Schedule,nyt://article/e8fad05b-e456-5c72-bfd4-a55cb5b3c3a2,4593,nyt://article/e8fad05b-e456-5c72-bfd4-a55cb5b3c3a2,Museum and Gallery Listings,,,THE LISTINGS ,,,,By The New York Times,[],The New York Times,Art & Design
7,POP.,https://www.nytimes.com/2009/07/31/arts/music/31pop.html,POP.,POP,C,17,The New York Times,[],[],2009-07-30T22:53:59+0000,article,Weekend,Arts,Schedule,nyt://article/afcf3e9a-3d17-5a31-9ab4-f1e2ccdcb43f,2121,nyt://article/afcf3e9a-3d17-5a31-9ab4-f1e2ccdcb43f,Pop Listings,,,THE LISTINGS ,,,,By The New York Times,[],The New York Times,Music
8,"Taking Questions: Jean Parker Phifer, the author of ""Public Art New York,"" responds to readers.",https://cityroom.blogs.nytimes.com/2009/07/30/blogs/30cityroom-answers-62877.html,"Taking Questions: Jean Parker Phifer, the author of ""Public Art New York,"" responds to readers.",Taking Questions Public Art in New York,,,The New York Times,[],[],2009-07-30T18:31:17+0000,article,None,Blogs,Web Log,nyt://article/82be6b17-c4c7-54d8-a0ad-db3b322bb18f,981,nyt://article/82be6b17-c4c7-54d8-a0ad-db3b322bb18f,"Answers About Public Art in New York, Part 2",City Room,,"Answers About Public Art in New York, Part 2",,,,By THE NEW YORK TIMES,[],The New York Times,
9,"Taking Questions: Jean Parker Phifer, the author of “Public Art New York,” responds to readers.",https://cityroom.blogs.nytimes.com/2009/07/30/answers-about-public-art-in-new-york-part-2/,"Taking Questions: Jean Parker Phifer, the author of “Public Art New York,” responds to readers.","Following is the second set of answers from Jean Parker Phifer, the author of “Public Art New York” (Norton, 2009). This week she is responding to readers’ questions about the city’s monumental sculptures, significant landscapes, artistic sidewalks and creative lighting, as well as how and why public art stimulates and enriches urban life. ",,,The New York Times,[],[],2009-07-30T18:31:17+0000,article,Metro,New York,News,nyt://article/5852b0ee-f14d-5d58-baa8-1f1a5240f031,950,nyt://article/5852b0ee-f14d-5d58-baa8-1f1a5240f031,"Answers About Public Art in New York, Part 2",City Room,,,,,,By The New York Times,[],The New York Times,
