,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section,print_page
0,"Al Franken, the humorist and founder of Air America, announced his candidacy for Senate in Minnesota.",https://thecaucus.blogs.nytimes.com/2007/02/14/franken-serious-about-senate/,"Al Franken, the humorist and founder of Air America, announced his candidacy for Senate in Minnesota.","Suddenly, the idea of Jon Stewart and Stephen Colbert on a presidential ticket doesn’t seem so far-fetched. Not now that Al Franken, the comedian, ex-Air America host (as of today) and author (“Rush Limbaugh is a Big, Fat Idiot”) is asking “Why Not Me?” for real.",The New York Times,[],[],2007-02-14T22:44:42+0000,article,National,U.S.,Politics,News,nyt://article/c2fa93c7-9a55-5ade-8c56-dc9d6369805f,355,nyt://article/c2fa93c7-9a55-5ade-8c56-dc9d6369805f,Franken Serious About Senate,,,,,,,By Sarah Wheaton,"[{'firstname': 'Sarah', 'middlename': None, 'lastname': 'Wheaton', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
1,"WASHINGTON — At a time when even President George W. Bush acknowledges that the war in Iraq is sapping the nation's spirit, the Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.",https://www.nytimes.com/2007/02/07/world/americas/07iht-web.0207congress.4501504.html,,"WASHINGTON — At a time when even President George W. Bush acknowledges that the war in Iraq is sapping the nation's spirit, the Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.",International Herald Tribune,[],[],2007-02-07T05:00:00+0000,article,IHT News,World,Americas,News,nyt://article/85fce7da-18b3-5a09-86e0-7e7b8fd90272,1059,nyt://article/85fce7da-18b3-5a09-86e0-7e7b8fd90272,"News Analysis: Many voices, no debate - Americas - International Herald Tribune",,,"News Analysis: Many voices, no debate - Americas - International Herald Tribune",,,,By Carl Hulse,"[{'firstname': 'Carl', 'middlename': None, 'lastname': 'Hulse', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
2,"WASHINGTON — At a time when even President George W. Bush acknowledges that the war in Iraq is sapping the nation's spirit, the Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.",https://www.nytimes.com/2007/02/07/world/americas/07iht-congress.4509709.html,,"WASHINGTON — At a time when even President George W. Bush acknowledges that the war in Iraq is sapping the nation's spirit, the Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.",International Herald Tribune,[],[],2007-02-07T05:00:00+0000,article,IHT News,World,Americas,News,nyt://article/e8c4164d-a176-596e-95ce-915cddd98ae1,1026,nyt://article/e8c4164d-a176-596e-95ce-915cddd98ae1,Politics ties up Iraq debate in Senate - Americas - International Herald Tribune,,,Politics ties up Iraq debate in Senate - Americas - International Herald Tribune,,,,By Carl Hulse,"[{'firstname': 'Carl', 'middlename': None, 'lastname': 'Hulse', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
3,The Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.,https://www.nytimes.com/2007/02/07/washington/07cong.html,The Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.,"WASHINGTON, Feb. 6 — At a time when even President Bush acknowledges that the war in Iraq is sapping the nation’s spirit, the Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.",The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/02/07/world/07cong.600.jpg', 'height': 280, 'width': 600, 'legacy': {'xlarge': 'images/2007/02/07/world/07cong.600.jpg', 'xlargewidth': 600, 'xlargeheight': 280}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/02/07/world/07cong.600.jpg', 'height': 280, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/02/07/world/07cong.395.jpg', 'height': 220, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/02/07/world/07cong.75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/02/07/world/07cong.75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'organizations', 'value': 'Senate', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}]",2007-02-07T05:00:00+0000,article,Foreign,Washington,,News,nyt://article/f498ea30-0794-50e6-96a2-c0f5590ead99,1099,nyt://article/f498ea30-0794-50e6-96a2-c0f5590ead99,"Many Voices, No Debate, as Senate Is Stifled on War",News Analysis,,"Many Voices, But No Debate",,,,By Carl Hulse,"[{'firstname': 'Carl', 'middlename': None, 'lastname': 'Hulse', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A,1
4,The Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.,https://www.nytimes.com/2007/02/06/world/middleeast/06cnd-cong.html,The Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.,"WASHINGTON, Feb. 6 — At a time when even President Bush acknowledges the war in Iraq is sapping the nation’s spirit, the Senate has tied itself up in procedural knots rather than engage in a debate on Iraq policy.",The New York Times,[],[],2007-02-06T05:00:00+0000,article,ContinuousNews,World,Middle East,News,nyt://article/fd9c493f-2430-5385-a542-4d3421ed7e09,1102,nyt://article/fd9c493f-2430-5385-a542-4d3421ed7e09,Dueling Agendas Stifle Critical Debate on War,News Analysis,,The Senate’s No Comment,,,,By Carl Hulse,"[{'firstname': 'Carl', 'middlename': None, 'lastname': 'Hulse', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
5,Wages are high. Businesses are hiring. But Democrats bet that the middle class still feels insecure.,https://www.nytimes.com/2007/01/28/weekinreview/28leon.html,Wages are high. Businesses are hiring. But Democrats bet that the middle class still feels insecure.," IN his confrontational response to President Bush’s State of the Union address on Tuesday, Senator Jim Webb of Virginia said that he was going to focus on only two topics. One, as everyone knew it would be, was Iraq.",The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/28/weekinreview/28leon.600.jpg', 'height': 340, 'width': 600, 'legacy': {'xlarge': 'images/2007/01/28/weekinreview/28leon.600.jpg', 'xlargewidth': 600, 'xlargeheight': 340}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/28/weekinreview/28leon.600.jpg', 'height': 340, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/28/weekinreview/28leon.75.75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/01/28/weekinreview/28leon.75.75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Suburbs', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Webb, James H Jr', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 5, 'major': 'N'}]",2007-01-28T05:00:00+0000,article,WeekInReview,Week in Review,,News,nyt://article/7228c2c3-9e78-518f-a568-fb16c56648f8,1087,nyt://article/7228c2c3-9e78-518f-a568-fb16c56648f8,Looking for the Angry Populists in Suburbia,Middle-Class Appeal,,Looking for the Angry Populists in Suburbia,,,,By David Leonhardt,"[{'firstname': 'David', 'middlename': None, 'lastname': 'Leonhardt', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,WK,1
6,"WASHINGTON — The new Democratic majority in Congress is divided over how to assert its power in opposing President George W. Bush's plan to send more troops to Baghdad, as leaders explore ways to block financing for a military expansion without being accused of abandoning American forces already in Iraq.",https://www.nytimes.com/2007/01/09/world/americas/09iht-dems.4146646.html,,"WASHINGTON — The new Democratic majority in Congress is divided over how to assert its power in opposing President George W. Bush's plan to send more troops to Baghdad, as leaders explore ways to block financing for a military expansion without being accused of abandoning American forces already in Iraq.",International Herald Tribune,[],[],2007-01-09T05:00:00+0000,article,IHT News,World,Americas,News,nyt://article/1033f4f3-3a64-5ef8-bb15-60901c21a82b,939,nyt://article/1033f4f3-3a64-5ef8-bb15-60901c21a82b,Democrats split on how to rein in Bush on troop buildup - Americas - International Herald Tribune,,,Democrats split on how to rein in Bush on troop buildup - Americas - International Herald Tribune,,,,By Jeff Zeleny,"[{'firstname': 'Jeff', 'middlename': None, 'lastname': 'Zeleny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
7,"WASHINGTON — The new Democratic majority in Congress is divided over how to assert its power in opposing the plan by President George W. Bush to send more troops to Baghdad, as leaders explore ways to block financing for a military expansion without being accused of abandoning American forces already in Iraq.",https://www.nytimes.com/2007/01/09/world/americas/09iht-dems.4150745.html,,"WASHINGTON — The new Democratic majority in Congress is divided over how to assert its power in opposing the plan by President George W. Bush to send more troops to Baghdad, as leaders explore ways to block financing for a military expansion without being accused of abandoning American forces already in Iraq.",International Herald Tribune,[],[],2007-01-09T05:00:00+0000,article,IHT News,World,Americas,News,nyt://article/2fb3e3c0-f59b-5271-aa2a-dc0feacc32b4,939,nyt://article/2fb3e3c0-f59b-5271-aa2a-dc0feacc32b4,Democrats split on how to rein in Bush on troop buildup - Americas - International Herald Tribune,,,Democrats split on how to rein in Bush on troop buildup - Americas - International Herald Tribune,,,,By Jeff Zeleny,"[{'firstname': 'Jeff', 'middlename': None, 'lastname': 'Zeleny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
8,Democrats are exploring ways to block financing for a military expansion without being accused of abandoning U.S. forces.,https://www.nytimes.com/2007/01/09/world/middleeast/09dems.html,Democrats are exploring ways to block financing for a military expansion without being accused of abandoning U.S. forces.,"WASHINGTON, Jan. 8 — The new Democratic majority in Congress is divided over how to assert its power in opposing President Bush’s plan to send more troops to Baghdad, as leaders explore ways to block financing for a military expansion without being accused of abandoning American forces already in Iraq. ",The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/09/world/09dems.600.jpg', 'height': 320, 'width': 600, 'legacy': {'xlarge': 'images/2007/01/09/world/09dems.600.jpg', 'xlargewidth': 600, 'xlargeheight': 320}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/09/world/09dems.600.jpg', 'height': 320, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/09/world/09dems.75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/01/09/world/09dems.75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Kennedy, Edward M', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 8, 'major': 'N'}]",2007-01-09T05:00:00+0000,article,Foreign,World,Middle East,News,nyt://article/39d080bc-07c4-59a1-a432-684363a2a071,951,nyt://article/39d080bc-07c4-59a1-a432-684363a2a071,Democrats Split Over Iraq Approach,,,Democrats Split Over Their Approach to Iraq,,,,By Jeff Zeleny,"[{'firstname': 'Jeff', 'middlename': None, 'lastname': 'Zeleny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A,9
9,"At breakfast at a greasy spoon in Minneapolis, still talking about the aftermath of the midterm elections.",https://www.nytimes.com/2007/01/07/opinion/07baxter.html,"At breakfast at a greasy spoon in Minneapolis, still talking about the aftermath of the midterm elections.",Minneapolis,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/06/opinion/07baxter-190.jpg', 'height': 125, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/01/06/opinion/07baxter-75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/01/06/opinion/07baxter-75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'glocations', 'value': 'Minnesota', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 4, 'major': 'N'}]",2007-01-07T05:00:00+0000,article,OpEd,Opinion,,Op-Ed,nyt://article/70805921-75b6-566b-919c-d971bd4dff6c,685,nyt://article/70805921-75b6-566b-919c-d971bd4dff6c,Breakfast of Champions,Op-Ed Contributor,,Breakfast of Champions,,,,By Charles Baxter,"[{'firstname': 'Charles', 'middlename': None, 'lastname': 'Baxter', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,WK,15
