,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/02/12/archives/obituary-1-no-title.html,,,39,The New York Times,[],[],1969-02-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/c8dfe2f4-bbf0-5403-b414-0cf5c9d1b715,0,nyt://article/c8dfe2f4-bbf0-5403-b414-0cf5c9d1b715,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,"Ch. Arriba's Prima Donna will enter the ring for the boxer judging tonight in the Westminster Kennel Club show at Madison Square Garden, ""as a seasoned campaigner with style and elegance.""  ",https://www.nytimes.com/1969/02/10/archives/boxer-specialty-to-prima-donna-aimeebees-jubilee-is-judged-winner.html,,,50,The New York Times,[],[],1969-02-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/b6576a12-41ea-5c64-8b07-916b9890ad36,0,nyt://article/b6576a12-41ea-5c64-8b07-916b9890ad36,BOXER SPECIALTY TO PRIMA DONNA; Aimeebee's Jubilee Is Judged Winner of Futurity ,1,,BOXER SPECIALTY TO PRIMA DONNA; Aimeebee's Jubilee Is Judged Winner of Futurity ,,,,By Sam Goldaper,"[{'firstname': 'Sam', 'middlename': None, 'lastname': 'Goldaper', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,""" SOME of the classiest moppet programing yet . . ."" is how a trade paper responded to the news of the forthcoming ""C.B.S. Children's Playhouse."" The series, to be presented on Saturday mornings, "". . . will seek both to enrich the child and entertain him.""  ",https://www.nytimes.com/1969/02/09/archives/if-albee-and-pinter-were-writing-for-the-kiddies.html,,,23,The New York Times,[],[],1969-02-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/c503060e-768b-585c-ae40-63bca0fa077f,0,nyt://article/c503060e-768b-585c-ae40-63bca0fa077f,If Albee and Pinter Were Writing for the Kiddies,1,,If Albee and Pinter Were Writing for the Kiddies,,,,By Ellen Cohn,"[{'firstname': 'Ellen', 'middlename': None, 'lastname': 'Cohn', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,ARTS
3,Wife dies,https://www.nytimes.com/1969/02/07/archives/obituary-1-no-title.html,Wife dies,,37,The New York Times,[],"[{'name': 'persons', 'value': 'GANNON, FRANK S JR', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Davis, John W', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1969-02-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/6432e5ac-5560-5f54-ab8f-722d98cf7957,0,nyt://article/6432e5ac-5560-5f54-ab8f-722d98cf7957,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
4,"Braverman, Joel (Dr)",https://www.nytimes.com/1969/02/06/archives/obituary-1-no-title.html,"Braverman, Joel (Dr)",,39,The New York Times,[],"[{'name': 'persons', 'value': 'BRAVERMAN, JOEL', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-02-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/d30f247e-4119-5717-b8c2-ed99d09de91c,0,nyt://article/d30f247e-4119-5717-b8c2-ed99d09de91c,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
5,Gets award from Army Reserves 1650th Mobilization Detachment,https://www.nytimes.com/1969/02/06/archives/newsmenreservists-pick-times-reporter-for-award.html,Gets award from Army Reserves 1650th Mobilization Detachment,,42,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'BEECHER, WILLIAM', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'NEWS AND NEWSPAPERS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AWARDS AND CONTESTS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'RESERVES', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'ORGANIZED RESERVE', 'rank': 7, 'major': 'N'}]",1969-02-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/10869d47-4a39-5723-a62d-549250d3ac43,0,nyt://article/10869d47-4a39-5723-a62d-549250d3ac43,Newsmen-Reservists Pick Times Reporter for Award,,,Newsmen-Reservists Pick Times Reporter for Award,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,,https://www.nytimes.com/1969/02/06/archives/marriage-planned-by-amy-sterngass.html,,,42,The New York Times,[],[],1969-02-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/5c1c45ce-2fe1-52c1-a48b-f422ce68a9c2,0,nyt://article/5c1c45ce-2fe1-52c1-a48b-f422ce68a9c2,Marriage Planned By Amy Sterngass,1,,Marriage Planned By Amy Sterngass,,,,,[],,
7,"Levine, Harry H (Dr)",https://www.nytimes.com/1969/02/05/archives/obituary-1-no-title.html,"Levine, Harry H (Dr)",,45,The New York Times,[],"[{'name': 'persons', 'value': 'LEVINE, HARRY H', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-02-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/78e786ef-4603-5049-8ef3-f9469b2b2246,0,nyt://article/78e786ef-4603-5049-8ef3-f9469b2b2246,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,,https://www.nytimes.com/1969/02/04/archives/obituary-1-no-title.html,,,39,The New York Times,[],"[{'name': 'persons', 'value': 'HICKEL, WALTER JOSEPH', 'rank': 1, 'major': 'N'}]",1969-02-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/3f2cd64f-625e-5b23-92eb-20e3bf4e2bbc,0,nyt://article/3f2cd64f-625e-5b23-92eb-20e3bf4e2bbc,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
9,"Article on rebldg of city, reduced to rubble in enemy offensive Jan-Feb '68; illus",https://www.nytimes.com/1969/02/04/archives/amid-rubble-of-tet-offensive-hue-has-been-rebuilt-city-now-hoping.html,"Article on rebldg of city, reduced to rubble in enemy offensive Jan-Feb '68; illus",,8,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'HUE (S VIETNAM)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'GROUND ACTION IN SOUTH', 'rank': 4, 'major': 'N'}]",1969-02-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/410d8ff7-ea93-5d04-b6a9-52333876588c,0,nyt://article/410d8ff7-ea93-5d04-b6a9-52333876588c,"Amid Rubble of Tet Offensive, Hue Has Been Rebuilt; City Now Hoping for a Happier Holiday This New Year",,,"Amid Rubble of Tet Offensive, Hue Has Been Rebuilt; City Now Hoping for a Happier Holiday This New Year",,,,By Charles Mohr,"[{'firstname': 'Charles', 'middlename': None, 'lastname': 'Mohr', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
