,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1967/12/24/archives/days-contributions-to-the-neediest.html,,,41,The New York Times,[],[],1967-12-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/540263de-7fee-5178-bc8e-bfeb07b117a3,0,nyt://article/540263de-7fee-5178-bc8e-bfeb07b117a3,Day's Contributions to the Neediest,1,,Day's Contributions to the Neediest,,,,,[],,
1,"Levowitz, David",https://www.nytimes.com/1967/12/23/archives/david-levowitz-dairy-authority-researcher-diesheaded-new-jersey.html,"Levowitz, David",,23,The New York Times,[],"[{'name': 'persons', 'value': 'LEVOWITZ, DAVID', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-12-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/1cd8898a-3162-529e-902e-4fd4d712d9bc,0,nyt://article/1cd8898a-3162-529e-902e-4fd4d712d9bc,"DAVID LEVOWITZ, DAIRY AUTHORITY; Researcher Dies--Headed New Jersey Laboratories",,,"DAVID LEVOWITZ, DAIRY AUTHORITY; Researcher Dies--Headed New Jersey Laboratories",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,,https://www.nytimes.com/1967/12/22/archives/the-cheat-captures-sprint-in-maryland-and-returns-940.html,,,28,The New York Times,[],[],1967-12-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/8a610339-e66f-5ed7-a778-642e8aee0680,0,nyt://article/8a610339-e66f-5ed7-a778-642e8aee0680,The Cheat Captures Sprint in Maryland And Returns $9.40,1,,The Cheat Captures Sprint in Maryland And Returns $9.40,,,,,[],,
3,,https://www.nytimes.com/1967/12/22/archives/list-of-donors-to-neediest-cases.html,,,44,The New York Times,[],[],1967-12-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/15164e38-5240-5a99-8ff6-6c6412ad95cf,0,nyt://article/15164e38-5240-5a99-8ff6-6c6412ad95cf,List of Donors to Neediest Cases,1,,List of Donors to Neediest Cases,,,,,[],,
4,,https://www.nytimes.com/1967/12/21/archives/list-of-donors-to-the-appeal-for-neediest.html,,,40,The New York Times,[],[],1967-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/6226616a-14d5-5ac3-8df4-8d06ab58d212,0,nyt://article/6226616a-14d5-5ac3-8df4-8d06ab58d212,List of Donors to the Appeal for Neediest,1,,List of Donors to the Appeal for Neediest,,,,,[],,
5,"helicopters and transports airlift food, med and fodder; impassable rds block truck convoy; some sick evacuated",https://www.nytimes.com/1967/12/21/archives/snow-rescue-efforts-pressed-in-navajo-territory-snow-stretches-to.html,"helicopters and transports airlift food, med and fodder; impassable rds block truck convoy; some sick evacuated",,26,The New York Times,[],"[{'name': 'subject', 'value': 'SNOWSTORMS', 'rank': 1, 'major': 'N'}]",1967-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/3411c0b2-5510-5cc3-beb1-498aa59d72b4,0,nyt://article/3411c0b2-5510-5cc3-beb1-498aa59d72b4,Snow Rescue Efforts Pressed in Navajo Territory; Snow Stretches to Plains,,,Snow Rescue Efforts Pressed in Navajo Territory; Snow Stretches to Plains,,,,,[],,
6,Contributions ('67 Drive),https://www.nytimes.com/1967/12/21/archives/report-on-the-fund-for-neediest-cases-peace-hope-expressed-gift.html,Contributions ('67 Drive),,39,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('67 DRIVE)"", 'rank': 2, 'major': 'N'}]",1967-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/2c59045d-f01b-5598-83e6-2865d77fd7c6,0,nyt://article/2c59045d-f01b-5598-83e6-2865d77fd7c6,Report on the Fund For Neediest Cases; Peace Hope Expressed Gift From Florida Faculty Club Donates REPORT ON FUND FOR THE NEEDIEST,,,Report on the Fund For Neediest Cases; Peace Hope Expressed Gift From Florida Faculty Club Donates REPORT ON FUND FOR THE NEEDIEST,,,,,[],,
7,,https://www.nytimes.com/1967/12/21/archives/obituary-5-no-title.html,,,37,The New York Times,[],[],1967-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/46931464-3596-542c-97ae-4857f9b3d4f4,0,nyt://article/46931464-3596-542c-97ae-4857f9b3d4f4,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],,
8,"NORTH HAVEN, Conn.-- ""Christmas in our house  begins around Halloween,"" Douglas Lasher said, ""or whenever we move the picnic table from the lawn to the basement.""  ",https://www.nytimes.com/1967/12/21/archives/christmas-is-a-family-affair-when-the-children-help-the-cook.html,,,30,The New York Times,[],[],1967-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/52c3e723-1b9d-5e76-b6ed-e95dfe927281,0,nyt://article/52c3e723-1b9d-5e76-b6ed-e95dfe927281,Christmas Is a Family Affair When the Children Help the Cook,1,,Christmas Is a Family Affair When the Children Help the Cook,,,,By Craig Claiborne Special To the New York Timesthe New York Times Studio (BY BILL ALLER),"[{'firstname': 'Craig', 'middlename': 'Claiborne', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,F
9,,https://www.nytimes.com/1967/12/20/archives/obituary-5-no-title.html,,,45,The New York Times,[],[],1967-12-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/43a34c6f-7ca3-5d6f-bd0a-c469a09dea77,0,nyt://article/43a34c6f-7ca3-5d6f-bd0a-c469a09dea77,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],,
