,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"The nation's first and second ladies both campaigned in New York City yesterday, and what they saw were two tales of one city.  ",https://www.nytimes.com/1980/03/14/archives/first-and-second-ladies-pay-city-a-visit-sees-renovated-brownstones.html,,,F,4,The New York Times,[],[],1980-03-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/3388da5c-5f8b-510f-b48c-bd937f1e8808,0,nyt://article/3388da5c-5f8b-510f-b48c-bd937f1e8808,First and Second Ladies Pay City a Visit; Sees Renovated Brownstones Stresses Commitment to Israel,1,,First and Second Ladies Pay City a Visit; Sees Renovated Brownstones Stresses Commitment to Israel,,,,By Judy Klemesrud,"[{'firstname': 'Judy', 'middlename': None, 'lastname': 'Klemesrud', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"LOS ANGELES, March 9 (AP)  JoAnne Carner shot a five-under-par 67 in the final round to win the $125,000 Ladies' Professional Golf Association tournament today at Rancho Park by three shots.  ",https://www.nytimes.com/1980/03/10/archives/mrs-carner-takes-lpga-tourney.html,,,S,5,The New York Times,[],[],1980-03-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/c02c52a6-de9f-59e8-91c9-ddb3ad852b5d,0,nyt://article/c02c52a6-de9f-59e8-91c9-ddb3ad852b5d,Mrs. Carner Takes L.P.G.A. Tourney,1,,Mrs. Carner Takes L.P.G.A. Tourney,,,,,[],
2,"LOS ANGELES, March 8 (AP)-- Kathy Postlewait, seeking her first Ladies' Professional Golf Association victory, fired a tour-under-par 68 today to take the second-round lead in a $125,000 tournament at Rancho Park.  ",https://www.nytimes.com/1980/03/09/archives/miss-postlewait-leads.html,,,S,5,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/57aa8e77-9e01-5f52-accc-d33e5cbb7613,0,nyt://article/57aa8e77-9e01-5f52-accc-d33e5cbb7613,Miss Postlewait Leads,1,,Miss Postlewait Leads,,,,,[],
3,"Critics and historians agree: the 1920's  marked the comingof-age of the American theater. I am  hard put to select the ""best"" of those bygone seasons.  ",https://www.nytimes.com/1980/03/09/archives/what-was-broadways-alltime-best-season-what-was-broadways-best.html,,,A,1,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/c88082b3-7ad9-5404-8094-df6332b1133b,0,nyt://article/c88082b3-7ad9-5404-8094-df6332b1133b,What Was Broadway's All-Time Best Season?; What Was Broadway's Best Season? ,2,,What Was Broadway's All-Time Best Season?; What Was Broadway's Best Season? ,,,,By Harold Clurman,"[{'firstname': 'Harold', 'middlename': None, 'lastname': 'Clurman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/03/09/archives/marriage-announcement-22-no-title.html,,,,53,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/12c0763e-eed7-5c36-8a01-5aaa10923287,0,nyt://article/12c0763e-eed7-5c36-8a01-5aaa10923287,Marriage Announcement 22 -- No Title,1,,Marriage Announcement 22 -- No Title,,,,,[],
5,,https://www.nytimes.com/1980/03/09/archives/obituary-1-no-title.html,,,,36,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/77a670b5-abf1-5f42-a609-156161a2eb61,0,nyt://article/77a670b5-abf1-5f42-a609-156161a2eb61,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
6,"Mayor Koch flew to Washington for a private, 90-minute luncheon with President and Mrs. Carter at the White House yesterday and engaged in a wide-ranging discussion that covered politics, New York City's fiscal problems, the Mayor's recent trip to China and the United States vote against Israel in the United Nations.  ",https://www.nytimes.com/1980/03/09/archives/koch-has-luncheon-with-the-president-carter-is-supportive-about.html,,,,35,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/c9d3a041-b170-527a-ae8c-8b32472b7f32,0,nyt://article/c9d3a041-b170-527a-ae8c-8b32472b7f32,"KOCH HAS LUNCHEON WITH THE PRESIDENT; Carter Is 'Supportive' About Fiscal Condition of City, Mayor Says After Private Conference Support for Carter Reiterated City Counting on Federal Aid ",1,,"KOCH HAS LUNCHEON WITH THE PRESIDENT; Carter Is 'Supportive' About Fiscal Condition of City, Mayor Says After Private Conference Support for Carter Reiterated City Counting on Federal Aid ",,,,By Robert D. McFadden,"[{'firstname': 'Robert', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"You've come a long way baby, from Arkansas to Hollywood,"" sings Loretta Lynn. All of a sudden, country-andWestern music, the fastest  growing genre of popular music, has been discovered by Hollywood. After decades of being confined to lowbudget action films for the drive-in circuit, country music and country-music themes are showing up in big-studio, nationally distributed films.  ",https://www.nytimes.com/1980/03/09/archives/country-movies-are-in-tune-with-the-new-patriotism-country-movies.html,,,A,1,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/1cad8035-fe41-5bac-9581-942d693ca822,0,nyt://article/1cad8035-fe41-5bac-9581-942d693ca822,'Country' Movies Are in Tune With the 'New Patriotism'; 'Country' Movies Are In Tune With 'New Patriotism' ,2,,'Country' Movies Are in Tune With the 'New Patriotism'; 'Country' Movies Are In Tune With 'New Patriotism' ,,,,By Phil Patton,"[{'firstname': 'Phil', 'middlename': None, 'lastname': 'Patton', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"The scene is a sprawling ranch in Texas, where a tall, handsome man in a cowboy hat and well-worn Levi jacket is walk  ing arm in arm with a striking woman, his wife as it turns out. Could this be Rock Hudson and Elizabeth Taylor in ""Giant""? No, it's John and Nellie Connally in a made-for-television political commercial.  ",https://www.nytimes.com/1980/03/09/archives/the-art-of-selling-politicians-like-soap-on-tv-selling-politicians.html,,,A,1,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/a045b042-eacb-535b-bafc-c2b914e9c83c,0,nyt://article/a045b042-eacb-535b-bafc-c2b914e9c83c,The Art Of Selling Politicians Like Soap On TV; Selling Politicians Like Soap on TV ,2,,The Art Of Selling Politicians Like Soap On TV; Selling Politicians Like Soap on TV ,,,,By Alex Ward,"[{'firstname': 'Alex', 'middlename': None, 'lastname': 'Ward', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,,https://www.nytimes.com/1980/03/09/archives/obituary-7-no-title.html,,,,36,The New York Times,[],[],1980-03-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/26606122-610b-5330-b37e-7773d6325cb3,0,nyt://article/26606122-610b-5330-b37e-7773d6325cb3,Obituary 7 -- No Title,1,,Obituary 7 -- No Title,,,,,[],
