,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,subsection_name
0," A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.    MOSE ALLISON, Iridium, 1650 Broadway, at 51st Street, (212) 582-2121. The Mississippi-born singer and pianist Mose Allison has carved out a niche: he's a sophisticated rhythm-and-blues entertainer with a crossword puzzler's sense of humor, and he has had songs covered by the Who and the Clash. He's still in fine form. Tonight through Sunday night at 8 and 10; cover charge is $27.50 tonight, $30 tomorrow and Sunday, with a $10 minimum all nights (Ben Ratliff).",https://www.nytimes.com/2003/09/26/movies/pop-and-jazz-guide-432075.html,,A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.,E,4,The New York Times,[],[],2003-09-26T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Schedule,nyt://article/bfc7a3ac-a5e9-5e6b-98ab-ef2dded8a451,3216,nyt://article/bfc7a3ac-a5e9-5e6b-98ab-ef2dded8a451,POP AND JAZZ GUIDE,,,POP AND JAZZ GUIDE,,,,,[],,
1,Opera.,https://www.nytimes.com/2003/09/21/arts/music/music-listings.html,Opera., Opera ,,,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",2003-09-21T05:00:00+0000,article,Arts / Music,Arts,News,nyt://article/7e8294a2-b211-5dae-8b3a-caec0f1aa6e9,2440,nyt://article/7e8294a2-b211-5dae-8b3a-caec0f1aa6e9,Music Listings,,,Music Listings,,,,,[],,Music
2," A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.    CLAUDIA ACU&#209;A QUARTET, Jazz Gallery, 290 Hudson Street, at Spring Street, South Village, (212) 242-1063. Ms. Acu&#241;a, a young jazz singer from Chile, is committed to the idea of a jazz singer as an inseparable part of the band -- or, better, as a bandleader. She is working with a great crop of New York musicians, including Jason Lindner, John Benitez and Gene Jackson, and they play around with mambos, Middle Eastern scales and improvising that goes far beyond mere accompaniment. Tonight at 9 and 10:30; admission is $15 a set, $10 for members (Ben Ratliff).",https://www.nytimes.com/2003/09/19/movies/pop-and-jazz-guide-344206.html,,A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.,E,28,The New York Times,[],[],2003-09-19T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Schedule,nyt://article/0f00055c-e024-5a0c-ab4b-a9983703fbcb,3190,nyt://article/0f00055c-e024-5a0c-ab4b-a9983703fbcb,POP AND JAZZ GUIDE,,,POP AND JAZZ GUIDE,,,,,[],,
3,A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend.,https://www.nytimes.com/2003/09/19/arts/music/pop-and-jazz-listings.html,A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend., Aselective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert. ,,,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Culture', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'NIGHTCLUBS AND CABARETS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Reggae Music', 'rank': 4, 'major': 'N'}]",2003-09-19T05:00:00+0000,article,Arts / Music,Arts,Results Listing,nyt://article/f8465188-b39e-546d-a28c-56b3fdcb969c,3192,nyt://article/f8465188-b39e-546d-a28c-56b3fdcb969c,Pop and Jazz Listings,,,Pop and Jazz Listings,,,,,[],,Music
4,Opera.,https://www.nytimes.com/2003/09/14/arts/music/music-listings.html,Opera., Opera ,,,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",2003-09-14T05:00:00+0000,article,Arts / Music,Arts,News,nyt://article/61225570-0808-5d2e-8abd-6d2cc3655bab,2224,nyt://article/61225570-0808-5d2e-8abd-6d2cc3655bab,Music Listings,,,Music Listings,,,,,[],,Music
5,"Anemona Hartocollis Coping column sheds light on history of Delaney cards, invented by New York City educator Edward C Delaney; drawing (M)",https://www.nytimes.com/2003/09/14/nyregion/coping-the-cards-that-put-students-in-their-place.html,"Anemona Hartocollis Coping column sheds light on history of Delaney cards, invented by New York City educator Edward C Delaney; drawing (M)","WHEN school started last week, tens of thousands of high school freshmen were introduced to a time-honored yet mysterious aspect of New York City high school life: the Delaney card.",14,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'DELANEY, EDWARD C', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 3, 'major': 'N'}]",2003-09-14T05:00:00+0000,article,The City Weekly Desk,New York,News,nyt://article/ce410465-8de7-57f9-a5bf-9342c8d93d51,763,nyt://article/ce410465-8de7-57f9-a5bf-9342c8d93d51,The Cards That Put Students in Their Place,COPING,,COPING; The Cards That Put Students in Their Place,,,,By Anemona Hartocollis,"[{'firstname': 'Anemona', 'middlename': None, 'lastname': 'Hartocollis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,"A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.    HARRY ALLEN, SCOTT HAMILTON QUARTET, Village Vanguard, 178 Seventh Avenue South, at 11th Street, West Village, (212) 255-4037. Two saxophonists who decided to forgo the post-bop of their own times and play in the swing style, setting their mannerism clock way back to the age of Don Byas and Lester Young; they're good at what they do. Tonight through Sunday night at 9 and 11; cover charge is $30 tonight and tomorrow, $25 on Sunday (Ben Ratliff).",https://www.nytimes.com/2003/09/12/movies/pop-and-jazz-guide-257044.html,,A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.,E,25,The New York Times,[],[],2003-09-12T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Schedule,nyt://article/95ae8037-8a25-5763-add0-88754ff71b50,3044,nyt://article/95ae8037-8a25-5763-add0-88754ff71b50,POP AND JAZZ GUIDE,,,POP AND JAZZ GUIDE,,,,,[],,
7,"For many years, scientists assumed ocean floor was wasteland containing little or no life, until 1977 oceanographers, working deep in Pacific Ocean, found unusual ecosystems later known as dark biosphere because they thrive without sun's energy or photosynthesis; University of Washington researchers Dr John A Baross, Matthew O Schrenk, Dr Deborah S Kelley, and Dr John R Delaney publish findings in Applied and Environmental Microbiology that increase known upper temperature limits of life; they examined vent chimneys raised from area off Vancouver Island and their dissection discovered hyperthermophiles, micro-organisms, attached to mineral surfaces that withstood fluids of 575 degrees; fossils of hyperthermophiles found near 3.2 million-year-old vents prove they are among earliest forms of life on earth and some scientists speculate they may represent clue to biological evolution of planet; map; drawing, photos (L)",https://www.nytimes.com/2003/09/09/science/deep-under-the-sea-boiling-founts-of-life-itself.html,"For many years, scientists assumed ocean floor was wasteland containing little or no life, until 1977 oceanographers, working deep in Pacific Ocean, found unusual ecosystems later known as dark biosphere because they thrive without sun's energy or...",What started as a hunch is now illuminating the origins of life.,F,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Vancouver Island (British Columbia)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Pacific Ocean', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'University of Washington', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'APPLIED AND ENVIRONMENTAL MICROBIOLOGY', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'KELLEY, DEBORAH S', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Delaney, John R', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'SCHRENK, MATTHEW O', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'BAROSS, JOHN A', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'MICROORGANISMS', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Paleontology', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Metals and Minerals', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Oceans', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Photosynthesis', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'Evolution', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 17, 'major': 'N'}]",2003-09-09T05:00:00+0000,article,Science Desk,Science,News,nyt://article/f5458621-82a9-5efc-b937-38fbd4683569,1296,nyt://article/f5458621-82a9-5efc-b937-38fbd4683569,"Deep Under the Sea, Boiling Founts of Life Itself",,,"Deep Under the Sea, Boiling Founts of Life Itself",,,,By William J. Broad,"[{'firstname': 'William', 'middlename': 'J.', 'lastname': 'Broad', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
8,Opera.,https://www.nytimes.com/2003/09/07/arts/music/music-listings.html,Opera., Opera ,,,The New York Times,[],[],2003-09-07T05:00:00+0000,article,Arts / Music,Arts,Results Listing,nyt://article/7c7f038f-05b5-50a1-bde9-67fac021d80a,2092,nyt://article/7c7f038f-05b5-50a1-bde9-67fac021d80a,Music Listings,,,Music Listings,,,,,[],,Music
9," A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.    DAVE BINNEY, 55 Bar, 55 Christopher Street, West Village, (212) 929-9883. Mr. Binney is a nimble alto saxophonist who also experiments with live digital processing in his shows -- a rarity in the jazz world. This weekend he gets together with some of his friends, who are also among the most revered younger jazz musicians in the country. They include the tenor saxophonist Chris Potter, the pianist Craig Taborn, the guitarist Adam Rogers, the bassist Scott Colley and the drummer Brian Blade. Tonight and tomorrow night, starting at 9; cover charge is $10 and there is a two-drink minimum (Ben Ratliff).",https://www.nytimes.com/2003/09/05/movies/pop-and-jazz-guide-170968.html,,A selective listing by Times critics of noteworthy pop and jazz concerts in the New York metropolitan region this weekend. * denotes a highly recommended concert.,E,26,The New York Times,[],[],2003-09-05T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Schedule,nyt://article/c6c29820-1f5c-5679-b7a1-0e4c51acddd6,3713,nyt://article/c6c29820-1f5c-5679-b7a1-0e4c51acddd6,POP AND JAZZ GUIDE,,,POP AND JAZZ GUIDE,,,,,[],,
