,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/04/01/archives/obituary-4-no-title.html,,,B,17,The New York Times,[],[],1980-04-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/027a3282-3fce-5d39-9474-8037b36824f3,0,nyt://article/027a3282-3fce-5d39-9474-8037b36824f3,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],
1,"HOT SPRINGS, Va., March 30-- When President Carter delivered his surefire, this-can't-miss, now-we'vegot-it anti-inflation plan No. 4 to an adoring audience of Administration officials at the White House on March 14, it was noted in this space that he seemed curiously uncomfortable with his text.  ",https://www.nytimes.com/1980/03/31/archives/essay-the-missing-page.html,,,A,23,The New York Times,[],[],1980-03-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/5ccd860f-83d3-5080-83e9-27cc13fe40d1,0,nyt://article/5ccd860f-83d3-5080-83e9-27cc13fe40d1,ESSAY The Missing Page,1,,ESSAY The Missing Page,,,,By William Safire,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Safire', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"HALLANDALE, Fla., March 29-- Plugged Nickle laughed at the pretenders in the $175,000 Florida Derby today, winning Gulfstream Park's gaudiest race as he pleased and establishing himself, perhaps, as the horse to beat in the Kentucky Derby May 3.  ",https://www.nytimes.com/1980/03/30/archives/plugged-nickle-is-6length-victor-winner-earns-110000-plugged-nickle.html,,,S,1,The New York Times,[],[],1980-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/7f0f9a35-f528-5bda-a6df-1602a93919f2,0,nyt://article/7f0f9a35-f528-5bda-a6df-1602a93919f2,"Plugged Nickle Is 6-Length Victor; Winner Earns $110,000 Plugged Nickle First In the Florida Derby Nice Catch Takes Westchester Viren Beats Field of 4,412 In 10-Kilometer Road Race",2,,"Plugged Nickle Is 6-Length Victor; Winner Earns $110,000 Plugged Nickle First In the Florida Derby Nice Catch Takes Westchester Viren Beats Field of 4,412 In 10-Kilometer Road Race",,,,By Red Smith Special To the New York Times,"[{'firstname': 'Red', 'middlename': 'Smith', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,,https://www.nytimes.com/1980/03/30/archives/arts-and-leisure-guide-theater-recent-openings-dance-film-music-of.html,,,A,38,The New York Times,[],[],1980-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/42d30110-4800-5adf-a09a-bd87f89b40a1,0,nyt://article/42d30110-4800-5adf-a09a-bd87f89b40a1,Arts and Leisure Guide; Theater Recent Openings Dance Film Music Of Special Interest Arts and Leisure Guide Art Photography Miscellany,2,,Arts and Leisure Guide; Theater Recent Openings Dance Film Music Of Special Interest Arts and Leisure Guide Art Photography Miscellany,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"How do the leaders of art, science, education and government oversee their children's television viewing habits? Is Amy Carter, for example, al  lowed to watch the same amount of programs that the ordinary child generally insists is ""only fair""?  ",https://www.nytimes.com/1980/03/30/archives/how-do-prominent-parents-govern-their-childrens-tv-habits-prominent.html,,,A,37,The New York Times,[],[],1980-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/d8cdca28-3858-5604-9e58-e24d6c063d97,0,nyt://article/d8cdca28-3858-5604-9e58-e24d6c063d97,How Do Prominent Parents Govern Their Children's TV Habits?; Prominent Parents and TV ,2,,How Do Prominent Parents Govern Their Children's TV Habits?; Prominent Parents and TV ,,,,By Marcia Cohen,"[{'firstname': 'Marcia', 'middlename': None, 'lastname': 'Cohen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/03/30/archives/best-sellers-fiction-nonfiction-footnotes-editors-choice.html,,,T,8,The New York Times,[],[],1980-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/44ebffc7-e9f5-5dd8-bb3f-4db478722052,0,nyt://article/44ebffc7-e9f5-5dd8-bb3f-4db478722052,Best Sellers; FICTION NONFICTION FOOTNOTES Editors' Choice ,1,,Best Sellers; FICTION NONFICTION FOOTNOTES Editors' Choice ,,,,,[],
6,"FOR those New Jerseyans who have waited long periods for  buses to take them to and from work, it probably will not come as a surprise that a Federal transportation analyst has found that a lack of planning in 10 counties is responsible for much of the state's difficulties.  ",https://www.nytimes.com/1980/03/30/archives/new-jersey-weekly-new-jersey-journal.html,,,N,3,The New York Times,[],[],1980-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/5b5f8956-9a79-51d0-a745-463becac0f6d,0,nyt://article/5b5f8956-9a79-51d0-a745-463becac0f6d,NEW JERSEY JOURNAL,1,,NEW JERSEY JOURNAL,,,,Martin Gansberg,"[{'firstname': 'Martin', 'middlename': None, 'lastname': 'Gansberg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"COSTA MESA, Calif., March 29 (AP) --Jo Ann Washam and Debbie Massey, overcoming conditions that frustrated most of the field, tied for the thirdround lead today at one-over-par 214 in the $150,000 Ladies' Professional Golf Association Kemper open.  ",https://www.nytimes.com/1980/03/30/archives/misses-washam-massey-share-in-golf-lead-at-214-greens-become-hard.html,,,S,11,The New York Times,[],[],1980-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/b677293a-059c-55a8-9edb-9133056d4457,0,nyt://article/b677293a-059c-55a8-9edb-9133056d4457,"Misses Washam, Massey Share in Golf Lead at 214; Greens Become Hard",1,,"Misses Washam, Massey Share in Golf Lead at 214; Greens Become Hard",,,,,[],
8,,https://www.nytimes.com/1980/03/28/archives/oratorios-passions-requiems.html,,,T,21,The New York Times,[],[],1980-03-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/259738c7-a540-57a7-94c7-da3eea55205c,0,nyt://article/259738c7-a540-57a7-94c7-da3eea55205c,"Oratorios, Passions, Requiems",1,,"Oratorios, Passions, Requiems",,,,,[],
9,"THE eight days from Palm Sunday through Easter Sunday are  the most dramatic of the entire Christian church year. Holy Week is theoretically a time for Christian mourning, but music lovers of all faiths welcome it for the outpouring of fine musical works, great and small, that it brings.  ",https://www.nytimes.com/1980/03/28/archives/easter-music-season-begins-easter-music-season-begins-all-over-city.html,,,T,1,The New York Times,[],[],1980-03-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/a189faa7-1498-5d71-9267-b276ad1258c7,0,nyt://article/a189faa7-1498-5d71-9267-b276ad1258c7,Easter Music Season Begins; Easter Music Season Begins All Over City Settings of the Last Words 'Israel in Egypt' Sing-In Stern at Brooklyn ,2,,Easter Music Season Begins; Easter Music Season Begins All Over City Settings of the Last Words 'Israel in Egypt' Sing-In Stern at Brooklyn ,,,,By Allen Hughes,"[{'firstname': 'Allen', 'middlename': None, 'lastname': 'Hughes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
