,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Amy B. Fluckiger of Arlington, Va., daughter of Col. Fred Fluckiger, U.S.A., retired, and Mrs. Fluckiger of Richmond, formerly of Hicksville, L.I., was married yesterday afternoon in Springfield, Va., to Charles Hunsaker, son of Mr. and Mrs. Harold Hunsaker of Boca Raton, Fla. The ceremony was performed in St. Mark's Lutheran Church by the pastor, the Rev. Duane Carlson.  ",https://www.nytimes.com/1980/06/01/archives/charles-hunsaker-marries-amy-fluckiger-in-virginia.html,,,57,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/6a6fa765-6a79-5b63-ba5d-4c457bfd4163,0,nyt://article/6a6fa765-6a79-5b63-ba5d-4c457bfd4163,Charles Hunsaker Marries Amy Fluckiger in Virginia,1,,Charles Hunsaker Marries Amy Fluckiger in Virginia,,,,,[],,
1,"At the Round Hill Community Church in Greenwich, Conn., yesterday, Susan C. Watson was married to Stephen Lawrence Whitman. The bride is a daughter of Thomas J. Watson Jr., Ambassador to the Soviet Union, and ...  ",https://www.nytimes.com/1980/06/01/archives/susan-watson-becomes-bride.html,,,56,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/98b71a7e-a4c7-5ffc-8e5b-0acda8b5dabc,0,nyt://article/98b71a7e-a4c7-5ffc-8e5b-0acda8b5dabc,Susan Watson Becomes Bride,1,,Susan Watson Becomes Bride,,,,,[],,
2,,https://www.nytimes.com/1980/05/31/archives/obituary-2-no-title.html,,,28,The New York Times,[],[],1980-05-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/e70dab9c-bc1b-5ea3-a277-6c1e8b8303cb,0,nyt://article/e70dab9c-bc1b-5ea3-a277-6c1e8b8303cb,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,M
3,"The Rev. Justin G. Haruyama, pastor of the Japanese-American United Church of Christ, died Wednesday at St. Luke's Hospital. He was 47 years old and lived in Queens.  ",https://www.nytimes.com/1980/05/31/archives/rev-justin-haruyama-led-a-methodist-church.html,,,28,The New York Times,[],[],1980-05-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/4d5b4bcc-4918-548a-ac83-2332c32e632b,0,nyt://article/4d5b4bcc-4918-548a-ac83-2332c32e632b,"Rev. Justin Haruyama, Led a Methodist Church",1,,"Rev. Justin Haruyama, Led a Methodist Church",,,,,[],,M
4,"NEW ROCHELLE, N.Y. May 30-- The 6,410-yard Wykagyl Country Club course is the longest on the Ladies' Professional Golf Association tour. It also plays as long as most of the United States Women's Open courses, where the length and difficulty are established by the United States Golf Association.  ",https://www.nytimes.com/1980/05/31/archives/mrs-carners-69142-leads-at-wykagyl-problem-with-funds-looks-to.html,,,19,The New York Times,[],[],1980-05-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/bcf6cdd0-8066-59b9-aca5-3a5599ee9a57,0,nyt://article/bcf6cdd0-8066-59b9-aca5-3a5599ee9a57,Mrs. Carner's 69-142 Leads at Wykagyl; Problem With Funds Looks to Championship ,1,,Mrs. Carner's 69-142 Leads at Wykagyl; Problem With Funds Looks to Championship ,,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
5,,https://www.nytimes.com/1980/05/30/archives/obituary-3-no-title.html,,,15,The New York Times,[],[],1980-05-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/3eb8e699-b73c-5505-9ca2-63cc8aeab3c4,0,nyt://article/3eb8e699-b73c-5505-9ca2-63cc8aeab3c4,Obituary 3 -- No Title,1,,Obituary 3 -- No Title,,,,,[],,B
6,,https://www.nytimes.com/1980/05/29/archives/obituary-5-no-title.html,,,19,The New York Times,[],[],1980-05-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/fda25c2d-f7ee-5c1e-b216-025aca124916,0,nyt://article/fda25c2d-f7ee-5c1e-b216-025aca124916,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],,B
7,"NEW ROCHELLE, N.Y. WHEN last seen nearly two  weeks ago. Nancy LopezMelton, limping on an ailing left foot, had finished in a dismal tie for 44th place in the Coca-Cola Classic in Clifton, N.J., the worst tournament...  ",https://www.nytimes.com/1980/05/29/archives/sports-of-the-times-the-reeducation-of-a-female-golfer.html,,,11,The New York Times,[],[],1980-05-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/a2910582-5b8e-537b-bc37-aff483db3c2b,0,nyt://article/a2910582-5b8e-537b-bc37-aff483db3c2b,Sports of The Times; The Re-education of a Female Golfer ,1,,Sports of The Times; The Re-education of a Female Golfer ,,,,DAVE ANDERSON,"[{'firstname': 'Dave', 'middlename': None, 'lastname': 'ANDERSON', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
8,"JACKSONVILLE, Fla., May 27 (AP) Bart Conner of Oklahoma outscored 15 other men tonight to earn the first of six spots on the United States Olympic men's gymnastics team. Tracee Talavera led 21 competitors to gain the top spot on the women's squad.  ",https://www.nytimes.com/1980/05/28/archives/miss-talavera-conner-prevail.html,,,11,The New York Times,[],[],1980-05-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf1ee615-b5c4-52cb-bf94-4a172a848afb,0,nyt://article/cf1ee615-b5c4-52cb-bf94-4a172a848afb,"Miss Talavera, Conner Prevail",1,,"Miss Talavera, Conner Prevail",,,,,[],,S
9,,https://www.nytimes.com/1980/05/26/archives/events-today-music-dance-cabaret.html,,,12,The New York Times,[],[],1980-05-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/4e216ed7-f4cf-53cc-8074-e108a08d4065,0,nyt://article/4e216ed7-f4cf-53cc-8074-e108a08d4065,Events Today; Music Dance Cabaret,1,,Events Today; Music Dance Cabaret,,,,,[],,S
