,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"A selected guide to pop, rock, metal, folk, show tunes and other musical performances in New York.",https://www.nytimes.com/2011/10/21/arts/music/pop-and-rock-listings-for-oct-21-27.html,"A selected guide to pop, rock, metal, folk, show tunes and other musical performances in New York.",Pop,C,18,The New York Times,[],"[{'name': 'subject', 'value': 'Tony Awards (Theater Awards)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CMJ Music Marathon', 'rank': 2, 'major': 'N'}]",2011-10-20T21:43:32+0000,article,Weekend,Arts,Music,Schedule,nyt://article/73a995ec-0fa9-5c11-9e4a-85758f9389bb,1639,nyt://article/73a995ec-0fa9-5c11-9e4a-85758f9389bb,Pop and Rock Listings for Oct. 21-27,,,The Listings,,,,,[],
1,John McAllister’s new paintings at James Fuentes LLC are smart and wryly elegant.,https://www.nytimes.com/2011/10/21/arts/design/john-mcallister-damned-sparkling-pomp.html,John McAllister’s new paintings at James Fuentes LLC are smart and wryly elegant.,James Fuentes LLC,C,26,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}]",2011-10-20T18:54:25+0000,article,Weekend,Arts,Art & Design,Review,nyt://article/889a3bd6-d20f-5f47-973f-626dca82f685,259,nyt://article/889a3bd6-d20f-5f47-973f-626dca82f685,John McAllister: ‘Damned Sparkling Pomp’,Art in Review,,John McAllister: ‘Damned Sparkling Pomp’,,,,By Roberta Smith,"[{'firstname': 'Roberta', 'middlename': None, 'lastname': 'Smith', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,The biggest question among college football’s administrators is whether the shifts in conferences’ makeup will result in significant changes to the Bowl Championship Series.,https://www.nytimes.com/2011/10/17/sports/ncaafootball/tweaks-in-bcs-could-results-from-conference-changes.html,The biggest question among college football’s administrators is whether the shifts in conferences’ makeup will result in significant changes to the Bowl Championship Series.,"AUSTIN, Tex. — Remember when the Bowl Championship Series, the unpopular and controversial system that college football uses to determine its national champion, seemed to be the sport’s biggest problem? ",D,2,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-articleLarge.jpg', 'height': 348, 'width': 600, 'legacy': {'xlarge': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 348}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-blog480.jpg', 'height': 404, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-jumbo.jpg', 'height': 862, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-popup.jpg', 'height': 547, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-articleInline.jpg', 'height': 160, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2011/10/17/sports/YCOLLEGES/YCOLLEGES-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Football (College)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'College Athletics', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Big 12 Conference', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Football', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Bowl Championship Series', 'rank': 5, 'major': 'N'}]",2011-10-17T00:36:00+0000,article,Sports,Sports,College Football,An Analysis,nyt://article/abf1bcbf-285c-52e1-b3f0-ad6cb982c287,1065,nyt://article/abf1bcbf-285c-52e1-b3f0-ad6cb982c287,Conference Shake-Ups and B.C.S. Tweaks,Analysis,,Conference Shake-Ups and B.C.S. Tweaks,,,,By Pete Thamel,"[{'firstname': 'Pete', 'middlename': None, 'lastname': 'Thamel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"New York City Transit has acted to improve performance, but maintenance problems still cause trouble for older or disabled riders.",https://www.nytimes.com/2011/10/14/nyregion/subway-elevators-and-escalators-still-break-down-often.html,"New York City Transit has acted to improve performance, but maintenance problems still cause trouble for older or disabled riders.","At the Delancey Street subway station in Manhattan, the escalator works so infrequently that Karen Lee Benson tries to avoid using that stop unless her husband is with her. Consider the alternative: a 60-stair hike to the street with her two sons under 3 and their strollers. ",A,28,The New York Times,"[{'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-blog480.jpg', 'height': 336, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-jumbo.jpg', 'height': 718, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-popup.jpg', 'height': 456, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-articleInline.jpg', 'height': 133, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-sfSpan.jpg', 'height': 277, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2011/10/14/nyregion/ELEVATOR/ELEVATOR-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Elevators and Escalators', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Subways', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Metropolitan Transportation Authority', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'New York City Transit Authority', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 5, 'major': 'N'}]",2011-10-14T02:01:34+0000,article,Metro,New York,,News,nyt://article/aba34c9f-c40b-5143-8c10-5556b4400413,812,nyt://article/aba34c9f-c40b-5143-8c10-5556b4400413,Common Sight for Some Subway Riders: Broken Elevators and Escalators,,,Common Sight for Some Subway Riders: Broken Elevators and Escalators,,,,By Christine Haughney,"[{'firstname': 'Christine', 'middlename': None, 'lastname': 'Haughney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"A selected guide to pop, rock, metal, country, folk, cabaret and other music performances in New York and New Jersey.",https://www.nytimes.com/2011/10/14/arts/music/pop-and-rock-listings-for-oct-14-20.html,"A selected guide to pop, rock, metal, country, folk, cabaret and other music performances in New York and New Jersey.",Pop,C,20,The New York Times,[],"[{'name': 'subject', 'value': 'Folk Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CMJ Music Marathon', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Central Park Summerstage', 'rank': 3, 'major': 'N'}]",2011-10-13T21:48:01+0000,article,Weekend,Arts,Music,Schedule,nyt://article/27e5f44b-35aa-5c45-9897-0f0bdcdfdca5,1687,nyt://article/27e5f44b-35aa-5c45-9897-0f0bdcdfdca5,Pop and Rock Listings for Oct. 14-20,,,The Listings,,,,,[],
5,"Two early films from the British-Ghanian documentarian John Akomfrah are on view at the Maysles Cinema in Harlem, one eyeing black history, the other the future.",https://www.nytimes.com/2011/10/10/movies/seven-songs-for-malcolm-x-the-last-angel-of-history-review.html,"Two early films from the British-Ghanian documentarian John Akomfrah are on view at the Maysles Cinema in Harlem, one eyeing black history, the other the future.","Two early films from the British-Ghanian documentarian John Akomfrah are on view at the Maysles Cinema in Harlem, one eyeing black history, the other the future. Both are thought-provoking, and they coincide with the premiere of this director’s latest work, “The Nine Muses,” at the Museum of Modern Art.",C,6,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-articleLarge.jpg', 'height': 378, 'width': 600, 'legacy': {'xlarge': 'images/2011/10/10/arts/Seven/Seven-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 378}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-blog480.jpg', 'height': 313, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-jumbo.jpg', 'height': 667, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-popup.jpg', 'height': 424, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-articleInline.jpg', 'height': 124, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-sfSpan.jpg', 'height': 257, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/10/arts/Seven/Seven-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2011/10/10/arts/Seven/Seven-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Movies', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Akomfrah, John', 'rank': 4, 'major': 'N'}]",2011-10-09T22:33:06+0000,article,Culture,Movies,,Review,nyt://article/e5f056bc-da84-57aa-8ed5-d19213c14028,458,nyt://article/e5f056bc-da84-57aa-8ed5-d19213c14028,Two Early Films From John Akomfrah,Movie Review | 'Seven Songs for Malcom X' and 'The Last Angel of History',,,,,,By Andy Webster,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Webster', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,A selected guide to the visual arts in New York and the region.,https://www.nytimes.com/2011/10/07/arts/design/museum-and-gallery-listings-for-oct-7-13.html,A selected guide to the visual arts in New York and the region.,Art,C,20,The New York Times,[],"[{'name': 'subject', 'value': 'Sculpture', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'September 11 (2001)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'World Trade Center (NYC)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Photography', 'rank': 5, 'major': 'N'}]",2011-10-06T21:59:58+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/c4efb1dc-7c70-54ad-b19d-becdc451ec9d,5074,nyt://article/c4efb1dc-7c70-54ad-b19d-becdc451ec9d,Museum and Gallery Listings for Oct. 7-13,,,The Listings,,,,,[],
7,Highlights from the DealBook newsletter.,https://dealbook.nytimes.com/2011/09/30/morning-take-out-337/,Highlights from the DealBook newsletter.,"McGraw-Hill in Talks to Lead Stock Indexes Joint Venture  |  McGraw-Hill, the owner of Standard & Poor’s, is in advanced talks with the CME Group Inc., which owns Dow Jones Indexes, about forming a joint venture, according to people briefed on the matter who were not authorized to speak publicly.",,,The New York Times,[],[],2011-09-30T18:10:24+0000,article,Business,Business Day,,News,nyt://article/8d68583e-df82-54b9-a2e7-c766c2b2bf25,2118,nyt://article/8d68583e-df82-54b9-a2e7-c766c2b2bf25,Morning Take-Out,DealBook,,,,,,By Dealbook,"[{'firstname': 'Dealbook', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"Raymond Fok, an uninsured illegal immigrant, stayed at a New York hospital because no one claimed him.",https://www.nytimes.com/2011/10/02/nyregion/stuck-in-bed-for-19-months-at-hospitals-expense.html,"Raymond Fok, an uninsured illegal immigrant, stayed at a New York hospital because no one claimed him.","ON Jan. 4, 2010, Raymond Fok was changing trains on his way to kidney dialysis treatment when he collapsed on the Canal Street subway platform. Emergency medical technicians examined him and took him by ambulance to the nearest hospital, New York Downtown, near the foot of the Brooklyn Bridge. Workers in the emergency room recorded that Mr. Fok’s speech was slurred and that he was lurching from side to side when he walked.",MB,1,The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-thumbWide.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-thumbWide.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-articleLarge.jpg', 'height': 399, 'width': 600, 'legacy': {'xlarge': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 399}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-blog480.jpg', 'height': 383, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-jumbo.jpg', 'height': 817, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-popup.jpg', 'height': 518, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-articleInline.jpg', 'height': 152, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-sfSpan.jpg', 'height': 315, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2011/10/02/nyregion/02PATIENT-1/02PATIENT-1-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Illegal Immigrants', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'New York Downtown Hospital', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 5, 'major': 'N'}]",2011-09-30T17:59:55+0000,article,Metro,New York,,News,nyt://article/40ea79c7-d4c3-5094-a5fc-843bad647dd6,2690,nyt://article/40ea79c7-d4c3-5094-a5fc-843bad647dd6,"Stuck in Bed, at Hospital’s Expense",,,The Prisoner Of Room 516,,,,By John Leland,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Leland', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,A listing of concerts being held in the New York area.,https://www.nytimes.com/2011/09/30/arts/music/pop-listings-sept-30-oct-6.html,A listing of concerts being held in the New York area.,Pop,C,23,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",2011-09-29T21:20:00+0000,article,Weekend,Arts,Music,Schedule,nyt://article/0e840c34-b2eb-54e0-84db-7ae739e47806,1668,nyt://article/0e840c34-b2eb-54e0-84db-7ae739e47806,Pop Listings: Sept. 30-Oct. 6,,,The Listings,,,,,[],
