,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1968/12/15/archives/midhudson-cotillion-to-present-18-girls.html,,,109,The New York Times,[],[],1968-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf20d293-4e4f-58d5-b167-492cdd8eb31a,0,nyt://article/cf20d293-4e4f-58d5-b167-492cdd8eb31a,Mid-Hudson Cotillion To Present 18 Girls,1,,Mid-Hudson Cotillion To Present 18 Girls,,,,Specialto The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
1,"ROCHESTER, Dec. 14 -- James C. Stuart, representing the Skating Club of New York, won the senior men's compulsory figures competition over Gary F. Jones, of the Syracuse Figure Skating Club today in the North Atlantic figure skating championships at the new Skating Club today in the North Atlantic figure skatign championships at the new Frank Ritter Memorial Ice Rink on the Rochester Institute of Technology campus.  ",https://www.nytimes.com/1968/12/15/archives/stuart-is-leader-in-figure-skating-takes-compulsory-figures-over.html,,,3,The New York Times,[],[],1968-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/1a970aae-cf23-5ff2-b967-a3edb4c909e5,0,nyt://article/1a970aae-cf23-5ff2-b967-a3edb4c909e5,STUART IS LEADER IN FIGURE SKATING; Takes Compulsory Figures Over Jones in Rochester,1,,STUART IS LEADER IN FIGURE SKATING; Takes Compulsory Figures Over Jones in Rochester,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SPORTSS
2,,https://www.nytimes.com/1968/12/15/archives/obituary-2-no-title.html,,,87,The New York Times,[],[],1968-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/1e91ba55-b8f3-5eef-aa6b-b2e9795bf344,0,nyt://article/1e91ba55-b8f3-5eef-aa6b-b2e9795bf344,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/12/13/archives/obituary-1-no-title.html,,,47,The New York Times,[],"[{'name': 'persons', 'value': 'BARNETT, THEODORE', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Lyndon Baines', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'PORTRAITS AND ILLUSTRATIONS', 'rank': 4, 'major': 'N'}]",1968-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/3176e25d-9a0e-5098-8677-1823b5632dda,0,nyt://article/3176e25d-9a0e-5098-8677-1823b5632dda,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
4,"Dr. Kenneth B. Clark, a member of the State Board of Regents, said last night that the arrest of Rhody A. McCoy could have been avoided if the state trustee of the Ocean Hill-Brownsville demonstration district had agreed to a meeting early yesterday.",https://www.nytimes.com/1968/12/12/archives/clark-blames-firman-in-mccoy-arrest.html,,,58,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'MCCOY, RHODY A.', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'RACIAL INTEGRATION - PROGRAMS FOR SOCIALLY HANDICAPPED', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 6, 'major': 'N'}]",1968-12-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/6a3b6fcd-7927-52cd-924a-50cd0765cc88,0,nyt://article/6a3b6fcd-7927-52cd-924a-50cd0765cc88,Clark Blames Firman in McCoy Arrest,,,Clark Blames Firman in McCoy Arrest,,,,By Nancy Hicks,"[{'firstname': 'Nancy', 'middlename': None, 'lastname': 'Hicks', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,"Sheehan, Marion Turner",https://www.nytimes.com/1968/12/12/archives/obituary-1-no-title.html,"Sheehan, Marion Turner",,47,The New York Times,[],"[{'name': 'persons', 'value': 'SHEEHAN, MARION TURNER', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-12-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/212502b4-46d2-5693-9562-036edd3f8fa7,0,nyt://article/212502b4-46d2-5693-9562-036edd3f8fa7,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
6,former wife Dorothy dies,https://www.nytimes.com/1968/12/11/archives/obituary-1-no-title.html,former wife Dorothy dies,,47,The New York Times,[],"[{'name': 'persons', 'value': 'DOUGLAS, PAUL HOWARD', 'rank': 1, 'major': 'N'}]",1968-12-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/1c8af2ec-06e2-5c38-a34d-00842f7df64e,0,nyt://article/1c8af2ec-06e2-5c38-a34d-00842f7df64e,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
7,"DuMond, Frank Vincent (Mrs): 96",https://www.nytimes.com/1968/12/09/archives/obituary-1-no-title.html,"DuMond, Frank Vincent (Mrs): 96",,47,The New York Times,[],"[{'name': 'persons', 'value': 'DUMOND, FRANK VINCENT', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'DUMOND, FRANK VINCENT', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 4, 'major': 'N'}]",1968-12-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/c2c9708b-d4ee-55a4-b60c-32f5d8923c03,0,nyt://article/c2c9708b-d4ee-55a4-b60c-32f5d8923c03,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,"Has recd $282,036 from 372 contributors before official opening of drive; list of donors",https://www.nytimes.com/1968/12/09/archives/57th-appeal-for-the-neediest-cases-opens-with-372-gifts-already.html,"Has recd $282,036 from 372 contributors before official opening of drive; list of donors",,49,The New York Times,[],"[{'name': 'organizations', 'value': 'HUNDRED NEEDIEST CASES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('68 DRIVE)"", 'rank': 2, 'major': 'N'}]",1968-12-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/bd4b4133-8a6f-5cc1-b5bd-79fa58e57060,0,nyt://article/bd4b4133-8a6f-5cc1-b5bd-79fa58e57060,"57th Appeal for the Neediest Cases Opens, With 372 Gifts Already Received; $282,036 in Contributions On Hand at Drive's Start",,,"57th Appeal for the Neediest Cases Opens, With 372 Gifts Already Received; $282,036 in Contributions On Hand at Drive's Start",,,,,[],,
9,"Whalen, Graver A (Mrs)",https://www.nytimes.com/1968/12/08/archives/obituary-1-no-title.html,"Whalen, Graver A (Mrs)",,86,The New York Times,[],"[{'name': 'persons', 'value': 'WHALEN, GRAVER A', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-12-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/b9dc4fd7-38d9-5f37-8273-a8f388756584,0,nyt://article/b9dc4fd7-38d9-5f37-8273-a8f388756584,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
