,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/06/01/archives/birth-notice-1-no-title.html,,,78,The New York Times,[],[],1969-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/6592db65-5cf1-5775-b544-1a03e78d2424,0,nyt://article/6592db65-5cf1-5775-b544-1a03e78d2424,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1969/06/01/archives/obituary-1-no-title.html,,,81,The New York Times,[],[],1969-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/544518a7-5af4-5bfa-9850-2be2f53f1777,0,nyt://article/544518a7-5af4-5bfa-9850-2be2f53f1777,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
2,,https://www.nytimes.com/1969/05/31/archives/obituary-1-no-title.html,,,23,The New York Times,[],[],1969-05-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/28756945-4a78-5411-9efc-433b633497a3,0,nyt://article/28756945-4a78-5411-9efc-433b633497a3,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,Popi: Rev,https://www.nytimes.com/1969/05/28/archives/screen-popi-paints-a-fighting-loser.html,Popi: Rev,,34,The New York Times,[],"[{'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'POPI', 'rank': 3, 'major': 'N'}]",1969-05-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/6370fe2a-0b08-5fb5-9a94-00f0c4bfc063,0,nyt://article/6370fe2a-0b08-5fb5-9a94-00f0c4bfc063,Screen: 'Popi' Paints a Fighting Loser,,,Screen: 'Popi' Paints a Fighting Loser,,,,By Howard Thompson,"[{'firstname': 'Howard', 'middlename': None, 'lastname': 'Thompson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,Children's Theater: Children's Ballet Theater performance of episodes from L M Alcott's Little Women revd,https://www.nytimes.com/1969/05/26/archives/tv-little-women-dance-geraldine-page-joins-childrens-ballet-theater.html,Children's Theater: Children's Ballet Theater performance of episodes from L M Alcott's Little Women revd,,95,The New York Times,[],"[{'name': 'subject', 'value': 'Urban Areas', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TELEVISION AND RADIO', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PROGRAMS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DOCUMENTARY SHOWS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'TELEVISION AND RADIO', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'PROGRAMS', 'rank': 6, 'major': 'N'}]",1969-05-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/e05f1612-621e-5004-a189-55b91fbbf552,0,nyt://article/e05f1612-621e-5004-a189-55b91fbbf552,TV: Little Women Dance; Geraldine Page Joins Children's Ballet Theater in an Adaptation of Alcott,,,TV: Little Women Dance; Geraldine Page Joins Children's Ballet Theater in an Adaptation of Alcott,,,,By Jack Gould,"[{'firstname': 'Jack', 'middlename': None, 'lastname': 'Gould', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,,https://www.nytimes.com/1969/05/25/archives/birth-notice-1-no-title.html,,,79,The New York Times,[],[],1969-05-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/e5466369-01f0-53e2-aeb8-646faa4b26c0,0,nyt://article/e5466369-01f0-53e2-aeb8-646faa4b26c0,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
6,"WHEN Northwest Industries began trying to take over B. F. Goodrich, the railroad, steel and chemical holding company may not have reckoned with the ability of this pillar of the Establishment to react quickly by drawing on top public relations and legal talent to help its case.  ",https://www.nytimes.com/1969/05/24/archives/market-place-goodrich-draws-on-top-talent.html,,,48,The New York Times,[],[],1969-05-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/e350fc2d-790b-5767-b01c-00a8daf3d4ec,0,nyt://article/e350fc2d-790b-5767-b01c-00a8daf3d4ec,Market Place: Goodrich Draws On Top Talent,1,,Market Place: Goodrich Draws On Top Talent,,,,By Robert Metz,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Metz', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BUSINESS
7,"hearing; Brig Gen Stone, Deputy Asst Sec Emerson and Dr M Rothenberg admit gas killed sheep; Surgeon Gen Stewart concedes threat to life still exists at proving grounds despite tightened safety measures; admits stone wind might carry chem agents onto nearby hwy",https://www.nytimes.com/1969/05/22/archives/army-admits-its-nerve-gas-killed-6000-sheep.html,"hearing; Brig Gen Stone, Deputy Asst Sec Emerson and Dr M Rothenberg admit gas killed sheep; Surgeon Gen Stewart concedes threat to life still exists at proving grounds despite tightened safety measures; admits stone wind might carry chem agents o...",,14,The New York Times,[],"[{'name': 'subject', 'value': 'CHEMICAL WARFARE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CHEMICAL WARFARE', 'rank': 2, 'major': 'N'}]",1969-05-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/37b95aa1-d8f1-5f5e-b53a-bdea79f18ec2,0,nyt://article/37b95aa1-d8f1-5f5e-b53a-bdea79f18ec2,"Army Admits Its Nerve Gas Killed 6,000 Sheep",,,"Army Admits Its Nerve Gas Killed 6,000 Sheep",,,,By Roy Reed,"[{'firstname': 'Roy', 'middlename': None, 'lastname': 'Reed', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
8,,https://www.nytimes.com/1969/05/21/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-05-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/019f6d81-30df-5eda-8192-f758eb78b2e8,0,nyt://article/019f6d81-30df-5eda-8192-f758eb78b2e8,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
9,"Army drops all ct martial charges against Rudder, Cole and Woodfin; Rudder and Cole are released from stockade 3 are to be given dishon discharges; Pulley granted dishon discharge; US Appeals Ct orders Army to prove it did not abuse authority in jailing dissidents for 2 mos pending trial",https://www.nytimes.com/1969/05/21/archives/army-bars-trial-of-3-antiwar-gis-drops-fort-jackson-case-discharges.html,"Army drops all ct martial charges against Rudder, Cole and Woodfin; Rudder and Cole are released from stockade 3 are to be given dishon discharges; Pulley granted dishon discharge; US Appeals Ct orders Army to prove it did not abuse authority in j...",,6,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ARMY', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BILLIGERENTS, OTHER MAJOR POWERS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'REACTIONS IN US', 'rank': 5, 'major': 'N'}]",1969-05-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/438fdd70-c817-5569-b890-fa2f045f2201,0,nyt://article/438fdd70-c817-5569-b890-fa2f045f2201,ARMY BARS TRIAL OF 3 ANTIWAR G.I.'S; Drops Fort Jackson Case -- Discharges Are Set,,,ARMY BARS TRIAL OF 3 ANTIWAR G.I.'S; Drops Fort Jackson Case -- Discharges Are Set,,,,By Ben A. Franklin,"[{'firstname': 'Ben', 'middlename': 'A.', 'lastname': 'Franklin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
