,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"A donation of $9,434.80 from the Sophia Louise Miller Trust yesterday was among 77 gifts that added $11,004.70 to the New York Times Neediest Cases Fund.",https://www.nytimes.com/1967/01/29/archives/aid-for-neediest-reaches-767208-9434-gift-from-estate-among-77.html,,,33,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('66 DRIVE)"", 'rank': 2, 'major': 'N'}]",1967-01-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/70b04b47-836e-50f6-8999-57375b8eb976,0,nyt://article/70b04b47-836e-50f6-8999-57375b8eb976,"AID FOR NEEDIEST REACHES $767,208; $9,434 Gift From Estate Among 77 Donations",,,"AID FOR NEEDIEST REACHES $767,208; $9,434 Gift From Estate Among 77 Donations",,,,,[],,
1,,https://www.nytimes.com/1967/01/29/archives/yonkers-raceway-entries.html,,,177,The New York Times,[],[],1967-01-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/57760f4b-db7d-55a4-83d7-3c9c835826eb,0,nyt://article/57760f4b-db7d-55a4-83d7-3c9c835826eb,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
2,"Announcement has been made by Mr. and Mrs. Henry Sonenblick of 923 Fifth Avenue of the engagement of Mrs. Sonenblick's daughter, Miss Amy Louise Osler, to Alexander Edward Sharp 2d, son of Dr. and Mrs. A.E. Sharp of San Antonio, Tex., formerly of Stamford, Conn.  ",https://www.nytimes.com/1967/01/27/archives/alexander-e-sharp-2d-to-marry-amy-osler.html,,,25,The New York Times,[],[],1967-01-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/aec6a4c4-c1fe-5e4d-99a6-00e73379c626,0,nyt://article/aec6a4c4-c1fe-5e4d-99a6-00e73379c626,Alexander E. Sharp 2d To Marry Amy Osler,1,,Alexander E. Sharp 2d To Marry Amy Osler,,,,,[],,R
3,"Pollution Paradox, The: by J Bregman and S Lenormand",https://www.nytimes.com/1967/01/26/archives/books-of-the-times-a-garland-for-bohemia.html,"Pollution Paradox, The: by J Bregman and S Lenormand",,31,The New York Times,[],"[{'name': 'persons', 'value': 'HAHN, E', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'J BREGMAN', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'S LENORMAND', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'ROMANTIC REBELS. AN INFORMAL HISTORY OF BOHEMIANISM IN AMERICA', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'POLLUTION PARADOX, THE', 'rank': 7, 'major': 'N'}]",1967-01-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/da6fbae4-666d-535a-8fcd-2d05059f18a2,0,nyt://article/da6fbae4-666d-535a-8fcd-2d05059f18a2,Books of The Times; A Garland for Bohemia,,,Books of The Times; A Garland for Bohemia,,,,By Charles Poore,"[{'firstname': 'Charles', 'middlename': None, 'lastname': 'Poore', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,,https://www.nytimes.com/1967/01/26/archives/deaths3.html,,,33,The New York Times,[],[],1967-01-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/8f0f473f-ca5f-57c1-96cd-25a2948d5a9e,0,nyt://article/8f0f473f-ca5f-57c1-96cd-25a2948d5a9e,Deaths(3),1,,Deaths(3),,,,,[],,
5,,https://www.nytimes.com/1967/01/25/archives/obituary-2-no-title.html,,,42,The New York Times,[],[],1967-01-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/83f487a3-e182-5cb9-9935-421532fe4b76,0,nyt://article/83f487a3-e182-5cb9-9935-421532fe4b76,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
6,,https://www.nytimes.com/1967/01/23/archives/obituary-1-no-title.html,,,43,The New York Times,[],[],1967-01-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/34bff3cf-7934-582a-b0fc-edc6b0f5d35e,0,nyt://article/34bff3cf-7934-582a-b0fc-edc6b0f5d35e,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
7,"CROSSINGER, N.Y., Jan. 22 The Open Pair title  in the Tristate Regional Championship being held here was captured on Saturday by Nat Gerstman of Buffalo and Judy Slater of Utica, N.Y.  ",https://www.nytimes.com/1967/01/23/archives/bridge-gerstman-performs-rare-feat-of-winning-2-events.html,,,40,The New York Times,[],[],1967-01-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/09a2e76a-c86b-52de-8919-96fb4cd5bf07,0,nyt://article/09a2e76a-c86b-52de-8919-96fb4cd5bf07,Bridge; Gerstman Performs Rare Feat of Winning 2 Events ,1,,Bridge; Gerstman Performs Rare Feat of Winning 2 Events ,,,,By Alan Truscott,"[{'firstname': 'Alan', 'middlename': None, 'lastname': 'Truscott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
8,,https://www.nytimes.com/1967/01/22/archives/in-and-out-of-books-ladies-of-boston.html,,,253,The New York Times,[],[],1967-01-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/68452865-21fb-528c-be16-6bd487792c8a,0,nyt://article/68452865-21fb-528c-be16-6bd487792c8a,IN AND OUT OF BOOKS; Ladies of Boston,1,,IN AND OUT OF BOOKS; Ladies of Boston,,,,By Lewis Nichols,"[{'firstname': 'Lewis', 'middlename': None, 'lastname': 'Nichols', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,T
9,Wife dies,https://www.nytimes.com/1967/01/22/archives/deaths.html,Wife dies,,77,The New York Times,[],"[{'name': 'persons', 'value': 'ALPERT, GEORGE', 'rank': 1, 'major': 'N'}]",1967-01-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/6d79a2eb-ee1d-5c26-a449-234ef7637fb0,0,nyt://article/6d79a2eb-ee1d-5c26-a449-234ef7637fb0,Deaths,,,Deaths,,,,,[],,
