,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1967/12/15/archives/obituary-2-no-title.html,,,47,The New York Times,[],[],1967-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/329cd0d8-6567-58b2-b49a-91207759eb7e,0,nyt://article/329cd0d8-6567-58b2-b49a-91207759eb7e,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1967/12/14/archives/amy-cowan-betrothed.html,,,54,The New York Times,[],[],1967-12-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/089f8fb2-7473-57c6-99f4-06678e3a207e,0,nyt://article/089f8fb2-7473-57c6-99f4-06678e3a207e,Amy Cowan Betrothed,1,,Amy Cowan Betrothed,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,"Poverty and family tensions threaten to break up the M. home. Although Jerry M., 40, works steadily for a trucking firm, his income barely supports his wife Anna, 36, and their four children, who range from Jerry Jr., 17, to Kenneth, 13. Mrs. M., a nervous woman, nags her husband constantly about money, and mocks him ...  ",https://www.nytimes.com/1967/12/11/archives/case-57-dangerous-tensions-list-of-days-contributions-list-of.html,,,49,The New York Times,[],[],1967-12-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/28b3f5d3-b8b0-50ca-8951-f9eaaf22c57d,0,nyt://article/28b3f5d3-b8b0-50ca-8951-f9eaaf22c57d,CASE 57 Dangerous Tensions; LIST OF DAY'S CONTRIBUTIONS List of Contributions to Neediest Cases ,2,,CASE 57 Dangerous Tensions; LIST OF DAY'S CONTRIBUTIONS List of Contributions to Neediest Cases ,,,,,[],,
3,Contributions ('67 Drive),https://www.nytimes.com/1967/12/11/archives/56th-appeal-for-neediest-cases-opens-with-422-gifts-already.html,Contributions ('67 Drive),,49,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('67 DRIVE)"", 'rank': 2, 'major': 'N'}]",1967-12-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/2176f0ee-3444-5dab-81a5-1f7d5c8f9239,0,nyt://article/2176f0ee-3444-5dab-81a5-1f7d5c8f9239,"56th Appeal for Neediest Cases Opens, With 422 Gifts Already Received; Children Help, Too Many Gifts Earmarked '67 APPEAL OPENS FOR THE NEEDIEST",,,"56th Appeal for Neediest Cases Opens, With 422 Gifts Already Received; Children Help, Too Many Gifts Earmarked '67 APPEAL OPENS FOR THE NEEDIEST",,,,Charles Harbutt from Magnum,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,,https://www.nytimes.com/1967/12/10/archives/obituary-4-no-title.html,,,87,The New York Times,[],[],1967-12-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/853d85d7-3a0a-577b-8c75-d93a1350f68a,0,nyt://article/853d85d7-3a0a-577b-8c75-d93a1350f68a,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],,
5,,https://www.nytimes.com/1967/12/10/archives/birth-notice-1-no-title.html,,,94,The New York Times,[],[],1967-12-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/61c440aa-0e9d-5ab4-9c7a-33a582d7daac,0,nyt://article/61c440aa-0e9d-5ab4-9c7a-33a582d7daac,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
6,Lrs on Nov 26 article on need for parents to establish authority over children,https://www.nytimes.com/1967/12/10/archives/new-yorks-100-neediest-cases-fiftysixth-annual-appeal.html,Lrs on Nov 26 article on need for parents to establish authority over children,,161,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY BUILD-UP, AID, LONG-RANGE PLANNING', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'BEHAVIOR AND TRAINING', 'rank': 4, 'major': 'N'}]",1967-12-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/c85b7898-dc9c-512f-b625-a909e5253c2c,0,nyt://article/c85b7898-dc9c-512f-b625-a909e5253c2c,NEW YORK'S 100 NEEDIEST CASES; FIFTY-SIXTH ANNUAL APPEAL,,,NEW YORK'S 100 NEEDIEST CASES; FIFTY-SIXTH ANNUAL APPEAL,,,,"Courtesy Barzansky Galleries, New York","[{'firstname': 'Courtesy', 'middlename': 'Barzansky', 'lastname': 'Galleries', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,Arts & Leisure
7,,https://www.nytimes.com/1967/12/10/archives/q-a.html,,,396,The New York Times,[],[],1967-12-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/73eaec53-236a-543e-acb1-bc81c31d60bd,0,nyt://article/73eaec53-236a-543e-acb1-bc81c31d60bd,Q & A,1,,Q & A,,,,,[],,T
8,Illus,https://www.nytimes.com/1967/12/10/archives/fordham-is-trying-to-be-catholic-with-a-small-c-fordham-cont.html,Illus,,298,The New York Times,[],"[{'name': 'organizations', 'value': 'FORDHAM UNIV.', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MCLAUGHLIN, LEO', 'rank': 2, 'major': 'N'}]",1967-12-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/4ed60026-3264-5e93-84be-1db57c791133,0,nyt://article/4ed60026-3264-5e93-84be-1db57c791133,Fordham Is Trying To Be catholic With a Small 'C'; Fordham (Cont.),,,Fordham Is Trying To Be catholic With a Small 'C'; Fordham (Cont.),,,,By Thomas J. Flemingphotographs By Tim Kantor,"[{'firstname': 'Thomas', 'middlename': 'J.', 'lastname': 'Flemingphotographs', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The New York Times Magazine
9,"Show-Off, The, by G Kelly: Producing Artists-Phoenix Theater Assn",https://www.nytimes.com/1967/12/06/archives/theater-showoff-as-fresh-as-ever-george-kellys-comedy-of-20s-given.html,"Show-Off, The, by G Kelly: Producing Artists-Phoenix Theater Assn",,40,The New York Times,[],"[{'name': 'persons', 'value': 'G KELLY', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'REVIEWS AND OTHER DATA ON SPECIFIC PLAYS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Show-Off, The', 'rank': 4, 'major': 'N'}]",1967-12-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/bee81ea8-3542-5f9a-b041-96d59a43806e,0,nyt://article/bee81ea8-3542-5f9a-b041-96d59a43806e,"Theater: 'Show-off,' as Fresh as Ever; George Kelly's Comedy of '20's Given by A.P.A.",,,"Theater: 'Show-off,' as Fresh as Ever; George Kelly's Comedy of '20's Given by A.P.A.",,,,By Clive Barnes,"[{'firstname': 'Clive', 'middlename': None, 'lastname': 'Barnes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
