,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"CAMBRIDGE, Mass.--""Apathy in Blue,"" the two-man show that played Tuesday in Cleveland, ran 90 minutes without intermission. It has as much chance of holding its audience as the one that bombed in Philadelphia in 1976.  ",https://www.nytimes.com/1980/10/30/archives/candidates-talk-turkey-one-for-the-books.html,,,A,27,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/d354058b-703d-594c-b74e-a4b875bdf388,0,nyt://article/d354058b-703d-594c-b74e-a4b875bdf388,Candidates' Talk: Turkey; One for the Books ,1,,Candidates' Talk: Turkey; One for the Books ,,,,By Robert Brustein,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Brustein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"AFTER the not-so-great Presidential debate Tuesday evening, the three commercial  networks returned a half-hour later with special wrap-ups, anchored by their top news stars--Walter Cronkite for CBS, John Chancellor for NBC, ...  ",https://www.nytimes.com/1980/10/30/archives/tv-instant-poll-steals-pastdebate-scene.html,,,T,26,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/cfd2e129-e397-5412-a09c-d9d3b2b1886f,0,nyt://article/cfd2e129-e397-5412-a09c-d9d3b2b1886f,TV: Instant Poll Steals Past-Debate Scene,1,,TV: Instant Poll Steals Past-Debate Scene,,,,By John J. O'Connor,"[{'firstname': 'John', 'middlename': 'J.', 'lastname': ""O'Connor"", 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1980/10/29/archives/obituary-5-no-title.html,,,M,14,The New York Times,[],[],1980-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/b4d60981-f892-55f6-909a-11300dd66213,0,nyt://article/b4d60981-f892-55f6-909a-11300dd66213,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],
3,"RUTH HINERFELD: Good Evening, I'm Ruth Hinerfeld of the League of Women Voters Education Fund. Next Tuesday is Election Day.  ",https://www.nytimes.com/1980/10/29/archives/transcript-of-the-presidential-debate-between-carter-and-reagan-in.html,,,A,26,The New York Times,[],[],1980-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/70ac3c25-f8bd-57cb-bb81-9d9580374231,0,nyt://article/70ac3c25-f8bd-57cb-bb81-9d9580374231,Transcript of the Presidential Debate Between Carter and Reagan in Cleveland; Use of Military Power 'Extending the Benefits of Peace' Ford's Military Plan Reduced Steps to Control Inflation Conservation and Production Tool to Fight Inflation Flooding Market With Money 'Heartless Approach to Families' California Government Growth Decline of Nation's Cities 'A Bombed-Out City' Participants in the Debate Debate Transcript: Candidates Present Their Views on How to Fight Terrorism Optimism About Future Involvement of Minority Groups Minorities Have Been Excluded The Hostages in Iran Commitment to Arms Control May Endanger the Hostages Persuade to Change Their Ways Arms Limitation Treaty Treaty Called Illegal Pattern in Reagan's Attitude Senators Opposed to Treaty Debate Transcript: Rivals for Presidency Discuss Views About Social Security Alternatives to Imported Oil One-Third Reduction in a Year Limits of Clean Air Act Issue of Atomic Power 'Eggs in One Basket' Missing the Point Burden of Social Security Cannot Frighten the Elderly Father's or Husband's Benefits Opportunity on Health Insur,4,,Transcript of the Presidential Debate Between Carter and Reagan in Cleveland; Use of Military Power 'Extending the Benefits of Peace' Ford's Military Plan Reduced Steps to Control Inflation Conservation and Production Tool to Fight Inflation Flooding Market With Money 'Heartless Approach to Families' California Government Growth Decline of Nation's Cities 'A Bombed-Out City' Participants in the Debate Debate Transcript: Candidates Present Their Views on How to Fight Terrorism Optimism About Future Involvement of Minority Groups Minorities Have Been Excluded The Hostages in Iran Commitment to Arms Control May Endanger the Hostages Persuade to Change Their Ways Arms Limitation Treaty Treaty Called Illegal Pattern in Reagan's Attitude Senators Opposed to Treaty Debate Transcript: Rivals for Presidency Discuss Views About Social Security Alternatives to Imported Oil One-Third Reduction in a Year Limits of Clean Air Act Issue of Atomic Power 'Eggs in One Basket' Missing the Point Burden of Social Security Cannot Frighten the Elderly Father's or Husband's Benefits Opportunity on Health Insur,,,,,[],
4,,https://www.nytimes.com/1980/10/28/archives/obituary-6-no-title.html,,,A,32,The New York Times,[],[],1980-10-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/90cae417-8350-5c83-8c24-42d158e87615,0,nyt://article/90cae417-8350-5c83-8c24-42d158e87615,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],
5,"HARTFORD, Oct. 24--Mark Lamos, the new artistic director of the Hartford Stage Company, has started his first season with a production of George Farquhar's Restoration comedy of ill manners, ""The Beaux' ...  ",https://www.nytimes.com/1980/10/26/archives/play-the-beaux-strategem-comedy-the-cast.html,,,,64,The New York Times,[],[],1980-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/3c5ff4ee-0931-5784-bcda-266ded04d3aa,0,nyt://article/3c5ff4ee-0931-5784-bcda-266ded04d3aa,Play: 'The Beaux' Strategem 'Comedy; The Cast,1,,Play: 'The Beaux' Strategem 'Comedy; The Cast,,,,By Mel Gussow Special To the New York Times,"[{'firstname': 'Mel', 'middlename': 'Gussow', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,,https://www.nytimes.com/1980/10/26/archives/letters-amy-lowell-historical-blackout-feminine-sensibility.html,,,T,14,The New York Times,[],[],1980-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/2316784c-7c38-576d-95e4-a768f7e11c1d,0,nyt://article/2316784c-7c38-576d-95e4-a768f7e11c1d,"LETTERS; Amy Lowell Historical Blackout Feminine Sensibility Testament Of Youth""",2,,"LETTERS; Amy Lowell Historical Blackout Feminine Sensibility Testament Of Youth""",,,,MARY SUE THOMPSONEMILY TOTHBARBARA WATKINSELSIE M. WYZANSKI,"[{'firstname': 'Mary', 'middlename': 'Sue', 'lastname': 'THOMPSONEMILY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"The Doobie Brothers' 10th record in 10 years, ""One Step Closer"" (Warner Bros. HS 3452), is a lightweight pop album with a dif  ference. That difference is the magnetic presence of Michael McDonald, their extraordinary lead singer and keyboard player.  ",https://www.nytimes.com/1980/10/26/archives/recordings-he-shouldnt-be-a-voice-in-the-crowd.html,,,A,68,The New York Times,[],[],1980-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/f4370236-27a6-5232-955f-5d3aacaa9538,0,nyt://article/f4370236-27a6-5232-955f-5d3aacaa9538,RECORDINGS He Shouldn't Be a Voice in the Crowd,1,,RECORDINGS He Shouldn't Be a Voice in the Crowd,,,,By Stephen Holden,"[{'firstname': 'Stephen', 'middlename': None, 'lastname': 'Holden', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/10/24/archives/48-food-establishments-listed-as-code-violators.html,,,M,5,The New York Times,[],[],1980-10-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/d82709ac-7b3b-5b2a-86ef-41c0710e2477,0,nyt://article/d82709ac-7b3b-5b2a-86ef-41c0710e2477,48 Food Establishments Listed as Code Violators,1,,48 Food Establishments Listed as Code Violators,,,,,[],
9,"PEEKSKILL, N.Y.--As 8-year-old Amy Rowley helped celebrate the birthday of a third-grade classmate at the Furnace Woods School in nearby Cortlandt with donut Munchkins and games, Fran Miller sat close by. Amy is deaf and Miss Miller is her personal sign-language interpreter, assigned to all her academic classes by virtue of a Federal Court of Appeals order last July after four years of legal battling.  ",https://www.nytimes.com/1980/10/22/archives/school-fighting-to-end-interpreter-service-for-deaf-girl-8-other.html,,,M,2,The New York Times,[],[],1980-10-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/49dbf375-4a20-51f6-abd0-c4782a358812,0,nyt://article/49dbf375-4a20-51f6-abd0-c4782a358812,"School Fighting to End Interpreter Service for Deaf Girl, 8; Other Aids Cited The Right to Know All Benefit Is Conceded Fight Began in 1976 ",1,,"School Fighting to End Interpreter Service for Deaf Girl, 8; Other Aids Cited The Right to Know All Benefit Is Conceded Fight Began in 1976 ",,,,By Charlotte Evans Special To the New York Times,"[{'firstname': 'Charlotte', 'middlename': 'Evans', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
