,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1967/02/10/archives/yonkers-raceway-entries.html,,,S,44,The New York Times,[],[],1967-02-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/cde62421-ee4f-5b41-a064-965d7d489446,0,nyt://article/cde62421-ee4f-5b41-a064-965d7d489446,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
1,,https://www.nytimes.com/1967/02/08/archives/deaths.html,,,,31,The New York Times,[],"[{'name': 'persons', 'value': 'Morgenthau, Henry Jr', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-02-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/2385b7e6-6386-569f-8e4c-1af97a7154f4,0,nyt://article/2385b7e6-6386-569f-8e4c-1af97a7154f4,Deaths,,,Deaths,,,,,[],
2,Comment on new ed of A Vanderbilt's The New Complete Book of Etiquette,https://www.nytimes.com/1967/02/07/archives/how-etiquette-changes.html,Comment on new ed of A Vanderbilt's The New Complete Book of Etiquette,,Real Estate,43,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Divorce, Separations and Annulments', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Names, Personal', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MANNERS AND CUSTOMS', 'rank': 4, 'major': 'N'}]",1967-02-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/d68543a5-9ae0-53eb-a2f0-cdcf15d17a73,0,nyt://article/d68543a5-9ae0-53eb-a2f0-cdcf15d17a73,How Etiquette Changes,,,How Etiquette Changes,,,,By Enid Nemy,"[{'firstname': 'Enid', 'middlename': None, 'lastname': 'Nemy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"O'Connor, Jos V",https://www.nytimes.com/1967/02/07/archives/deaths.html,"O'Connor, Jos V",,,39,The New York Times,[],"[{'name': 'persons', 'value': 'TAYLOR, WILLIAM E.', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': ""O'CONNOR, JOS V"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1967-02-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/0299901b-3856-58e1-a00b-3664858765c5,0,nyt://article/0299901b-3856-58e1-a00b-3664858765c5,Deaths,,,Deaths,,,,,[],
4,,https://www.nytimes.com/1967/02/05/archives/announcements.html,,,,87,The New York Times,[],[],1967-02-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/06b02027-1d6b-5da1-a188-a4178efec1d0,0,nyt://article/06b02027-1d6b-5da1-a188-a4178efec1d0,Announcements,1,,Announcements,,,,,[],
5,Maoists charge prov party officials with stirring up 'black winds of economism' to sabotage cultural revolution or of promising better conditions to population; economism is Maoist term for stress on econ incentives; instances detailed in Chinese press,https://www.nytimes.com/1967/02/04/archives/vignettes-of-the-cultural-revolution.html,Maoists charge prov party officials with stirring up 'black winds of economism' to sabotage cultural revolution or of promising better conditions to population; economism is Maoist term for stress on econ incentives; instances detailed in Chinese ...,,,4,The New York Times,[],"[{'name': 'glocations', 'value': 'CHINA, COMMUNIST', 'rank': 1, 'major': 'N'}]",1967-02-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/79966c6d-570b-5cec-a5eb-20ba292740b2,0,nyt://article/79966c6d-570b-5cec-a5eb-20ba292740b2,Vignettes of the Cultural Revolution,,,Vignettes of the Cultural Revolution,,,,By Charles Mohr Special To the New York Times,"[{'firstname': 'Charles', 'middlename': 'Mohr', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"BOWIE, Md., Feb. 2 (UPI) --Equador II, an Irish filly owned by Emanuel Mittman, staged a strong stretch rally in the 5,500 features race at Bowie today to win by a length.  ",https://www.nytimes.com/1967/02/03/archives/baltazar-scores-a-triple-at-bowie-rides-st-mawr-swing-rex-equador.html,,,S,23,The New York Times,[],[],1967-02-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/46128c0d-0864-5ae1-98a9-90f9bf0f7410,0,nyt://article/46128c0d-0864-5ae1-98a9-90f9bf0f7410,"BALTAZAR SCORES A TRIPLE AT BOWIE; Rides St. Mawr, Swing Rex, Equador II to Victories ",1,,"BALTAZAR SCORES A TRIPLE AT BOWIE; Rides St. Mawr, Swing Rex, Equador II to Victories ",,,,,[],
7,,https://www.nytimes.com/1967/01/31/archives/yonkers-raceway-results.html,,,S,56,The New York Times,[],[],1967-01-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/6e35e623-c6ad-515d-a42e-cb43305fcf61,0,nyt://article/6e35e623-c6ad-515d-a42e-cb43305fcf61,Yonkers Raceway Results,1,,Yonkers Raceway Results,,,,,[],
8,,https://www.nytimes.com/1967/01/30/archives/yonkers-raceway-entries.html,,,S,40,The New York Times,[],[],1967-01-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/524e5c5d-8742-5a46-bd0c-ad639035e931,0,nyt://article/524e5c5d-8742-5a46-bd0c-ad639035e931,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
9,"B Morovitz keeps 6 ponies in stable, Greenwich Village, NY; illus",https://www.nytimes.com/1967/01/30/archives/6-ponies-at-home-on-village-range.html,"B Morovitz keeps 6 ponies in stable, Greenwich Village, NY; illus",,,31,The New York Times,[],"[{'name': 'subject', 'value': 'Horses', 'rank': 1, 'major': 'N'}]",1967-01-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/1998b951-7936-576e-a6ce-91d876feab2a,0,nyt://article/1998b951-7936-576e-a6ce-91d876feab2a,6 Ponies at Home on Village Range,,,6 Ponies at Home on Village Range,,,,,[],
