,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/12/02/archives/striking-a-balance-on-rent-control.html,,,A,18,The New York Times,[],[],1980-12-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/63c9d3ac-5b16-523e-acd3-0286b0e54575,0,nyt://article/63c9d3ac-5b16-523e-acd3-0286b0e54575,Striking a Balance on Rent Control,1,,Striking a Balance on Rent Control,,,,,[],
1,"AT KANSAS CITY, Mo.--The Bengals, breaking a five-game losing streak, held the Chiefs without a touchdown for the first time in 13 games this season. Kansas City (6-7) scored on field goals of 26 and 40 yards by Nick Lowery.  ",https://www.nytimes.com/1980/12/01/archives/bengals-20-chiefs-6.html,,,S,3,The New York Times,[],[],1980-12-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/79e6ad05-c4b6-5614-b350-a9b37c8fa3d5,0,nyt://article/79e6ad05-c4b6-5614-b350-a9b37c8fa3d5,"Bengals 20, Chiefs 6",1,,"Bengals 20, Chiefs 6",,,,,[],
2,,https://www.nytimes.com/1980/12/01/archives/letters-the-trouble-with-a-us-assault-on-rent-control-how-insurers.html,,,A,18,The New York Times,[],[],1980-12-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/1a1fb0dd-203a-516e-951c-41bc5e8d890e,0,nyt://article/1a1fb0dd-203a-516e-951c-41bc5e8d890e,Letters; The Trouble With a U.S. Assault on Rent Control How Insurers Invite Arson What Conservatives Think of Women To Combat Recidivism Reagan's Timely Message for Seoul When American Church Leaders Buttress P.L.O. Terrorism ,1,,Letters; The Trouble With a U.S. Assault on Rent Control How Insurers Invite Arson What Conservatives Think of Women To Combat Recidivism Reagan's Timely Message for Seoul When American Church Leaders Buttress P.L.O. Terrorism ,,,,DAVID L. SEATONHOWARD B. BURCHMANJOHN DAVID ELLISEUGENIE LAIDLERSHARON SAMETMARVIN E. FRANKELIVAN J. NOVICK,"[{'firstname': 'David', 'middlename': 'L.', 'lastname': 'SEATONHOWARD', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"IT may have been a 32d anniversary, a 25th or a 22d--Lee Hays, one of the founding members of the Weavers, said he was not sure  which--but whatever it represented, the appearance of the original Weavers at Carnegie Hall on Friday and Saturday evenings was an event.  ",https://www.nytimes.com/1980/12/01/archives/folk-weavers-sing-again.html,,,S,15,The New York Times,[],[],1980-12-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/8debf999-c942-5408-8acc-eb4abb8355c0,0,nyt://article/8debf999-c942-5408-8acc-eb4abb8355c0,Folk: Weavers Sing Again,1,,Folk: Weavers Sing Again,,,,By John S. Wilson,"[{'firstname': 'John', 'middlename': 'S.', 'lastname': 'Wilson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/11/30/archives/sunday-television-of-special-interest-jt-charlies-angels.html,,,A,51,The New York Times,[],[],1980-11-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/3859c46c-d4dd-573b-bc9c-8353ee3d96be,0,nyt://article/3859c46c-d4dd-573b-bc9c-8353ee3d96be,Sunday Television; Of Special Interest 'J.T.' 'Charlie's Angels' Cable/Subscription TV Two Hepburn Classics Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV ,9,,Sunday Television; Of Special Interest 'J.T.' 'Charlie's Angels' Cable/Subscription TV Two Hepburn Classics Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV Of Special Interest Cable/Subscription TV ,,,,,[],
5,"""I WAS in college in that era when my peers didn't know what they wanted to do withtheir lives,"" said Pete Forna  tale of Port Washington. ""I couldn't relate to that because I always knew-- from the time I was 6 or 7. You have to understand: I grew up in the shadow of the 200-foot antenna that sits atop Keating Hall at Fordham University.  ",https://www.nytimes.com/1980/11/30/archives/long-island-weekly-from-antennas-shadows-to-writing-radio-books.html,,,L,2,The New York Times,[],[],1980-11-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/89564221-d9df-592a-9f3b-1d675f1c39f1,0,nyt://article/89564221-d9df-592a-9f3b-1d675f1c39f1,From Antenna's Shadows to Writing Radio Books; LONG ISLANDERS ,1,,From Antenna's Shadows to Writing Radio Books; LONG ISLANDERS ,,,,By Lawrence Van Gelder,"[{'firstname': 'Lawrence', 'middlename': 'Van', 'lastname': 'Gelder', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"The National Football League said yesterday that a review of films was inconclusive as to whether Walter Payton, the Bears' running star, fumbled at a critical point of Chicago's loss at Atlanta last Sunday.  ",https://www.nytimes.com/1980/11/29/archives/dayton-fumble-film-ruled-inconclusive.html,,,S,16,The New York Times,[],[],1980-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/9c7560db-18d2-53ed-a37c-502248235656,0,nyt://article/9c7560db-18d2-53ed-a37c-502248235656,Dayton Fumble Film Ruled Inconclusive,1,,Dayton Fumble Film Ruled Inconclusive,,,,,[],
7,"UNIVERSITY PARK, Pa., Nov. 28-- Pittsburgh kept alive its slim chances of winning the mythical national collegiate football championship today by scoring a 14-9 victory over Penn State in a superb defensive struggle on cold, soggy turf.  ",https://www.nytimes.com/1980/11/29/archives/pitt-tops-penn-state-149-keeping-no-1-hopes-alive-pitts-touchdown.html,,,S,17,The New York Times,[],[],1980-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/cc0a33e3-ace8-5391-a33a-b2d479cbe102,0,nyt://article/cc0a33e3-ace8-5391-a33a-b2d479cbe102,"Pitt Tops Penn State, 14-9, Keeping No. 1 Hopes Alive; Pitt's Touchdown Plays Pittsburgh Triumphs Over Penn State, 14-9 Pair of Turnovers",2,,"Pitt Tops Penn State, 14-9, Keeping No. 1 Hopes Alive; Pitt's Touchdown Plays Pittsburgh Triumphs Over Penn State, 14-9 Pair of Turnovers",,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/11/29/archives/saturday-news-quiz-answers-to-quiz.html,,,,21,The New York Times,[],[],1980-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/5f1f375d-cec5-569f-89cd-e7526dd0d55b,0,nyt://article/5f1f375d-cec5-569f-89cd-e7526dd0d55b,Saturday News Quiz; Answers to Quiz ,2,,Saturday News Quiz; Answers to Quiz ,,,,Barbara Oliver,"[{'firstname': 'Barbara', 'middlename': None, 'lastname': 'Oliver', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,,https://www.nytimes.com/1980/11/28/archives/events-and-openings-films-music-dance-theater-music-dance-theater.html,,,T,18,The New York Times,[],[],1980-11-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/98ca717b-1276-5fa5-9de4-263c6d97ec00,0,nyt://article/98ca717b-1276-5fa5-9de4-263c6d97ec00,Events and Openings; Films Music Dance Theater Music Dance Theater Music Dance,1,,Events and Openings; Films Music Dance Theater Music Dance Theater Music Dance,,,,,[],
