,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/12/15/archives/sports-news-briefs-strangemrs-melton-win-team-golf-by-2-tennis-tide.html,,,S,2,The New York Times,[],[],1980-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/2497efe8-bb55-5875-bb5b-d905fab208c4,0,nyt://article/2497efe8-bb55-5875-bb5b-d905fab208c4,Sports News Briefs; Strange-Mrs. Melton Win Team Golf by 2 Tennis Tide Is Won By Miss Mandlikova McEnroe Defeats Amritraj in Final Mueller Places First In Men's Downhill Syracuse Women Beat Queens Five Squires of N.Y.A.C. Takes 10-Mile Run ,1,,Sports News Briefs; Strange-Mrs. Melton Win Team Golf by 2 Tennis Tide Is Won By Miss Mandlikova McEnroe Defeats Amritraj in Final Mueller Places First In Men's Downhill Syracuse Women Beat Queens Five Squires of N.Y.A.C. Takes 10-Mile Run ,,,,,[],
1,"IN his annual state-of-the-game message to the baseball brass assembled in Dallas, Bowie Kuhn struck a familiar note of doom. Unless ""the most  buoyant urge to win"" gave ground to ""sanity in player salaries,"" said the commissioner, financial disaster lay ahead.  ",https://www.nytimes.com/1980/12/14/archives/sports-of-the-times-the-prophet-of-doom-is-heard-again.html,,,S,3,The New York Times,[],[],1980-12-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/75bed518-4e5f-5f6a-b1e5-7614b56bc2b2,0,nyt://article/75bed518-4e5f-5f6a-b1e5-7614b56bc2b2,Sports of The Times; The Prophet of Doom Is Heard Again ,1,,Sports of The Times; The Prophet of Doom Is Heard Again ,,,,RED SMITH,"[{'firstname': 'Red', 'middlename': None, 'lastname': 'SMITH', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"CHOOSING life insurance can be a time-consuming and bewildering task, and now a group of state regulators--charged with  helping consumers make educated purchasing decisions--is suggesting that a model cost disclosure system be abandoned after only four years in existence.  ",https://www.nytimes.com/1980/12/13/archives/your-money-disclosing-cost-of-insurance.html,,,B,36,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/163e5ece-7aa8-5e6c-8168-c5b194e21a35,0,nyt://article/163e5ece-7aa8-5e6c-8168-c5b194e21a35,Your Money; Disclosing Cost Of Insurance ,1,,Your Money; Disclosing Cost Of Insurance ,,,,Deborah Rankin,"[{'firstname': 'Deborah', 'middlename': None, 'lastname': 'Rankin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"WASHINGTON, Dec. 12--The men designated to be the two top economic officers in the Reagan administration met with senior Republican Senators today and were told that the 1981 Federal budget would exceed $662 billion, $30 billion more than the sum authorized by Congress last month.  ",https://www.nytimes.com/1980/12/13/archives/estimated-budget-deficit-reported-to-have-doubled-possible-changes.html,,,,12,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/5531e02c-203b-55e8-a066-4ac11dac0ef9,0,nyt://article/5531e02c-203b-55e8-a066-4ac11dac0ef9,Estimated Budget Deficit Reported to Have Doubled; Possible Changes in Medicaid Quick Action Recommended Tax Cut Is Assumed ,1,,Estimated Budget Deficit Reported to Have Doubled; Possible Changes in Medicaid Quick Action Recommended Tax Cut Is Assumed ,,,,By Edward Cowan Special To the New York Times,"[{'firstname': 'Edward', 'middlename': 'Cowan', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"DALLAS, Dec. 12--The battle between the Mets and the Yankees, who were already fighting over Dave Winfield, escalated for a while tonight into a second fight, this one for Fred Lynn.  ",https://www.nytimes.com/1980/12/13/archives/brewers-get-simmons-fingers-yanks-intensify-bid-for-winfield-clubs.html,,,S,21,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/f3716f18-fb64-505c-b6ea-5ed3a9be4bcf,0,nyt://article/f3716f18-fb64-505c-b6ea-5ed3a9be4bcf,"Brewers Get Simmons, Fingers; Yanks Intensify Bid for Winfield; Clubs Back Off On Lynn Deals Bidding War Over Lynn Yanks Intensify Bid Mets Seeking Randy Jones Burroughs Approves Deal Brewers Acquire Simmons Jones's Problems Cardinals Get Four Players Fingers Is Key to Deal ",2,,"Brewers Get Simmons, Fingers; Yanks Intensify Bid for Winfield; Clubs Back Off On Lynn Deals Bidding War Over Lynn Yanks Intensify Bid Mets Seeking Randy Jones Burroughs Approves Deal Brewers Acquire Simmons Jones's Problems Cardinals Get Four Players Fingers Is Key to Deal ",,,,By Murray Chass Special To the New York Timesspecial To the New York Times,"[{'firstname': 'Murray', 'middlename': 'Chass', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"WASHINGTON, Dec. 12--The Senate passed and sent to President Carter today a three-year extension of the revenue-sharing program for distributing Federal money to cities and states.  ",https://www.nytimes.com/1980/12/13/archives/senators-approve-revenue-sharing-bill-goes-to-carter-raise-for.html,,,,1,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/ec957f23-e9bc-5d6c-a752-13bc117f0cf3,0,nyt://article/ec957f23-e9bc-5d6c-a752-13bc117f0cf3,SENATORS APPROVE REVENUE SHARING; BILL GOES TO CARTER; RAISE FOR CONGRESS REVIVED Abortion Financing Is Final Snag in Effort to Provide Stopgap Funding for Government Attacked by Proxmire Senate Approves Extension of Revenue Sharing and Sends Bill to Carter Amendments Called Legislative Compromise on Public Service Jobs ,2,,SENATORS APPROVE REVENUE SHARING; BILL GOES TO CARTER; RAISE FOR CONGRESS REVIVED Abortion Financing Is Final Snag in Effort to Provide Stopgap Funding for Government Attacked by Proxmire Senate Approves Extension of Revenue Sharing and Sends Bill to Carter Amendments Called Legislative Compromise on Public Service Jobs ,,,,By Martin Tolchin Special To the New York Times,"[{'firstname': 'Martin', 'middlename': 'Tolchin', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"For every coach, says Fordham's Tom Penders, there is a label. ""This guy is a recruiter, that guy turns a program around,"" said Penders, who brought the second tag to Rose Hill after his successes at Tufts and Columbia.  ",https://www.nytimes.com/1980/12/12/archives/fordham-coach-labeled-victor-foreign-aid-fordham-coach-building.html,,,S,15,The New York Times,[],[],1980-12-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/eb6ae844-6ae7-5276-882c-f4c73f4667cc,0,nyt://article/eb6ae844-6ae7-5276-882c-f4c73f4667cc,Fordham Coach Labeled Victor; Foreign Aid Fordham Coach Building ,2,,Fordham Coach Labeled Victor; Foreign Aid Fordham Coach Building ,,,,By Jane Gross,"[{'firstname': 'Jane', 'middlename': None, 'lastname': 'Gross', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"Al Davis, chief executive officer of the Oakland Raiders, has charged that Georgia Frontiere, the owner of the Los Angeles Rams, sold tickets to last season's Super Bowl game at above their face value, and that Pete Rozelle, the comissioner of the National Football League, may also have profited from such sales.  ",https://www.nytimes.com/1980/12/11/archives/ram-owner-rozelle-deny-bowl-scalping.html,,,S,18,The New York Times,[],[],1980-12-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/98aeddc5-03bb-5522-8c6d-836671caf2ad,0,nyt://article/98aeddc5-03bb-5522-8c6d-836671caf2ad,"Ram Owner, Rozelle Deny Bowl Scalping",1,,"Ram Owner, Rozelle Deny Bowl Scalping",,,,By William N. Wallace,"[{'firstname': 'William', 'middlename': 'N.', 'lastname': 'Wallace', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,Among serious tournament players long head-to-head team matches are usually regarded as the best test of skill. This accounts for the popularity of knockout and double knockout team events spread over a long period:  ,https://www.nytimes.com/1980/12/09/archives/bridge-knockout-team-tourneys-provide-keen-test-of-skills.html,,,S,26,The New York Times,[],[],1980-12-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/a25cf034-9d6d-5a7d-a9cc-20b1a50f4232,0,nyt://article/a25cf034-9d6d-5a7d-a9cc-20b1a50f4232,Bridge:; Knockout Team Tourneys Provide Keen Test of Skills ,1,,Bridge:; Knockout Team Tourneys Provide Keen Test of Skills ,,,,By Alan Truscott,"[{'firstname': 'Alan', 'middlename': None, 'lastname': 'Truscott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"HASTINGS-ON-HUDSON THE most striking thing, per  haps, was the fullness of the sound. The evening, after all, had been described as a hoote  nanny and a formal gathering of those who play folk music, and the connotation was of two or three guitars and just as many soft and silvery voices.  ",https://www.nytimes.com/1980/12/07/archives/westchester-weekly-about-westchester.html,,,W,2,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/b8b31616-f14d-5192-b2cf-403cace47b33,0,nyt://article/b8b31616-f14d-5192-b2cf-403cace47b33,ABOUT WESTCHESTER,1,,ABOUT WESTCHESTER,,,,Lynne Ames,"[{'firstname': 'Lynne', 'middlename': None, 'lastname': 'Ames', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
