,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,A 29-year-old former marine is hoping a personal touch turns voters into Obama recruiters in essential territory.,https://www.nytimes.com/2007/11/26/us/politics/26organizer.html,A 29-year-old former marine is hoping a personal touch turns voters into Obama recruiters in essential territory.,"MISSOURI VALLEY, Iowa, Nov. 24 — Rory Steele had bounced along a gravel road that rides like a washboard to get to the farmstead. He stepped across a few rows of soybeans, climbed up the steps of a red Case combine and squeezed into a seat next to Lyle McIntosh, who was circling a field.",A,1,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/26/us/26organizer.xlarge1.jpg', 'height': 350, 'width': 600, 'legacy': {'xlarge': 'images/2007/11/26/us/26organizer.xlarge1.jpg', 'xlargewidth': 600, 'xlargeheight': 350}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/26/us/26organizer.xlarge1.jpg', 'height': 350, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/26/us/26organizer.23951.jpg', 'height': 260, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/26/us/26organizer.751.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/11/26/us/26organizer.751.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iowa', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}]",2007-11-26T05:00:00+0000,article,National,U.S.,Politics,News,nyt://article/d4f8d8d2-7882-5fa7-9f76-ef52bb47ad91,1483,nyt://article/d4f8d8d2-7882-5fa7-9f76-ef52bb47ad91,"In West Iowa, Obama’s Man Thinks Locally",,,"In West Iowa, Obama’s Man Thinks Locally",,,,By Jeff Zeleny,"[{'firstname': 'Jeff', 'middlename': None, 'lastname': 'Zeleny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,POP.,https://www.nytimes.com/2007/11/23/arts/music/23wpop.html,POP.,POP,,,The New York Times,[],[],2007-11-23T05:00:00+0000,article,Weekend,Arts,Music,Schedule,nyt://article/fffaccc0-2930-5e53-97e6-0279bd134bce,2435,nyt://article/fffaccc0-2930-5e53-97e6-0279bd134bce,Pop and Jazz Listings,,,Pop Listings,,,,By The New York Times,[],The New York Times
2,AROUND TOWN.,https://www.nytimes.com/2007/11/23/arts/23wspare.html,AROUND TOWN.,AROUND TOWN,,,The New York Times,[],[],2007-11-23T05:00:00+0000,article,Weekend,Arts,,Schedule,nyt://article/1ccb5e5f-cf14-5aca-a301-6ae6b0e87f49,1770,nyt://article/1ccb5e5f-cf14-5aca-a301-6ae6b0e87f49,Spare Times,,,Spare Times,,,,By The New York Times,[],The New York Times
3,"PRINCE EDWARD ISLAND, Canada — My usual method for harvesting oysters goes something like this: I lift my right hand. I extend it toward a neatly arranged platter on a tidily set table, taking care, at least on my better days, not to drag my sleeve through a ramekin of mignonette sauce.",https://www.nytimes.com/2007/11/19/travel/19iht-21pei.8390232.html,,"PRINCE EDWARD ISLAND, Canada — My usual method for harvesting oysters goes something like this: I lift my right hand. I extend it toward a neatly arranged platter on a tidily set table, taking care, at least on my better days, not to drag my sleeve through a ramekin of mignonette sauce.",,,International Herald Tribune,[],[],2007-11-20T05:00:00+0000,article,IHT News,Travel,,News,nyt://article/1a541dcc-29f8-51d0-a525-7e5b7b591e98,2971,nyt://article/1a541dcc-29f8-51d0-a525-7e5b7b591e98,"On Prince Edward Island, bivalves beckon",,,"On Prince Edward Island, bivalves beckon",,,,By Frank Bruni,"[{'firstname': 'Frank', 'middlename': None, 'lastname': 'Bruni', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"A culinary pilgrimage to Prince Edward Island, where nature has created a watery heaven on earth for shellfish.",https://www.nytimes.com/2007/11/18/travel/18Prince-Edward-Island.html,"A culinary pilgrimage to Prince Edward Island, where nature has created a watery heaven on earth for shellfish.","MY usual method for harvesting oysters goes something like this: I lift my right hand. I extend it toward a neatly arranged platter on a tidily set table, taking care, at least on my better days, not to drag my sleeve through a ramekin of mignonette sauce.",5,1,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/18/travel/18prince600.1.jpg', 'height': 293, 'width': 600, 'legacy': {'xlarge': 'images/2007/11/18/travel/18prince600.1.jpg', 'xlargewidth': 600, 'xlargeheight': 293}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/18/travel/18prince600.1.jpg', 'height': 293, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/18/travel/18prince395.1.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/11/18/travel/18prince75.1.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/11/18/travel/18prince75.1.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Mussels', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Seafood', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Prince Edward Island (Canada)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 6, 'major': 'N'}]",2007-11-18T05:00:00+0000,article,Travel,Travel,,News,nyt://article/556ebee6-776e-5aa5-9f82-e092cc0459fb,3115,nyt://article/556ebee6-776e-5aa5-9f82-e092cc0459fb,Beckoned by Bivalves,,,Beckoned by Bivalves,,,,By Frank Bruni,"[{'firstname': 'Frank', 'middlename': None, 'lastname': 'Bruni', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,POP.,https://www.nytimes.com/2007/11/09/arts/music/09wpop.html,POP.,POP,,,The New York Times,[],[],2007-11-09T05:00:00+0000,article,Weekend,Arts,Music,Schedule,nyt://article/0c8163bc-dd9a-544b-833f-e3d5d03a4782,2257,nyt://article/0c8163bc-dd9a-544b-833f-e3d5d03a4782,Pop and Rock Listings,,,Pop and Rock Listings,,,,By The New York Times,[],The New York Times
6,The next Stephen Colberts? They may be cutting their comedic teeth in a run-down improv theater beneath a Gristedes in Chelsea.,https://www.nytimes.com/2007/10/28/nyregion/thecity/28come.html,The next Stephen Colberts? They may be cutting their comedic teeth in a run-down improv theater beneath a Gristedes in Chelsea.,"LAST May, the creators and stars of “Human Giant,” a sketch comedy show in its first season on MTV, were approached with an unusual offer: ",14CY,1,The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/28/nyregion/come01190.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2007/10/28/nyregion/come01190.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/28/nyregion/come01600.jpg', 'height': 320, 'width': 600, 'legacy': {'xlarge': 'images/2007/10/28/nyregion/come01600.jpg', 'xlargewidth': 600, 'xlargeheight': 320}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/28/nyregion/come01600.jpg', 'height': 320, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/28/nyregion/come01395.jpg', 'height': 250, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}]","[{'name': 'subject', 'value': 'Comedy and Humor', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}]",2007-10-28T04:00:00+0000,article,CityWeekly,New York,The City,News,nyt://article/7a6fe73a-be05-5311-a8aa-73c9fc212fb3,2223,nyt://article/7a6fe73a-be05-5311-a8aa-73c9fc212fb3,Class Clowns,,,Class Clowns,,,,By Saki Knafo,"[{'firstname': 'Saki', 'middlename': None, 'lastname': 'Knafo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,Why schools pour millions into football program is a question for academics and arms-race theorists.,https://www.nytimes.com/2007/10/28/sports/playmagazine/28thebusiness.html,Why schools pour millions into football program is a question for academics and arms-race theorists.,"Not so long ago, a middle-age freelance speech writer named John Pollack came by my office. Pollack, who once wrote speeches for Bill Clinton, had a bone to pick with the University of Michigan, which he has been rooting for since he was 6. One of the country’s most storied football schools, Michigan fielded its first football team 120 years ago; was a charter member of the Big Ten when the conference was formed, 111 years ago; won the first Rose Bowl, in 1902; and is the winner of 42 conference and 11 national championships. Michigan’s football team generated around $50 million of the $87 million the athletic department reaped last year — figures that trail only those of its archrival, Ohio State, in the Big Ten. Much of that money comes from such things as television rights, licensing fees for the school’s logo and so on. But a lot of it also comes from selling tickets to games at Michigan Stadium, which can hold as many as 112,000 people, making it the largest sports coliseum in the country. Not for nothing is it called the Big House.",6,38,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/26/magazine/28skybox-190.jpg', 'height': 124, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/26/magazine/28skybox-75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/10/26/magazine/28skybox-75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]",[],2007-10-28T04:00:00+0000,article,Play,Sports,Play Magazine,News,nyt://article/930288e9-0aa7-568d-b4f3-6e98d2be26b6,1863,nyt://article/930288e9-0aa7-568d-b4f3-6e98d2be26b6,Skybox U.,The Business,,SkYBOX U.,,,,By Joe Nocera,"[{'firstname': 'Joe', 'middlename': None, 'lastname': 'Nocera', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,POP.,https://www.nytimes.com/2007/10/26/arts/music/26wpop.html,POP.,POP,,,The New York Times,[],[],2007-10-26T04:00:00+0000,article,Weekend,Arts,Music,Schedule,nyt://article/a5ccd621-da7c-5d22-8b2b-2b1dcb66821b,2291,nyt://article/a5ccd621-da7c-5d22-8b2b-2b1dcb66821b,Pop and Rock Listings,,,,,,,By The New York Times,[],The New York Times
9,Selective listings from art critics of The New York Times.,https://www.nytimes.com/2007/10/26/arts/design/26wart.html,Selective listings from art critics of The New York Times.,ART,,,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}]",2007-10-26T04:00:00+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/d625a653-3565-5c03-8fb1-d4045851dfdf,6903,nyt://article/d625a653-3565-5c03-8fb1-d4045851dfdf,Museum and Gallery Listings,,,,,,,By The New York Times,[],The New York Times
