,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/12/17/archives/corporate-reports.html,,,B,13,The New York Times,[],[],1980-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/7128e2b7-d572-55d7-aff5-4e25aa4e9f67,0,nyt://article/7128e2b7-d572-55d7-aff5-4e25aa4e9f67,Corporate Reports,1,,Corporate Reports,,,,,[],
1,"Twenty-four hours after having lured Dave Winfield to the Yankees with the richest contract in baseball history, George Steinbrenner began yesterday an effort to keep Reggie Jackson with the team after next season. And today Steinbrenner, the team's principal owner, will try to decide if he wants to keep Ron Guidry as well.  ",https://www.nytimes.com/1980/12/17/archives/steinbrenner-turns-to-wooing-jackson-wants-to-stay-forever.html,,,S,7,The New York Times,[],[],1980-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/808f83c5-9ea4-511f-bdbb-03a3d27c35f8,0,nyt://article/808f83c5-9ea4-511f-bdbb-03a3d27c35f8,Steinbrenner Turns To Wooing Jackson; Wants to Stay 'Forever' Steinbrenner Turns to Jackson 'I've Done Some Things' ,2,,Steinbrenner Turns To Wooing Jackson; Wants to Stay 'Forever' Steinbrenner Turns to Jackson 'I've Done Some Things' ,,,,By Murray Chass,"[{'firstname': 'Murray', 'middlename': None, 'lastname': 'Chass', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"The Utah Jazz tried to take on the Knicks last night with a two-man team: Adrian Dantley, the league's top scorer, and Darrell Griffith, the National Basketball Association's topscoring rookie.  ",https://www.nytimes.com/1980/12/17/archives/knicks-top-jazz-by-11297-combine-for-60-points-knicks-defeat-jazz.html,,,S,7,The New York Times,[],[],1980-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/903c2339-1fa9-5ce6-835a-c2558f3d5a75,0,nyt://article/903c2339-1fa9-5ce6-835a-c2558f3d5a75,Knicks Top Jazz By 112-97; Combine for 60 Points Knicks Defeat Jazz by 112-97 Knicks Box Score ,2,,Knicks Top Jazz By 112-97; Combine for 60 Points Knicks Defeat Jazz by 112-97 Knicks Box Score ,,,,By Sam Goldaper,"[{'firstname': 'Sam', 'middlename': None, 'lastname': 'Goldaper', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"WASHINGTON, Dec. 14--Congressional Republican leaders today pronounced ""dead"" a proposed pay increase for members of Congress and senior Government officials that President-elect Ronald Reagan had requested.  ",https://www.nytimes.com/1980/12/15/archives/raise-for-congress-called-dead-issue-republican-leaders-who-fought.html,,,A,20,The New York Times,[],[],1980-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/185f8866-981e-5fc5-aff2-e7b2ae9de105,0,nyt://article/185f8866-981e-5fc5-aff2-e7b2ae9de105,RAISE FOR CONGRESS CALLED 'DEAD' ISSUE; Republican Leaders Who Fought for Plan Concede Defeat After Senate Rejects Measure Talk of Separating Issues Domenici Discusses Efforts House Approves Measure ,1,,RAISE FOR CONGRESS CALLED 'DEAD' ISSUE; Republican Leaders Who Fought for Plan Concede Defeat After Senate Rejects Measure Talk of Separating Issues Domenici Discusses Efforts House Approves Measure ,,,,By Martin Tolchin Special To the New York Times,"[{'firstname': 'Martin', 'middlename': 'Tolchin', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/12/15/archives/radio-music-talk-eventssports.html,,,S,23,The New York Times,[],[],1980-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/ca751aa1-404f-5ce4-ab5c-9adf77a3c35e,0,nyt://article/ca751aa1-404f-5ce4-ab5c-9adf77a3c35e,Radio; Music Talk Events/Sports ,1,,Radio; Music Talk Events/Sports ,,,,,[],
5,,https://www.nytimes.com/1980/12/15/archives/sports-news-briefs-strangemrs-melton-win-team-golf-by-2-tennis-tide.html,,,S,2,The New York Times,[],[],1980-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/2497efe8-bb55-5875-bb5b-d905fab208c4,0,nyt://article/2497efe8-bb55-5875-bb5b-d905fab208c4,Sports News Briefs; Strange-Mrs. Melton Win Team Golf by 2 Tennis Tide Is Won By Miss Mandlikova McEnroe Defeats Amritraj in Final Mueller Places First In Men's Downhill Syracuse Women Beat Queens Five Squires of N.Y.A.C. Takes 10-Mile Run ,1,,Sports News Briefs; Strange-Mrs. Melton Win Team Golf by 2 Tennis Tide Is Won By Miss Mandlikova McEnroe Defeats Amritraj in Final Mueller Places First In Men's Downhill Syracuse Women Beat Queens Five Squires of N.Y.A.C. Takes 10-Mile Run ,,,,,[],
6,"IN his annual state-of-the-game message to the baseball brass assembled in Dallas, Bowie Kuhn struck a familiar note of doom. Unless ""the most  buoyant urge to win"" gave ground to ""sanity in player salaries,"" said the commissioner, financial disaster lay ahead.  ",https://www.nytimes.com/1980/12/14/archives/sports-of-the-times-the-prophet-of-doom-is-heard-again.html,,,S,3,The New York Times,[],[],1980-12-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/75bed518-4e5f-5f6a-b1e5-7614b56bc2b2,0,nyt://article/75bed518-4e5f-5f6a-b1e5-7614b56bc2b2,Sports of The Times; The Prophet of Doom Is Heard Again ,1,,Sports of The Times; The Prophet of Doom Is Heard Again ,,,,RED SMITH,"[{'firstname': 'Red', 'middlename': None, 'lastname': 'SMITH', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"CHOOSING life insurance can be a time-consuming and bewildering task, and now a group of state regulators--charged with  helping consumers make educated purchasing decisions--is suggesting that a model cost disclosure system be abandoned after only four years in existence.  ",https://www.nytimes.com/1980/12/13/archives/your-money-disclosing-cost-of-insurance.html,,,B,36,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/163e5ece-7aa8-5e6c-8168-c5b194e21a35,0,nyt://article/163e5ece-7aa8-5e6c-8168-c5b194e21a35,Your Money; Disclosing Cost Of Insurance ,1,,Your Money; Disclosing Cost Of Insurance ,,,,Deborah Rankin,"[{'firstname': 'Deborah', 'middlename': None, 'lastname': 'Rankin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"WASHINGTON, Dec. 12--The men designated to be the two top economic officers in the Reagan administration met with senior Republican Senators today and were told that the 1981 Federal budget would exceed $662 billion, $30 billion more than the sum authorized by Congress last month.  ",https://www.nytimes.com/1980/12/13/archives/estimated-budget-deficit-reported-to-have-doubled-possible-changes.html,,,,12,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/5531e02c-203b-55e8-a066-4ac11dac0ef9,0,nyt://article/5531e02c-203b-55e8-a066-4ac11dac0ef9,Estimated Budget Deficit Reported to Have Doubled; Possible Changes in Medicaid Quick Action Recommended Tax Cut Is Assumed ,1,,Estimated Budget Deficit Reported to Have Doubled; Possible Changes in Medicaid Quick Action Recommended Tax Cut Is Assumed ,,,,By Edward Cowan Special To the New York Times,"[{'firstname': 'Edward', 'middlename': 'Cowan', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"DALLAS, Dec. 12--The battle between the Mets and the Yankees, who were already fighting over Dave Winfield, escalated for a while tonight into a second fight, this one for Fred Lynn.  ",https://www.nytimes.com/1980/12/13/archives/brewers-get-simmons-fingers-yanks-intensify-bid-for-winfield-clubs.html,,,S,21,The New York Times,[],[],1980-12-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/f3716f18-fb64-505c-b6ea-5ed3a9be4bcf,0,nyt://article/f3716f18-fb64-505c-b6ea-5ed3a9be4bcf,"Brewers Get Simmons, Fingers; Yanks Intensify Bid for Winfield; Clubs Back Off On Lynn Deals Bidding War Over Lynn Yanks Intensify Bid Mets Seeking Randy Jones Burroughs Approves Deal Brewers Acquire Simmons Jones's Problems Cardinals Get Four Players Fingers Is Key to Deal ",2,,"Brewers Get Simmons, Fingers; Yanks Intensify Bid for Winfield; Clubs Back Off On Lynn Deals Bidding War Over Lynn Yanks Intensify Bid Mets Seeking Randy Jones Burroughs Approves Deal Brewers Acquire Simmons Jones's Problems Cardinals Get Four Players Fingers Is Key to Deal ",,,,By Murray Chass Special To the New York Timesspecial To the New York Times,"[{'firstname': 'Murray', 'middlename': 'Chass', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
