,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,Adm backers of project seen optimistic on prospects of getting Cong approval of funds; strategy in timing budget requests noted; econ arguments for and against project revd,https://www.nytimes.com/1969/09/29/archives/congress-and-the-sst-backers-of-supersonic-airliner-think-prospects.html,Adm backers of project seen optimistic on prospects of getting Cong approval of funds; strategy in timing budget requests noted; econ arguments for and against project revd,,91,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'AIRPLANES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'COMMERCIAL', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'SUPERSONIC LINER PROJECT', 'rank': 4, 'major': 'N'}]",1969-09-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/124ff294-6afb-5f4c-b297-d687e1c47936,0,nyt://article/124ff294-6afb-5f4c-b297-d687e1c47936,Congress and the SST; Backers of Supersonic Airliner Think Prospects of Fund Approval Are Good,,,Congress and the SST; Backers of Supersonic Airliner Think Prospects of Fund Approval Are Good,,,,By Richard Witkin,"[{'firstname': 'Richard', 'middlename': None, 'lastname': 'Witkin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
1,"RIVER VALE, N.J., Sept. 27 -- Stephanie Sakowsits, a 26-year-old night emergency room nurse at Valley Hospital in Ridgewood, N.J., will never forget the phone call she received early last June 1.  ",https://www.nytimes.com/1969/09/28/archives/horsewoman-26-starts-over-again-miss-sakowsitss-new-mare-replaces.html,,,10,The New York Times,[],[],1969-09-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/3e065405-020d-5c52-b1ea-f46e3f2aefc5,0,nyt://article/3e065405-020d-5c52-b1ea-f46e3f2aefc5,"HORSEWOMAN, 26, STARTS OVER AGAIN; Miss Sakowsits's New Mare Replaces One Destroyed",1,,"HORSEWOMAN, 26, STARTS OVER AGAIN; Miss Sakowsits's New Mare Replaces One Destroyed",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SPORTSS
2,"J Reston, noting opposition to Nixon policy and Nixon statement that he will not be influenced by critics, says Nixon takes position that is hard to defend; says war is likely to go on even if Nixon gets peace and quiet in US",https://www.nytimes.com/1969/09/28/archives/washington-making-things-worse-than-they-really-are.html,"J Reston, noting opposition to Nixon policy and Nixon statement that he will not be influenced by critics, says Nixon takes position that is hard to defend; says war is likely to go on even if Nixon gets peace and quiet in US",,14,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'REACTIONS IN US', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 5, 'major': 'N'}]",1969-09-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/c8cb294b-bf95-5615-be08-a3abea966c2f,0,nyt://article/c8cb294b-bf95-5615-be08-a3abea966c2f,Washington: Making Things Worse Than They Really Are,,,Washington: Making Things Worse Than They Really Are,,,,By James Reston,"[{'firstname': 'James', 'middlename': None, 'lastname': 'Reston', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,E
3,conditions in Olongapo discussed,https://www.nytimes.com/1969/09/28/archives/signs-of-another-culture-mark-country-road-in-the-philippines.html,conditions in Olongapo discussed,,16,The New York Times,[],"[{'name': 'glocations', 'value': 'PHILIPPINES, REPUBLIC OF THE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'SOCIAL CONDITIONS AND WELFARE', 'rank': 2, 'major': 'N'}]",1969-09-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/cc1fc2a2-a8ce-522b-a40b-2320c41ac3ba,0,nyt://article/cc1fc2a2-a8ce-522b-a40b-2320c41ac3ba,Signs of Another Culture Mark Country Road in the Philippines,,,Signs of Another Culture Mark Country Road in the Philippines,,,,By Henry Kamm,"[{'firstname': 'Henry', 'middlename': None, 'lastname': 'Kamm', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,,https://www.nytimes.com/1969/09/28/archives/jane-hube-wed-to-jw-louttit-medical-student.html,,,90,The New York Times,[],[],1969-09-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/0484f987-ac62-5ef5-ada1-1a406aec97ff,0,nyt://article/0484f987-ac62-5ef5-ada1-1a406aec97ff,"Jane Hube Wed To J.W. Louttit, Medical Student",1,,"Jane Hube Wed To J.W. Louttit, Medical Student",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,,https://www.nytimes.com/1969/09/28/archives/obituary-1-no-title.html,,,81,The New York Times,[],[],1969-09-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/1715eefe-20a2-5257-ab75-8be3b7120f74,0,nyt://article/1715eefe-20a2-5257-ab75-8be3b7120f74,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
6,,https://www.nytimes.com/1969/09/24/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-09-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/b087a763-d8c9-5265-b7b4-72239a71e7a3,0,nyt://article/b087a763-d8c9-5265-b7b4-72239a71e7a3,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
7,,https://www.nytimes.com/1969/09/23/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-09-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/f20434db-9cd4-5ca2-b53f-5d07544a30e1,0,nyt://article/f20434db-9cd4-5ca2-b53f-5d07544a30e1,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
8,,https://www.nytimes.com/1969/09/21/archives/obituary-1-no-title.html,,,81,The New York Times,[],"[{'name': 'persons', 'value': 'Nixon, Richard Milhous', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Nixon, Richard Milhous', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Nixon, Patricia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'RESIDENCES', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'APPOINTMENTS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'FEDERAL AGENCIES', 'rank': 6, 'major': 'N'}]",1969-09-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/49e387e9-0ace-5003-bc23-431c95c56d4d,0,nyt://article/49e387e9-0ace-5003-bc23-431c95c56d4d,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
9,,https://www.nytimes.com/1969/09/20/archives/obituary-1-no-title.html,,,29,The New York Times,[],[],1969-09-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/e5f29f43-eb26-5b17-9a80-c6e09a52394a,0,nyt://article/e5f29f43-eb26-5b17-9a80-c6e09a52394a,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
