,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,career sketch; illus,https://www.nytimes.com/1966/10/26/archives/conservative-cleric-henry-irving-louttit.html,career sketch; illus,,28,The New York Times,[],"[{'name': 'organizations', 'value': 'PROTESTANT EPISCOPAL CHURCH', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'LOUTTIT, HENRY IRVING', 'rank': 2, 'major': 'N'}]",1966-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/d8442e84-32ec-5c5e-80cb-50a249154c57,0,nyt://article/d8442e84-32ec-5c5e-80cb-50a249154c57,Conservative Cleric Henry Irving Louttit,,,Conservative Cleric Henry Irving Louttit,,,,,[],,
1,,https://www.nytimes.com/1966/10/26/archives/roosevelt-raceway-entries.html,,,86,The New York Times,[],[],1966-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/d11ede5f-0049-52a4-a426-84b4ba19abb0,0,nyt://article/d11ede5f-0049-52a4-a426-84b4ba19abb0,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],,S
2,Amb Goldberg statement,https://www.nytimes.com/1966/10/24/archives/goldberg-warns-on-future-of-un-says-the-verdict-of-history-depends.html,Amb Goldberg statement,,12,The New York Times,[],"[{'name': 'organizations', 'value': 'United Nations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PUBLIC RELATIONS AND INFORMATION SERVICES', 'rank': 3, 'major': 'N'}]",1966-10-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/ee24c293-9f0c-5069-9419-8ac3c11c34c7,0,nyt://article/ee24c293-9f0c-5069-9419-8ac3c11c34c7,GOLDBERG WARNS ON FUTURE OF U.N.; Says the Verdict of History Depends on Its Members Tone Stirs Comment Confident on Hanoi Dialogue,,,GOLDBERG WARNS ON FUTURE OF U.N.; Says the Verdict of History Depends on Its Members Tone Stirs Comment Confident on Hanoi Dialogue,,,,By Drew Middleton Special To the New York Times,"[{'firstname': 'Drew', 'middlename': 'Middleton', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
3,,https://www.nytimes.com/1966/10/24/archives/emily-marner-wed-to-jeffrey-h-smith.html,,,44,The New York Times,[],[],1966-10-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/29ef5e6b-91b8-51ef-b861-c39e9d0d7e46,0,nyt://article/29ef5e6b-91b8-51ef-b861-c39e9d0d7e46,Emily Marner Wed To Jeffrey H. Smith,1,,Emily Marner Wed To Jeffrey H. Smith,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,survey of drop in interest in civil rights among coll studente and profs,https://www.nytimes.com/1966/10/24/archives/students-interest-in-civil-rights-found-dying-on-campuses-here.html,survey of drop in interest in civil rights among coll studente and profs,,1,The New York Times,[],"[{'name': 'organizations', 'value': 'NEGROES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""RACIAL PROBLEMS AND CIVIL RIGHTS ACTIVITIES IN THE NORTH, INCLUDING THE MIDWEST AND WEST - NY TIMES SURVEY FINDS 'WHITE BACKLASH' IS MAJOR FACTOR IN NOV ELECTIONS"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'NEW YORK TIMES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'SURVEYS AND SERIES OF ARTICLES', 'rank': 4, 'major': 'N'}]",1966-10-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/cfe6b472-3e45-5dac-9d9f-a40d1829a42e,0,nyt://article/cfe6b472-3e45-5dac-9d9f-a40d1829a42e,Students' Interest in Civil Rights Found Dying on Campuses Here; Students' Interest in Civil Rights Issue Is Found Fading on Campuses Here Contributions in Skills Hails Columbia Plan A Role of Assistance 'No One Was Interested',,,Students' Interest in Civil Rights Found Dying on Campuses Here; Students' Interest in Civil Rights Issue Is Found Fading on Campuses Here Contributions in Skills Hails Columbia Plan A Role of Assistance 'No One Was Interested',,,,By Edward C. Burks,"[{'firstname': 'Edward', 'middlename': 'C.', 'lastname': 'Burks', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,"Fan Ball and Night in India Gala, NYC: illus",https://www.nytimes.com/1966/10/23/archives/minskys-was-never-like-this-years-fan-ball.html,"Fan Ball and Night in India Gala, NYC: illus",,90,The New York Times,[],"[{'name': 'organizations', 'value': 'United Nations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'BENJAMIN, ROBERT S.', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'THANT', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'PUBLIC RELATIONS AND INFORMATION SERVICES', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Society', 'rank': 5, 'major': 'N'}]",1966-10-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/13dd8a15-89ae-53bd-9be3-5eee9efb657d,0,nyt://article/13dd8a15-89ae-53bd-9be3-5eee9efb657d,Minsky's Was Never Like This Year's Fan Ball,,,Minsky's Was Never Like This Year's Fan Ball,,,,By Charlotte Curtis,"[{'firstname': 'Charlotte', 'middlename': None, 'lastname': 'Curtis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,The Starlight Roof of the Waldorf-Astoria will be the setting Sunday for the second annual tea dance for the Helpers of the Holy Souls Convent. Miss Amy Bosley Gristede is benefit chairman.  ,https://www.nytimes.com/1966/10/18/archives/tea-dance-to-assist-convent-of-holy-souls.html,,,39,The New York Times,[],[],1966-10-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/ec5f0c81-3ed4-5136-b037-cd212b616877,0,nyt://article/ec5f0c81-3ed4-5136-b037-cd212b616877,Tea Dance to Assist Convent of Holy Souls,1,,Tea Dance to Assist Convent of Holy Souls,,,,,[],,R
7,,https://www.nytimes.com/1966/10/18/archives/yonkers-raceway-results.html,,,53,The New York Times,[],[],1966-10-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/60989676-81ef-5335-a5db-335768c37aaf,0,nyt://article/60989676-81ef-5335-a5db-335768c37aaf,Yonkers Raceway Results,1,,Yonkers Raceway Results,,,,,[],,S
8,,https://www.nytimes.com/1966/10/17/archives/yonkers-raceway-entries.html,,,54,The New York Times,[],[],1966-10-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/7f55715e-217c-56b2-88a8-c725b5be017e,0,nyt://article/7f55715e-217c-56b2-88a8-c725b5be017e,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
9,"SCARBOROUGH, N.Y., Oct. 16 Roland Stearns, a 40-yearold stockbroker from Tarrytown, N.Y., whose children usually outshine and outride him, piloted Hull to the amateur-owner hunter championship today at the Sleepy Hollow Country Club's fall horse show.  ",https://www.nytimes.com/1966/10/17/archives/luxury-liner-2d-in-hunter-class-owner-pilots-hull-to-crown-by.html,,,53,The New York Times,[],[],1966-10-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/0eaf36f4-609a-504d-8d2d-e1ffd035b2dc,0,nyt://article/0eaf36f4-609a-504d-8d2d-e1ffd035b2dc,LUXURY LINER 2D IN HUNTER CLASS; Owner Pilots Hull to Crown by Scoring in 3 Events at Sleepy Hollow C.C. ,1,,LUXURY LINER 2D IN HUNTER CLASS; Owner Pilots Hull to Crown by Scoring in 3 Events at Sleepy Hollow C.C. ,,,,,[],,S
