,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Critics and writers for The New York Times catalog some of the more promising options for chasing a dream or a feeling or someone to help absolve you of all your yesterdays.,https://www.nytimes.com/2012/12/28/arts/music/songs-and-laughs-for-the-new-years-eve-countdown.html,Critics and writers for The New York Times catalog some of the more promising options for chasing a dream or a feeling or someone to help absolve you of all your yesterdays.,"PEOPLE don’t go out on New Year’s Eve in anticipation of a great new year. They go out to erase 300-some-odd days of demons and to squeeze in a few more before the ball drops and forces reassessment. It’s a night in which everyone gets a free pass for misbehavior, because the next morning, society insists that you’re born anew.",C,1,The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-thumbWide.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-thumbWide.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-videoThumb.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'videoLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-videoLarge.jpg', 'height': 507, 'width': 768, 'legacy': {}, 'subType': 'videoLarge', 'crop_name': 'videoLarge'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-miniMoth.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-articleLarge-v2.jpg', 'height': 387, 'width': 600, 'legacy': {'xlarge': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-articleLarge-v2.jpg', 'xlargewidth': 600, 'xlargeheight': 387}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-blog480-v2.jpg', 'height': 310, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'blog427', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-blog427.jpg', 'height': 276, 'width': 427, 'legacy': {}, 'subType': 'blog427', 'crop_name': 'blog427'}, {'rank': 0, 'subtype': 'tmagArticle', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-tmagArticle.jpg', 'height': 382, 'width': 592, 'legacy': {}, 'subType': 'tmagArticle', 'crop_name': 'tmagArticle'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-jumbo-v2.jpg', 'height': 661, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-popup.jpg', 'height': 420, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'blog533', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-blog533.jpg', 'height': 344, 'width': 533, 'legacy': {}, 'subType': 'blog533', 'crop_name': 'blog533'}, {'rank': 0, 'subtype': 'tmagSF', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-tmagSF.jpg', 'height': 234, 'width': 362, 'legacy': {}, 'subType': 'tmagSF', 'crop_name': 'tmagSF'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-slide.jpg', 'height': 387, 'width': 600, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-superJumbo-v2.jpg', 'height': 1322, 'width': 2048, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-square320.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-filmstrip.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-square640.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-moth.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-articleInline.jpg', 'height': 123, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-hpSmall.jpg', 'height': 105, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-blogSmallInline.jpg', 'height': 97, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-sfSpan-v2.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'hpLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-hpLarge.jpg', 'height': 256, 'width': 511, 'legacy': {}, 'subType': 'hpLarge', 'crop_name': 'hpLarge'}, {'rank': 0, 'subtype': 'videoSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-videoSmall.jpg', 'height': 281, 'width': 500, 'legacy': {}, 'subType': 'videoSmall', 'crop_name': 'videoSmall'}, {'rank': 0, 'subtype': 'videoHpMedium', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-videoHpMedium.jpg', 'height': 190, 'width': 337, 'legacy': {}, 'subType': 'videoHpMedium', 'crop_name': 'videoHpMedium'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-thumbStandard-v2.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-thumbLarge-v2.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/28/arts/28NYEMUSIC1_SPAN/28NYEMUSIC1_SPAN-blogSmallThumb.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}]","[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'New Year', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Rock Music', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bars and Nightclubs', 'rank': 4, 'major': 'N'}]",2012-12-27T23:59:31+0000,article,Weekend,Arts,Music,Schedule,nyt://article/111e2ae7-058f-5207-ade6-98c465c4aced,4132,nyt://article/111e2ae7-058f-5207-ade6-98c465c4aced,Songs and Laughs for the New Year’s Eve Countdown,,,Songs and Laughs For the Countdown,,,,By The New York Times,[],The New York Times
1,A listing of noteworthy events and activities in the New York area.,https://www.nytimes.com/2012/12/21/arts/spare-times-for-dec-21-27.html,A listing of noteworthy events and activities in the New York area.,Around Town,C,28,The New York Times,[],"[{'name': 'subject', 'value': 'Culture (Arts)', 'rank': 1, 'major': 'N'}]",2012-12-20T23:14:38+0000,article,Weekend,Arts,,Schedule,nyt://article/1ad9d090-0754-55c8-9472-878e7f027f43,2016,nyt://article/1ad9d090-0754-55c8-9472-878e7f027f43,Spare Times for Dec. 21-27,,,Spare Times,,,,By Anne Mancuso,"[{'firstname': 'Anne', 'middlename': None, 'lastname': 'Mancuso', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,A selected guide to art exhibitions and installations in New York and the region.,https://www.nytimes.com/2012/12/21/arts/design/museum-and-gallery-listings-for-dec-21-27.html,A selected guide to art exhibitions and installations in New York and the region.,Art,C,26,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}]",2012-12-20T23:04:15+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/e6813f5a-a0ef-5e97-9386-bf9be3b52a4f,7953,nyt://article/e6813f5a-a0ef-5e97-9386-bf9be3b52a4f,Museum and Gallery Listings for Dec. 21-27,,,The Listings,,,,,[],
3,A selected guide to art installations and exhibitions in New. York.,https://www.nytimes.com/2012/12/14/arts/design/museum-and-gallery-listings-for-dec-14-20.html,A selected guide to art installations and exhibitions in New. York.,Art,C,21,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}]",2012-12-13T22:51:33+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/f6bdb773-5225-587d-bbc0-623160cb1efe,7679,nyt://article/f6bdb773-5225-587d-bbc0-623160cb1efe,Museum and Gallery Listings for Dec. 14-20,,,The Listings,,,,,[],
4,"A selected guide to psychedelic rock, pop, retro soul, country and indie rock.",https://www.nytimes.com/2012/12/07/arts/music/pop-listings-for-dec-7-13.html,"A selected guide to psychedelic rock, pop, retro soul, country and indie rock.",Pop,C,19,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",2012-12-06T23:35:49+0000,article,Weekend,Arts,Music,Schedule,nyt://article/2ac494b7-6c41-5b3a-8695-7e3def69273e,1964,nyt://article/2ac494b7-6c41-5b3a-8695-7e3def69273e,Pop Listings for Dec. 7-13,,,The Listings,,,,,[],
5,A critical guide to art exhibitions and installations in New York and the region.,https://www.nytimes.com/2012/12/07/arts/design/museum-and-gallery-listings-for-dec-7-13.html,A critical guide to art exhibitions and installations in New York and the region.,Art,C,21,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}]",2012-12-06T23:03:31+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/e7b73cf3-6a19-5e56-9875-b61a5f60c2a6,7094,nyt://article/e7b73cf3-6a19-5e56-9875-b61a5f60c2a6,Museum and Gallery Listings for Dec. 7-13,,,The Listings,,,,,[],
6,"Willow Road and the Hudson Bond are two new openings; Soutine, a popular bakery, has closed after 30 years.",https://www.nytimes.com/2012/12/05/dining/off-the-menu-soutine-a-popular-bakery-has-closed.html,"Willow Road and the Hudson Bond are two new openings; Soutine, a popular bakery, has closed after 30 years.",Opening,D,6,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-articleLarge.jpg', 'height': 357, 'width': 600, 'legacy': {'xlarge': 'images/2012/12/05/dining/05OFF/05OFF-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 357}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-blog480.jpg', 'height': 333, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-jumbo.jpg', 'height': 711, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-popup.jpg', 'height': 452, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-superJumbo.jpg', 'height': 1423, 'width': 2048, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-articleInline.jpg', 'height': 132, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-sfSpan.jpg', 'height': 274, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2012/12/05/dining/05OFF/05OFF-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05OFF/05OFF-thumbLarge.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}]","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}]",2012-12-04T22:07:53+0000,article,Dining,Food,,List,nyt://article/fc9c0baa-7ecd-5d69-a843-d6acdbf3f41c,340,nyt://article/fc9c0baa-7ecd-5d69-a843-d6acdbf3f41c,Off the Menu,,,Off the Menu,,,,By Florence Fabricant,"[{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"Nordic Preserves, Fish & Wildlife is an unusual addition to the Essex Street Market on the Lower East Side.",https://www.nytimes.com/2012/12/05/dining/wild-in-the-city.html,"Nordic Preserves, Fish & Wildlife is an unusual addition to the Essex Street Market on the Lower East Side.","Nordic Preserves, Fish & Wildlife, a pale wooden stall announced by a caribou head on one wall, is an unusual addition to the Essex Street Market on the Lower East Side. Annika Sundvik, above, and her partners, John Lavelle and Lu Rapunil, specialize in Scandinavian foods, offering house-made items like herring in an array of marinades, like citrus and hot curry, gravlax, meatballs, sauces, pickles and potted game. (The cooking is done at the other Nordic Preserves location, in La Marqueta in Harlem.) Imported cakes, candies, cheeses, flatbreads and condiments like shrimp paste are also available. Ms. Sundvik, who was an owner of Good World Bar & Grill, White Slab Palace and Fisk, will pour free glogg on Sunday, in celebration of the shop’s opening earlier in the week. ",D,3,The New York Times,"[{'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-jumbo.jpg', 'height': 1024, 'width': 684, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-popup.jpg', 'height': 500, 'width': 334, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-superJumbo.jpg', 'height': 2048, 'width': 1367, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-articleInline.jpg', 'height': 285, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/12/05/dining/05STUFF_NORDIC/05STUFF2-thumbLarge.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}]","[{'name': 'organizations', 'value': 'Essex Street Market', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Nordic Preserves, Fish & Wildlife (Manhattan, NY)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lavelle, John', 'rank': 4, 'major': 'N'}]",2012-12-04T21:02:08+0000,article,Dining,Food,,Brief,nyt://article/a17744d8-47f9-52f3-af3f-6eaff20d64ee,151,nyt://article/a17744d8-47f9-52f3-af3f-6eaff20d64ee,Wild in the City,Food Stuff,,Wild in the City,,,,By Florence Fabricant,"[{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"A selected guide to psychedelic rock, pop, retro soul, country and indie rock.",https://www.nytimes.com/2012/11/30/arts/music/pop-listings-for-nov-30-dec-6.html,"A selected guide to psychedelic rock, pop, retro soul, country and indie rock.",Pop,C,19,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}]",2012-11-29T23:23:53+0000,article,Weekend,Arts,Music,Schedule,nyt://article/50a13ef8-cc1a-5c0a-96eb-c63281bd9bc1,1767,nyt://article/50a13ef8-cc1a-5c0a-96eb-c63281bd9bc1,Pop Listings for Nov. 30-Dec. 6,,,The Listings,,,,,[],
9,"The bride and groom were law clerks at the Supreme Court, where they met.",https://www.nytimes.com/2012/11/18/fashion/weddings/erin-delaney-travis-lenkner-weddings.html,"The bride and groom were law clerks at the Supreme Court, where they met.","Erin Fielding Delaney and Travis Dean Lenkner were married Saturday in New York. Judge Guido Calabresi of the United States Court of Appeals for the Second Circuit, whose chambers are in New Haven, officiated at the New York Yacht Club.",ST,16,The New York Times,[],"[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",2012-11-18T05:16:13+0000,article,Society,Fashion & Style,Weddings,News,nyt://article/9b13e4a2-32cc-5ae6-ae85-8f5bed007bff,256,nyt://article/9b13e4a2-32cc-5ae6-ae85-8f5bed007bff,"Erin Delaney, Travis Lenkner",,,"Erin Delaney, Travis Lenkner",,,,,[],
