,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1968/05/15/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-05-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/e6c9b107-3647-5605-a602-589964375c4c,0,nyt://article/e6c9b107-3647-5605-a602-589964375c4c,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1968/05/14/archives/charles-f-spalding-marries-mrs-thomas-sullivan-on-coast.html,,,43,The New York Times,[],[],1968-05-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/82e2e154-daa4-59d0-a6a5-7966dfeee8df,0,nyt://article/82e2e154-daa4-59d0-a6a5-7966dfeee8df,Charles F. Spalding Marries Mrs. Thomas Sullivan on Coast,1,,Charles F. Spalding Marries Mrs. Thomas Sullivan on Coast,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,,https://www.nytimes.com/1968/05/13/archives/obituary-1-no-title.html,,,43,The New York Times,[],[],1968-05-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/183b415a-204f-598f-ba2d-5a3c87ba6a74,0,nyt://article/183b415a-204f-598f-ba2d-5a3c87ba6a74,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/05/12/archives/obituary-1-no-title.html,,,85,The New York Times,[],[],1968-05-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/8bc0a3c6-28d8-52d3-b3d3-939c25092555,0,nyt://article/8bc0a3c6-28d8-52d3-b3d3-939c25092555,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
4,,https://www.nytimes.com/1968/05/10/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-05-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/0374b82c-ef04-59a8-a930-519ca482ed14,0,nyt://article/0374b82c-ef04-59a8-a930-519ca482ed14,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
5,,https://www.nytimes.com/1968/05/09/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-05-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/5123ac35-31f3-5e70-a87d-910d41c1b67a,0,nyt://article/5123ac35-31f3-5e70-a87d-910d41c1b67a,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
6,Article on life of Cajuns in SW Louisiana and dwindling effect of French culture; illus,https://www.nytimes.com/1968/05/09/archives/cajuns-seek-french-culture-out-of-mixed-past-cajuns-rebuilding.html,Article on life of Cajuns in SW Louisiana and dwindling effect of French culture; illus,,49,The New York Times,[],"[{'name': 'subject', 'value': 'Culture', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FRENCH', 'rank': 2, 'major': 'N'}]",1968-05-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/2e86168c-a4d8-50dd-82d0-536835277d9f,0,nyt://article/2e86168c-a4d8-50dd-82d0-536835277d9f,Cajuns Seek French Culture Out of Mixed Past; Cajuns Rebuilding French Culture Out of a Mixed Heritage,,,Cajuns Seek French Culture Out of Mixed Past; Cajuns Rebuilding French Culture Out of a Mixed Heritage,,,,By Douglas E. Kneeland,"[{'firstname': 'Douglas', 'middlename': 'E.', 'lastname': 'Kneeland', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
7,Pres J E Davis dies,https://www.nytimes.com/1968/05/08/archives/obituary-1-no-title.html,Pres J E Davis dies,,47,The New York Times,[],"[{'name': 'organizations', 'value': 'CARVER FEDERAL SAVINGS & LOAN ASSN', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABORELLI, JOSEPH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1968-05-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/9d573720-0daf-5351-b3fe-39d90de6d9b4,0,nyt://article/9d573720-0daf-5351-b3fe-39d90de6d9b4,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,"Friedan repts only 2 of 6 Pres aspirants replied to orgn questionnaire on views concerning women's rights, news conf",https://www.nytimes.com/1968/05/07/archives/white-house-candidates-let-the-women-down.html,"Friedan repts only 2 of 6 Pres aspirants replied to orgn questionnaire on views concerning women's rights, news conf",,40,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'NEGROS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 1968', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'ASPIRANTS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'CAMPAIGN OUTLOOK AND GENERAL COMMENT', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Cleansers, Detergents and Soaps', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'ECONOMY', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'ANTIPOVERTY PROGRAMS', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 10, 'major': 'N'}]",1968-05-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/3d1e493f-4e14-5195-9546-77b53cd06b24,0,nyt://article/3d1e493f-4e14-5195-9546-77b53cd06b24,White House Candidates Let the Women Down,,,White House Candidates Let the Women Down,,,,By Charlotte Curtis,"[{'firstname': 'Charlotte', 'middlename': None, 'lastname': 'Curtis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,food fashions family furnishings
9,,https://www.nytimes.com/1968/05/06/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-05-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/3b14098e-eb81-5211-900d-42262ae72335,0,nyt://article/3b14098e-eb81-5211-900d-42262ae72335,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
