,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/03/23/archives/rowland-stebbins-3d-weds-morgan-henning.html,,,90,The New York Times,[],[],1969-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/adcf1ec5-42be-531e-9b62-222e817f18b2,0,nyt://article/adcf1ec5-42be-531e-9b62-222e817f18b2,Rowland Stebbins 3d Weds Morgan Henning,1,,Rowland Stebbins 3d Weds Morgan Henning,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
1,,https://www.nytimes.com/1969/03/23/archives/mrs-low-has-daughter.html,,,90,The New York Times,[],[],1969-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/94b00de5-3152-52a1-add8-454ca5092920,0,nyt://article/94b00de5-3152-52a1-add8-454ca5092920,Mrs. Low Has Daughter,1,,Mrs. Low Has Daughter,,,,,[],,
2,,https://www.nytimes.com/1969/03/23/archives/marriage-announcement-1-no-title.html,,,88,The New York Times,[],[],1969-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/d6a4131b-0542-5385-8696-ac98a489b421,0,nyt://article/d6a4131b-0542-5385-8696-ac98a489b421,Marriage Announcement 1 -- No Title,1,,Marriage Announcement 1 -- No Title,,,,,[],,
3,lr queries move,https://www.nytimes.com/1969/03/23/archives/the-irving-wallace-phenomenon-the-wallace-phenomenon.html,lr queries move,,32,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Wallace, Irving', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'PUBLISHING, SALES AND DISTRIBUTION', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Veterans', 'rank': 6, 'major': 'N'}]",1969-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/b50fb539-a4e4-558c-b617-0fdc290a96a6,0,nyt://article/b50fb539-a4e4-558c-b617-0fdc290a96a6,The Irving Wallace Phenomenon; The Wallace phenomenon,,,The Irving Wallace Phenomenon; The Wallace phenomenon,,,,By Michael Lydon,"[{'firstname': 'Michael', 'middlename': None, 'lastname': 'Lydon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SM
4,,https://www.nytimes.com/1969/03/22/archives/obituary-1-no-title.html,,,33,The New York Times,[],[],1969-03-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/6e79b197-60b9-54fb-9e20-19225e578571,0,nyt://article/6e79b197-60b9-54fb-9e20-19225e578571,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
5,"Pratt, Harold Irving (Mrs) (Harriet)",https://www.nytimes.com/1969/03/20/archives/obituary-1-no-title.html,"Pratt, Harold Irving (Mrs) (Harriet)",,47,The New York Times,[],"[{'name': 'persons', 'value': 'PRATT, HAROLD IRVING', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-03-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/68f89a8e-de34-50bc-95a4-f6dd7e7c6bc8,0,nyt://article/68f89a8e-de34-50bc-95a4-f6dd7e7c6bc8,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
6,,https://www.nytimes.com/1969/03/19/archives/missamy-handy-to-bemarried.html,,,35,The New York Times,[],[],1969-03-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/8a9b504c-cb0f-5e1b-9301-147dd276aca2,0,nyt://article/8a9b504c-cb0f-5e1b-9301-147dd276aca2,MissAmy Handy To BeMarried,1,,MissAmy Handy To BeMarried,,,,"Speal to The,NeW Yrk Ttmes","[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'New', 'middlename': 'Yrk', 'lastname': 'Ttmes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,
7,"Pollack, Sidney E (Mrs) (Zena)",https://www.nytimes.com/1969/03/19/archives/obituary-1-no-title.html,"Pollack, Sidney E (Mrs) (Zena)",,47,The New York Times,[],"[{'name': 'persons', 'value': 'POLLACK, SIDNEY E', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-03-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/51ff3524-efa9-5fe9-a7cc-b2f7f0e26c49,0,nyt://article/51ff3524-efa9-5fe9-a7cc-b2f7f0e26c49,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,"Army, which prides itself on defense, and Boston College, using a fast-break attack to win its 18th straight game, gained the semi-final round of the National Invitation Tournament last night at Madison Square Garden.  ",https://www.nytimes.com/1969/03/19/archives/boston-college-and-army-fives-advance-to-semifinals-of-nit-at.html,,,52,The New York Times,[],[],1969-03-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/6f25f1a1-d7d4-5957-bc62-68853b5d252b,0,nyt://article/6f25f1a1-d7d4-5957-bc62-68853b5d252b,"Boston College and Army Fives Advance to Semi-Finals of N.I.T. at Garden; EAGLES WIN, 88-83, FOR 18TH IN ROW",1,,"Boston College and Army Fives Advance to Semi-Finals of N.I.T. at Garden; EAGLES WIN, 88-83, FOR 18TH IN ROW",,,,By Neil Amdur,"[{'firstname': 'Neil', 'middlename': None, 'lastname': 'Amdur', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
9,"White, R: 21, trussed up and burned to death in apt on E 1st St which had been used as 'crash pad' by motorcycle gang called Pagans and had been firebombed earlier; 19 persons, including 3 girls, arrested, East Village, on charges of possession of drugs and dangerous weapons; bldg residents rept beatings and tossing of Molotov cocktails by Pagans and rival gang Alien Nomads, speculate that White may have been Pagans' leader",https://www.nytimes.com/1969/03/18/archives/bound-youth-burned-to-death-19-seized-youth-burned-to-death-in-east.html,"White, R: 21, trussed up and burned to death in apt on E 1st St which had been used as 'crash pad' by motorcycle gang called Pagans and had been firebombed earlier; 19 persons, including 3 girls, arrested, East Village, on charges of possession of...",,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DRUG ADDICTION, ABUSE AND TRAFFIC', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 3, 'major': 'N'}]",1969-03-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/66c4e850-b1fe-501a-9b74-cb694a508231,0,nyt://article/66c4e850-b1fe-501a-9b74-cb694a508231,Bound Youth Burned To Death; 19 Seized; Youth Burned to Death in East Village; 19 Arrested,,,Bound Youth Burned To Death; 19 Seized; Youth Burned to Death in East Village; 19 Arrested,,,,By Robert M. Smith,"[{'firstname': 'Robert', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
