,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/08/24/archives/birth-notice-1-no-title.html,,,83,The New York Times,[],[],1969-08-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/76a51fd9-7c2e-5b49-b2f9-f5cbbd6f67b7,0,nyt://article/76a51fd9-7c2e-5b49-b2f9-f5cbbd6f67b7,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
1,"Last month the Women's Metropolitan Golf Association's 12th annual Father-Daughter championship was held over the Bel-aire Golf and Country Club, Armonk, N. Y.  ",https://www.nytimes.com/1969/08/24/archives/two-golf-teams-sharing-trophy-take-turns-with-cup-after-2.html,,,16,The New York Times,[],[],1969-08-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/65932ee3-b1ec-5576-b6a5-5cc77ed61184,0,nyt://article/65932ee3-b1ec-5576-b6a5-5cc77ed61184,TWO GOLF TEAMS SHARING TROPHY; Take Turns With Cup After 2 Father-Daughter Ties,1,,TWO GOLF TEAMS SHARING TROPHY; Take Turns With Cup After 2 Father-Daughter Ties,,,,By Maureen Orcutt,"[{'firstname': 'Maureen', 'middlename': None, 'lastname': 'Orcutt', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SPORTSS
2,,https://www.nytimes.com/1969/08/21/archives/israel-asks-red-cross-help-in-freeing-a-captured-pilot.html,,,5,The New York Times,[],[],1969-08-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/eac78033-d55b-5649-8b89-cf0c90ea21b9,0,nyt://article/eac78033-d55b-5649-8b89-cf0c90ea21b9,Israel Asks Red Cross Help In Freeing a Captured Pilot,1,,Israel Asks Red Cross Help In Freeing a Captured Pilot,,,,,[],,
3,,https://www.nytimes.com/1969/08/20/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-08-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/62207b37-7c99-5d54-b411-fbe3d05aa971,0,nyt://article/62207b37-7c99-5d54-b411-fbe3d05aa971,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
4,"shots and fires plague Belfast for 3d night as Brit troops patrol barbed-wire barricades around Cath areas; fire engulfs textile mill and plastics factory in Cath dist; 2 more men die from gunshot wounds, bringing deaths to 8, all Cath; illus; map",https://www.nytimes.com/1969/08/17/archives/shots-and-fires-plague-belfast-for-third-night-two-more-catholics.html,"shots and fires plague Belfast for 3d night as Brit troops patrol barbed-wire barricades around Cath areas; fire engulfs textile mill and plastics factory in Cath dist; 2 more men die from gunshot wounds, bringing deaths to 8, all Cath; illus; map",,1,The New York Times,[],"[{'name': 'glocations', 'value': 'IRELAND, NORTHERN', 'rank': 1, 'major': 'N'}]",1969-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/425ed656-4bd3-5518-bfdb-8c4d5607c130,0,nyt://article/425ed656-4bd3-5518-bfdb-8c4d5607c130,SHOTS AND FIRES PLAGUE BELFAST FOR THIRD NIGHT; Two More Catholics Die -- Blazes Engulf Textile Mill and Plastics Factory,,,SHOTS AND FIRES PLAGUE BELFAST FOR THIRD NIGHT; Two More Catholics Die -- Blazes Engulf Textile Mill and Plastics Factory,,,,By John M. Lee,"[{'firstname': 'John', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,Pres and Mrs Nixon have invited 250 guests to state dinner in San Francisco for Park on Aug 21; plans detailed,https://www.nytimes.com/1969/08/17/archives/nixons-will-honor-korean-president-at-a-state-dinner.html,Pres and Mrs Nixon have invited 250 guests to state dinner in San Francisco for Park on Aug 21; plans detailed,,13,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1969-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/49cfe2f3-683a-5bec-bdb7-57e1c12cf2a0,0,nyt://article/49cfe2f3-683a-5bec-bdb7-57e1c12cf2a0,Nixons Will Honor Korean President At a State Dinner,,,Nixons Will Honor Korean President At a State Dinner,,,,,[],,
6,,https://www.nytimes.com/1969/08/17/archives/back-in-the-city.html,,,80,The New York Times,[],[],1969-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/ef5ab8a1-497b-563f-8a0f-886d6425fbab,0,nyt://article/ef5ab8a1-497b-563f-8a0f-886d6425fbab,Back in the City,1,,Back in the City,,,,,[],,
7,,https://www.nytimes.com/1969/08/16/archives/amy-c-kern-married-in-lausanne.html,,,23,The New York Times,[],[],1969-08-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/37180106-59c5-56f1-ab2b-d055f5f5181e,0,nyt://article/37180106-59c5-56f1-ab2b-d055f5f5181e,Amy C. Kern Married in Lausanne,1,,Amy C. Kern Married in Lausanne,,,,,[],,
8,"Shaner, Luther Jr",https://www.nytimes.com/1969/08/14/archives/obituary-1-no-title.html,"Shaner, Luther Jr",,35,The New York Times,[],"[{'name': 'persons', 'value': 'SHANER, LUTHER JR', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-08-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/da4d13c1-2def-51d2-bf71-d2d0ac73da7c,0,nyt://article/da4d13c1-2def-51d2-bf71-d2d0ac73da7c,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
9,"sources close to investigation say double-agent role of reptd victim in case was 1st indicated by photographs showing him in conversation with N Vietnamese intelligence officers; man was reptdly photographed secretly at undisclosed Cambodian site; account of incident obtained from various sources, including interrogation of man in which polygraph test was administered and sodium pentathol (truth serum) was used, discussed; CIA directive that man be executed said to have been revoked after man was killed; other details on case; Army investigation expected to take at least another wk; Repr Rodino, acting on behalf of 1 of accused (Capt R Marasco), calls on Army to release more information",https://www.nytimes.com/1969/08/14/archives/beret-case-details-reported-in-saigon-details-of-green-beret-case.html,sources close to investigation say double-agent role of reptd victim in case was 1st indicated by photographs showing him in conversation with N Vietnamese intelligence officers; man was reptdly photographed secretly at undisclosed Cambodian site;...,,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'US PERSONNEL', 'rank': 2, 'major': 'N'}]",1969-08-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/eec5d8c7-2f8c-5bef-914e-ed68a4f237bb,0,nyt://article/eec5d8c7-2f8c-5bef-914e-ed68a4f237bb,Beret Case Details Reported in Saigon; Details of Green Beret Case Are Reported in Saigon,,,Beret Case Details Reported in Saigon; Details of Green Beret Case Are Reported in Saigon,,,,By Terence Smithspecial To the New York Times,"[{'firstname': 'Terence', 'middlename': 'Smithspecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
