,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Columbia used the power I formation for the first time at Baker Field yesterday, but it failed to generate an attack and for the third straight week the Lions were held scoreless, losing to Cornell, 24-0, before 5,750 fans.  ",https://www.nytimes.com/1980/11/16/archives/columbia-is-blanked-again-cornell-wins-cabrera-has-a-good-day.html,,,S,8,The New York Times,[],[],1980-11-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/64bbc36a-17ae-5bd1-8727-cc1285a3497f,0,nyt://article/64bbc36a-17ae-5bd1-8727-cc1285a3497f,"Columbia Is Blanked Again; Cornell Wins; Cabrera Has a Good Day Lehigh 42, Northeastern 19 The Citadel 31, Davidson 13 ",1,,"Columbia Is Blanked Again; Cornell Wins; Cabrera Has a Good Day Lehigh 42, Northeastern 19 The Citadel 31, Davidson 13 ",,,,By Alex Yannis,"[{'firstname': 'Alex', 'middlename': None, 'lastname': 'Yannis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1980/11/15/archives/obituary-1-no-title.html,,,,16,The New York Times,[],[],1980-11-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/957c995e-cbba-5113-847b-c8066f481c44,0,nyt://article/957c995e-cbba-5113-847b-c8066f481c44,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
2,"KEITH COPELAND, sitting in on drums with the Benny Bailey quintet last night at the Village Vanguard, would  have played Max Cordon's party ""for nothing,"" he said.  ",https://www.nytimes.com/1980/11/14/archives/gordon-marks-45-years-at-the-vanguard-of-jazz-party-celebrates-book.html,,,T,4,The New York Times,[],[],1980-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/7efa46ef-a03c-55bd-8818-6bb72e9652ee,0,nyt://article/7efa46ef-a03c-55bd-8818-6bb72e9652ee,Gordon Marks 45 Years At the Vanguard of Jazz; Party Celebrates Book Opened in Former Stable Makes Room for Guests Three L.I. Concerts Hasidic Song Festival ,1,,Gordon Marks 45 Years At the Vanguard of Jazz; Party Celebrates Book Opened in Former Stable Makes Room for Guests Three L.I. Concerts Hasidic Song Festival ,,,,By Fred Ferretti,"[{'firstname': 'Fred', 'middlename': None, 'lastname': 'Ferretti', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"""I was a cub reporter when I was around 19,"" says Mark Knopfler, the songwriter, singer and lead guitarist with Dire  Straits, ""and in a lot of my songs I'm just reporting what I see."" Mr. Knopfler's most familiar piece of reportage is still ""Sultans of Swing,"" the song...  ",https://www.nytimes.com/1980/11/14/archives/the-pop-life.html,,,T,15,The New York Times,[],[],1980-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/926e2beb-b056-53e5-acb6-56711828c249,0,nyt://article/926e2beb-b056-53e5-acb6-56711828c249,The Pop Life,1,,The Pop Life,,,,Robert Palmer,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Palmer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/11/14/archives/for-children-last-cruises-films-concerts-manhattan-treehouse-plays.html,,,T,28,The New York Times,[],[],1980-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/3209634d-703c-552b-b6ab-642ea450c25a,0,nyt://article/3209634d-703c-552b-b6ab-642ea450c25a,For Children; Last Cruises Films Concerts Manhattan Tree-House Plays Puppet Shows,1,,For Children; Last Cruises Films Concerts Manhattan Tree-House Plays Puppet Shows,,,,Phyllis A. Ehrlich,"[{'firstname': 'Phyllis', 'middlename': 'A.', 'lastname': 'Ehrlich', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"At a growing number of restaurants around Manhattan, you don't have to have a pretty face to get in--but it certainly helps.  ",https://www.nytimes.com/1980/11/14/archives/a-new-role-for-male-models-restaurateur-neighborhood-family.html,,,F,20,The New York Times,[],[],1980-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/9226e17d-2be2-53dc-b8d7-c23e62e4a6e4,0,nyt://article/9226e17d-2be2-53dc-b8d7-c23e62e4a6e4,A New Role for Male Models: Restaurateur; 'Neighborhood Family Clientele' Interest in 'Inside Stuff' Attractive People Attract ,1,,A New Role for Male Models: Restaurateur; 'Neighborhood Family Clientele' Interest in 'Inside Stuff' Attractive People Attract ,,,,By Judy Klemesrud,"[{'firstname': 'Judy', 'middlename': None, 'lastname': 'Klemesrud', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"The Denver Broncos announced yesterday that their star runner, Otis Armstrong, has a birth-related spinal condition and would risk permanent paralysis if he were to continue playing football. After Armstrong was placed on the injured-reserve list, the Broncos' orthopedist said: ""Otis Armstrong should never play football again.""  ",https://www.nytimes.com/1980/11/13/archives/broncos-armstrong-has-defect-of-spine-financial-ramifications.html,,,S,13,The New York Times,[],[],1980-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/9231cad1-1a50-52bd-82b3-3e1c9e5201a2,0,nyt://article/9231cad1-1a50-52bd-82b3-3e1c9e5201a2,Broncos' Armstrong Has Defect of Spine; Financial Ramifications Rozelle Surprised Armstrong Has Defect of Spine Walker Works Out for Jets Dykes Issue Is Reconciled ,2,,Broncos' Armstrong Has Defect of Spine; Financial Ramifications Rozelle Surprised Armstrong Has Defect of Spine Walker Works Out for Jets Dykes Issue Is Reconciled ,,,,By Gerald Eskenazi,"[{'firstname': 'Gerald', 'middlename': None, 'lastname': 'Eskenazi', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"AS he reports in his preface: when Joe Klein, as a freelance political reporter in 1977, first considered writing a biogra  phy of Woody Guthrie, he didn't know much about his subject. ""I knew that he had written some famous songs, like ...  ",https://www.nytimes.com/1980/11/13/archives/books-of-the-times-trailed-by-disaster-creative-spur.html,,,T,24,The New York Times,[],[],1980-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/66d50dd1-1397-50c2-baad-9cea08eb6d42,0,nyt://article/66d50dd1-1397-50c2-baad-9cea08eb6d42,Books of The Times; Trailed by Disaster Creative Spur? ,1,,Books of The Times; Trailed by Disaster Creative Spur? ,,,,By Christopher Lehmann-Haupt,"[{'firstname': 'Christopher', 'middlename': None, 'lastname': 'Lehmann-Haupt', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"WASHINGTON, Nov. 12--Each January, for years, the President has sent to Congress the budget for the Government's fiscal year that would start five and a half months later, on July 1.  ",https://www.nytimes.com/1980/11/13/archives/congress-and-the-budget-tendency-to-stretch-out-the-decisionmaking.html,,,M,11,The New York Times,[],[],1980-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/058c9e26-78e1-56b8-bdac-9b558e370eb4,0,nyt://article/058c9e26-78e1-56b8-bdac-9b558e370eb4,Congress and the Budget; Tendency to Stretch Out the Decision-Making Viewed as Undermining Orderly Management News Analysis Cutbacks in Social Programs ,1,,Congress and the Budget; Tendency to Stretch Out the Decision-Making Viewed as Undermining Orderly Management News Analysis Cutbacks in Social Programs ,,,,By Edward Cowan Special To the New York Times,"[{'firstname': 'Edward', 'middlename': 'Cowan', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"WASHINGTON, Nov. 11--Senator Daniel Patrick Moynihan said today that he would resist efforts by Senator Edward M. Kennedy's ""left wing"" backers to take over the party after its defeat last week.  ",https://www.nytimes.com/1980/11/12/archives/moynihan-vows-to-resist-a-cadre-of-kennedy-backers-from-the-left.html,,,A,1,The New York Times,[],[],1980-11-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/e602663c-d6fd-5c0c-8931-564178d6e927,0,nyt://article/e602663c-d6fd-5c0c-8931-564178d6e927,Moynihan Vows to Resist a 'Cadre' Of Kennedy Backers From the Left; 1984 Comeback Predicted MOYNIHAN CRITICIZES 'CADRE' OF THE LEFT How the West Was Lost ,2,,Moynihan Vows to Resist a 'Cadre' Of Kennedy Backers From the Left; 1984 Comeback Predicted MOYNIHAN CRITICIZES 'CADRE' OF THE LEFT How the West Was Lost ,,,,By Irvin Molotsky Special To the New York Times,"[{'firstname': 'Irvin', 'middlename': 'Molotsky', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
