,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"A selected guide to rock, pop, hip-hop, country, metal and other performances in New York and the area.",https://www.nytimes.com/2012/04/27/arts/music/pop-listings-for-april-27-may-3.html,"A selected guide to rock, pop, hip-hop, country, metal and other performances in New York and the area.",Pop,C,20,The New York Times,[],"[{'name': 'persons', 'value': 'Santigold', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Brooklyn (NYC)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Daughtry, Chris', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'White, Jack', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Lehman Center for the Performing Arts', 'rank': 6, 'major': 'N'}]",2012-04-26T22:39:52+0000,article,Weekend,Arts,Music,Schedule,nyt://article/e9a41b86-f723-5c67-a36b-d0893b3dff27,1502,nyt://article/e9a41b86-f723-5c67-a36b-d0893b3dff27,Pop Listings for April 27 — May 3,,,The Listings,,,,,[],
1,"Discounts on glassware, consigned furniture and decorative accessories, lighting fixtures, rugs and more.",https://www.nytimes.com/2012/04/26/garden/sales-at-dinosaur-designs-and-others.html,"Discounts on glassware, consigned furniture and decorative accessories, lighting fixtures, rugs and more.","Resin housewares and glassware items will be up to 80 percent off at Dinosaur Designs, April 27 to 30 (the Insects Beetle jug, regularly $90, will be $20); 211 Elizabeth Street (Prince Street), (212) 680-3523, dinosaurdesigns.com.",D,3,The New York Times,"[{'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26CURR1-blog480.jpg', 'height': 480, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26CURR1-jumbo.jpg', 'height': 725, 'width': 725, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26CURR1-popup.jpg', 'height': 650, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26CURR1-superJumbo.jpg', 'height': 725, 'width': 725, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26DEALS-articleInline.jpg', 'height': 227, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26DEALS-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2012/04/26/garden/26DEALS/26DEALS-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/26/garden/26DEALS/26DEALS-thumbLarge.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}]",[],2012-04-26T01:03:14+0000,article,Home,Home & Garden,,News,nyt://article/1c395c43-91a3-5175-aa7e-9e47e0047c13,205,nyt://article/1c395c43-91a3-5175-aa7e-9e47e0047c13,Sales at Dinosaur Designs and Others,Currents | Deals,,"Housewares, Furniture and More",,,,By Rima Suqi,"[{'firstname': 'Rima', 'middlename': None, 'lastname': 'Suqi', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,A guide to cultural and recreational events in the Hudson Valley.,https://www.nytimes.com/2012/04/22/nyregion/events-in-westchester.html,A guide to cultural and recreational events in the Hudson Valley.,A guide to cultural and recreational events in the Hudson Valley. Items for the calendar should be sent at least three weeks in advance to westweek@nytimes.com.,WE,10,The New York Times,[],"[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Culture (Arts)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Westchester County (NY)', 'rank': 3, 'major': 'N'}]",2012-04-21T05:09:35+0000,article,Metro,New York,,Schedule,nyt://article/65264587-d5af-5078-9fd2-78a3d206eca1,4462,nyt://article/65264587-d5af-5078-9fd2-78a3d206eca1,Events in Westchester,Calendar,,Westchester,,,,,[],
3,"Fig. 19, a dim spot tucked behind the bright white walls of the Envoy Enterprises gallery, opens on the Lower East Side.",https://www.nytimes.com/2012/04/19/fashion/fig-19-opens-in-the-lower-east-side.html,"Fig. 19, a dim spot tucked behind the bright white walls of the Envoy Enterprises gallery, opens on the Lower East Side.","BACK in the early 2000s, a lounge called Passerby blurred the line between gallery and bar. Attached to Gavin Brown’s Enterprise gallery in Chelsea, it drew cool, artsy patrons who might have gone to an opening at the gallery earlier that night.",E,7,The New York Times,"[{'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19ZBOITE-jumbo.jpg', 'height': 1024, 'width': 682, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19ZBOITE-popup.jpg', 'height': 500, 'width': 333, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19ZBOITE-superJumbo.jpg', 'height': 2000, 'width': 1333, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19BOITE-square320.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19BOITE-square640.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19ZBOITE-articleInline.jpg', 'height': 285, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19BOITE-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2012/04/19/fashion/19BOITE/19BOITE-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/04/19/fashion/19BOITE/19BOITE-thumbLarge.jpg', 'height': 225, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}]","[{'name': 'subject', 'value': 'Bars', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lower East Side (NYC)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Fig 19 (Manhattan, NY, Bar)', 'rank': 3, 'major': 'N'}]",2012-04-18T20:12:17+0000,article,Styles,Fashion & Style,,Review,nyt://article/7e58b103-4288-5d4f-bb89-0b41b01786b8,390,nyt://article/7e58b103-4288-5d4f-bb89-0b41b01786b8,Fig. 19,Boîte,,Fig. 19: Lower East Side,,,,By John Ortved,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Ortved', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"The bride is a foreign affairs analyst in Washington, the bridegroom an international trade counsel.",https://www.nytimes.com/2012/04/15/fashion/weddings/meghan-giulino-paul-delaney-iii-weddings.html,"The bride is a foreign affairs analyst in Washington, the bridegroom an international trade counsel.","Meghan Elizabeth Giulino and Paul Henry DeLaney III were married Saturday at the St. Albans School’s chapel on the grounds of the National Cathedral in Washington. The Rev. William P. Billow, Jr., an Episcopal priest and the former senior chaplain of St. Albans, performed the ceremony.",ST,12,The New York Times,[],"[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",2012-04-15T04:15:09+0000,article,Society,Fashion & Style,Weddings,News,nyt://article/be38b890-9604-5437-b8da-7bea687dcd66,242,nyt://article/be38b890-9604-5437-b8da-7bea687dcd66,"Meghan Giulino, Paul DeLaney III",,,"Meghan Giulino, Paul DeLaney III",,,,,[],
5,"A selected guide to pop, rock, folk, dance, electronica and other music performances in New York and the area.",https://www.nytimes.com/2012/04/13/arts/music/pop-rock-listings-for-april-13-19.html,"A selected guide to pop, rock, folk, dance, electronica and other music performances in New York and the area.",Pop,C,16,The New York Times,[],"[{'name': 'subject', 'value': 'Museums', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coachella Valley Music and Arts Festival', 'rank': 2, 'major': 'N'}]",2012-04-12T20:19:45+0000,article,Weekend,Arts,Music,Schedule,nyt://article/c8d43fef-865a-525b-b863-1bf0bd262445,1343,nyt://article/c8d43fef-865a-525b-b863-1bf0bd262445,Pop/Rock Listings for April 13-19,,,The Listings,,,,,[],
6,A selected guide to the visual arts in New York and the region.,https://www.nytimes.com/2012/04/06/arts/design/museum-and-gallery-listings-for-april-6-12.html,A selected guide to the visual arts in New York and the region.,Art,C,21,The New York Times,[],"[{'name': 'subject', 'value': 'Sculpture', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Fashion and Apparel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Photography', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Whitney Biennial', 'rank': 5, 'major': 'N'}]",2012-04-05T20:46:35+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/b558ba12-a275-5f0b-9527-c6dd8a6b4cdb,6078,nyt://article/b558ba12-a275-5f0b-9527-c6dd8a6b4cdb,Museum and Gallery Listings for April 6-12,,,The Listings,,,,,[],
7,"A selected guide to pop, rock, metal, dance, hip-hop, soul, electronica and other music performances in New York and the area.",https://www.nytimes.com/2012/04/06/arts/music/pop-rock-listings-for-april-6-12.html,"A selected guide to pop, rock, metal, dance, hip-hop, soul, electronica and other music performances in New York and the area.",Pop,C,19,The New York Times,[],"[{'name': 'subject', 'value': 'Folk Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}]",2012-04-05T20:29:19+0000,article,Weekend,Arts,Music,Schedule,nyt://article/ecdcf068-a0cd-5f33-bef2-2159d6115bc2,1959,nyt://article/ecdcf068-a0cd-5f33-bef2-2159d6115bc2,Pop/Rock Listings for April 6-12,,,The Listings,,,,,[],
8,"A selected guide to readings, exhibitions, walks, concerts, talks and other events in New York.",https://www.nytimes.com/2012/03/30/arts/spare-times-for-march-30-april-5.html,"A selected guide to readings, exhibitions, walks, concerts, talks and other events in New York.",Around Town,C,34,The New York Times,[],"[{'name': 'subject', 'value': 'Museums', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Movies', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Gardens and Gardening', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Fashion and Apparel', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Flowers and Plants', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'AMUSEMENT AND THEME PARKS', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Orchids', 'rank': 8, 'major': 'N'}]",2012-03-29T21:33:08+0000,article,Weekend,Arts,,Schedule,nyt://article/45619382-d748-555f-9831-543759ef2551,4369,nyt://article/45619382-d748-555f-9831-543759ef2551,Spare Times for March 30-April 5,,,Spare Times,,,,By Liz Gerecitano and Anne Mancuso,"[{'firstname': 'Liz', 'middlename': None, 'lastname': 'Gerecitano', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Anne', 'middlename': None, 'lastname': 'Mancuso', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",
9,A selected guide to the visual arts in New York and the area.,https://www.nytimes.com/2012/03/30/arts/design/museum-and-gallery-listings-for-march-30-april-5.html,A selected guide to the visual arts in New York and the area.,Art,C,19,The New York Times,[],"[{'name': 'subject', 'value': 'Museums', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sculpture', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Japanese Language', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Byzantine Civilization', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Whitney Biennial', 'rank': 5, 'major': 'N'}]",2012-03-29T21:20:39+0000,article,Weekend,Arts,Art & Design,Schedule,nyt://article/3c9ea63e-683c-5633-a3da-ee41fe2c6e0c,5969,nyt://article/3c9ea63e-683c-5633-a3da-ee41fe2c6e0c,Museum and Gallery Listings for March 30-April 5,,,The Listings,,,,,[],
