,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/01/29/archives/obituary-1-no-title.html,,,41,The New York Times,[],[],1969-01-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/38f284fd-3adf-5163-aac7-794c485f2d61,0,nyt://article/38f284fd-3adf-5163-aac7-794c485f2d61,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1969/01/28/archives/obituary-1-no-title.html,,,43,The New York Times,[],[],1969-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/556cc528-5d2b-5fb7-a0d6-03fe18414c4a,0,nyt://article/556cc528-5d2b-5fb7-a0d6-03fe18414c4a,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
2,,https://www.nytimes.com/1969/01/27/archives/obituary-1-no-title.html,,,33,The New York Times,[],[],1969-01-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/b2af73c0-c984-5ba0-9e91-8b8aaa3a38d4,0,nyt://article/b2af73c0-c984-5ba0-9e91-8b8aaa3a38d4,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,"Late one afternoon in the 1930's, the students had taken their seats in a drab classroom at City College. Prof. William Bradley Otis, massive and well tailored, glanced at the newspaper on a student's desk. Outrage ran down his face, and he spit a stream of profanity into the room.  ",https://www.nytimes.com/1969/01/26/archives/education-the-ingredients-of-a-great-teacher.html,,,11,The New York Times,[],[],1969-01-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/865331f3-ad0b-5756-ae13-15888d343bdd,0,nyt://article/865331f3-ad0b-5756-ae13-15888d343bdd,Education; The Ingredients of a Great Teacher,1,,Education; The Ingredients of a Great Teacher,,,,-- FRED M. HECHINGER,[],,THE
4,,https://www.nytimes.com/1969/01/26/archives/marriage-announcement-1-no-title.html,,,70,The New York Times,[],[],1969-01-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/f8c5bec8-3d4a-5e55-a7e8-a3e9b2f1bfc5,0,nyt://article/f8c5bec8-3d4a-5e55-a7e8-a3e9b2f1bfc5,Marriage Announcement 1 -- No Title,1,,Marriage Announcement 1 -- No Title,,,,,[],,
5,,https://www.nytimes.com/1969/01/25/archives/vietnam-casualties.html,,,2,The New York Times,[],[],1969-01-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/17648a54-00dc-5d70-9ba7-a66a5417ae40,0,nyt://article/17648a54-00dc-5d70-9ba7-a66a5417ae40,Vietnam Casualties,1,,Vietnam Casualties,,,,,[],,
6,"BAMAKO, Mali -- The repercussions of the coup d' etat that overthrew President Modibo Keita late in 1968 are expected to extend well into 1969.  ",https://www.nytimes.com/1969/01/24/archives/mali-waits-for-the-other-shoe.html,,,54,The New York Times,[],[],1969-01-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf1aa09d-41b3-5021-80fd-42268cee2ea8,0,nyt://article/cf1aa09d-41b3-5021-80fd-42268cee2ea8,Mali Waits for the Other Shoe,1,,Mali Waits for the Other Shoe,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SURVEY
7,"Pack, George T (Dr)",https://www.nytimes.com/1969/01/24/archives/obituary-1-no-title.html,"Pack, George T (Dr)",,47,The New York Times,[],"[{'name': 'persons', 'value': 'Pack, George T', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-01-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/4c8a4d4f-7fac-5fe4-b9a0-f47b3ac0b67d,0,nyt://article/4c8a4d4f-7fac-5fe4-b9a0-f47b3ac0b67d,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,BUSINESS AND FINANCE
8,Article on career and family background; illus,https://www.nytimes.com/1969/01/24/archives/for-james-scheuer-seeking-to-be-mayor-is-a-family-project.html,Article on career and family background; illus,,78,The New York Times,[],"[{'name': 'persons', 'value': 'SCHEUER, JAMES H', 'rank': 1, 'major': 'N'}]",1969-01-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/afd1d16f-22ff-5a6c-977b-e07eef75d725,0,nyt://article/afd1d16f-22ff-5a6c-977b-e07eef75d725,"For James Scheuer, Seeking to Be Mayor Is a Family Project",,,"For James Scheuer, Seeking to Be Mayor Is a Family Project",,,,By Marylin Bender,"[{'firstname': 'Marylin', 'middlename': None, 'lastname': 'Bender', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,food fashions family furnishings
9,,https://www.nytimes.com/1969/01/23/archives/obituary-1-no-title.html,,,27,The New York Times,[],[],1969-01-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/7789e5a2-43af-5d10-a229-9bdda3b78985,0,nyt://article/7789e5a2-43af-5d10-a229-9bdda3b78985,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
