,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"DALLAS, Oct. 30--Ronald Reagan arrived with a light touch of cheekiness, strutting into a cavernous rally of his fellow Republicans here last night to the booming tune of the Democrats' fighting song, ""Happy Days Are Here Again.""  ",https://www.nytimes.com/1980/10/31/archives/about-politics-calling-the-tune-to-call-democrats-crossparty.html,,,18,The New York Times,[],[],1980-10-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/1b6e1110-100b-5d36-b59e-1fe0926217d9,0,nyt://article/1b6e1110-100b-5d36-b59e-1fe0926217d9,About Politics; Calling the Tune to Call Democrats Cross-Party Strategizing Leathery Determination,1,,About Politics; Calling the Tune to Call Democrats Cross-Party Strategizing Leathery Determination,,,,By Francis X. Clines Special To the New York Times,"[{'firstname': 'Francis', 'middlename': 'X.', 'lastname': 'Clines', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
1,"FORT WORTH, Oct. 29--Ronald Reagan campaigned cautiously across this hard-fought state today, as key aides insisted that his performance in last night's debate with President Carter had put victory within Mr. Reagan's grasp.  ",https://www.nytimes.com/1980/10/30/archives/reagan-stresses-economic-issue-anew-staff-reacts-to-debate-many.html,,,1,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/abc967ff-766d-5655-96de-021ce788f6f4,0,nyt://article/abc967ff-766d-5655-96de-021ce788f6f4,Reagan Stresses Economic Issue Anew; Staff Reacts to Debate Many Women Voters Undecided 'Didn't Look Very Threatening' ,2,,Reagan Stresses Economic Issue Anew; Staff Reacts to Debate Many Women Voters Undecided 'Didn't Look Very Threatening' ,,,,By Howell Raines Special To the New York Times,"[{'firstname': 'Howell', 'middlename': 'Raines', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
2,People who heard the first Kennedy-Nixon debate in 1960 on the radio thought Richard Nixon was a clear winner. They had to concentrate on what the candidates said. But many people able to see how they looked on television thought John Kennedy won.  ,https://www.nytimes.com/1980/10/30/archives/words-and-music-in-the-debate.html,,,26,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/13e9e330-8d5a-5cc8-bea6-493f2e26bac6,0,nyt://article/13e9e330-8d5a-5cc8-bea6-493f2e26bac6,"Words, and Music, in the Debate",1,,"Words, and Music, in the Debate",,,,,[],,A
3,"Fran Morris, an undecided voter from Fairfield, Conn., found President Carter ""offensive and belligerent"" in his debate Tuesday night with Ronald Reagan. ""I lean away from Carter,"" Mrs. Morris, a lawyer, said moments after watching the debate.  ",https://www.nytimes.com/1980/10/30/archives/area-panels-scorecard-on-the-debate-reagan-won-it-by-a-wide-margin.html,,,20,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/1e5461aa-2dbe-5820-99fa-454f5d37f7d5,0,nyt://article/1e5461aa-2dbe-5820-99fa-454f5d37f7d5,Area Panel's Scorecard on the Debate: Reagan Won It by a Wide Margin; 'Lack of Leadershp' 'I Think Reagan Won' ,1,,Area Panel's Scorecard on the Debate: Reagan Won It by a Wide Margin; 'Lack of Leadershp' 'I Think Reagan Won' ,,,,By Bernard Weinraub,"[{'firstname': 'Bernard', 'middlename': None, 'lastname': 'Weinraub', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,M
4,"CAMBRIDGE, Mass.--""Apathy in Blue,"" the two-man show that played Tuesday in Cleveland, ran 90 minutes without intermission. It has as much chance of holding its audience as the one that bombed in Philadelphia in 1976.  ",https://www.nytimes.com/1980/10/30/archives/candidates-talk-turkey-one-for-the-books.html,,,27,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/d354058b-703d-594c-b74e-a4b875bdf388,0,nyt://article/d354058b-703d-594c-b74e-a4b875bdf388,Candidates' Talk: Turkey; One for the Books ,1,,Candidates' Talk: Turkey; One for the Books ,,,,By Robert Brustein,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Brustein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
5,"AFTER the not-so-great Presidential debate Tuesday evening, the three commercial  networks returned a half-hour later with special wrap-ups, anchored by their top news stars--Walter Cronkite for CBS, John Chancellor for NBC, ...  ",https://www.nytimes.com/1980/10/30/archives/tv-instant-poll-steals-pastdebate-scene.html,,,26,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/cfd2e129-e397-5412-a09c-d9d3b2b1886f,0,nyt://article/cfd2e129-e397-5412-a09c-d9d3b2b1886f,TV: Instant Poll Steals Past-Debate Scene,1,,TV: Instant Poll Steals Past-Debate Scene,,,,By John J. O'Connor,"[{'firstname': 'John', 'middlename': 'J.', 'lastname': ""O'Connor"", 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,T
6,,https://www.nytimes.com/1980/10/29/archives/obituary-5-no-title.html,,,14,The New York Times,[],[],1980-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/b4d60981-f892-55f6-909a-11300dd66213,0,nyt://article/b4d60981-f892-55f6-909a-11300dd66213,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],,M
7,"RUTH HINERFELD: Good Evening, I'm Ruth Hinerfeld of the League of Women Voters Education Fund. Next Tuesday is Election Day.  ",https://www.nytimes.com/1980/10/29/archives/transcript-of-the-presidential-debate-between-carter-and-reagan-in.html,,,26,The New York Times,[],[],1980-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/70ac3c25-f8bd-57cb-bb81-9d9580374231,0,nyt://article/70ac3c25-f8bd-57cb-bb81-9d9580374231,Transcript of the Presidential Debate Between Carter and Reagan in Cleveland; Use of Military Power 'Extending the Benefits of Peace' Ford's Military Plan Reduced Steps to Control Inflation Conservation and Production Tool to Fight Inflation Flooding Market With Money 'Heartless Approach to Families' California Government Growth Decline of Nation's Cities 'A Bombed-Out City' Participants in the Debate Debate Transcript: Candidates Present Their Views on How to Fight Terrorism Optimism About Future Involvement of Minority Groups Minorities Have Been Excluded The Hostages in Iran Commitment to Arms Control May Endanger the Hostages Persuade to Change Their Ways Arms Limitation Treaty Treaty Called Illegal Pattern in Reagan's Attitude Senators Opposed to Treaty Debate Transcript: Rivals for Presidency Discuss Views About Social Security Alternatives to Imported Oil One-Third Reduction in a Year Limits of Clean Air Act Issue of Atomic Power 'Eggs in One Basket' Missing the Point Burden of Social Security Cannot Frighten the Elderly Father's or Husband's Benefits Opportunity on Health Insur,4,,Transcript of the Presidential Debate Between Carter and Reagan in Cleveland; Use of Military Power 'Extending the Benefits of Peace' Ford's Military Plan Reduced Steps to Control Inflation Conservation and Production Tool to Fight Inflation Flooding Market With Money 'Heartless Approach to Families' California Government Growth Decline of Nation's Cities 'A Bombed-Out City' Participants in the Debate Debate Transcript: Candidates Present Their Views on How to Fight Terrorism Optimism About Future Involvement of Minority Groups Minorities Have Been Excluded The Hostages in Iran Commitment to Arms Control May Endanger the Hostages Persuade to Change Their Ways Arms Limitation Treaty Treaty Called Illegal Pattern in Reagan's Attitude Senators Opposed to Treaty Debate Transcript: Rivals for Presidency Discuss Views About Social Security Alternatives to Imported Oil One-Third Reduction in a Year Limits of Clean Air Act Issue of Atomic Power 'Eggs in One Basket' Missing the Point Burden of Social Security Cannot Frighten the Elderly Father's or Husband's Benefits Opportunity on Health Insur,,,,,[],,A
8,,https://www.nytimes.com/1980/10/28/archives/obituary-6-no-title.html,,,32,The New York Times,[],[],1980-10-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/90cae417-8350-5c83-8c24-42d158e87615,0,nyt://article/90cae417-8350-5c83-8c24-42d158e87615,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],,A
9,"HARTFORD, Oct. 24--Mark Lamos, the new artistic director of the Hartford Stage Company, has started his first season with a production of George Farquhar's Restoration comedy of ill manners, ""The Beaux' ...  ",https://www.nytimes.com/1980/10/26/archives/play-the-beaux-strategem-comedy-the-cast.html,,,64,The New York Times,[],[],1980-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/3c5ff4ee-0931-5784-bcda-266ded04d3aa,0,nyt://article/3c5ff4ee-0931-5784-bcda-266ded04d3aa,Play: 'The Beaux' Strategem 'Comedy; The Cast,1,,Play: 'The Beaux' Strategem 'Comedy; The Cast,,,,By Mel Gussow Special To the New York Times,"[{'firstname': 'Mel', 'middlename': 'Gussow', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
