,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/04/04/archives/obituary-1-no-title.html,,,33,The New York Times,[],[],1969-04-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/01fb2b40-3fdb-5122-b918-10c2d7c952a3,0,nyt://article/01fb2b40-3fdb-5122-b918-10c2d7c952a3,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1969/03/31/archives/4mn-p-ghck-is-bride-of-steven-blecher.html,,,41,The New York Times,[],[],1969-03-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/e5ae7bde-1bdd-5758-abb0-8f823a0c3b4a,0,nyt://article/e5ae7bde-1bdd-5758-abb0-8f823a0c3b4a,4mN P. GHck Is Bride of Steven Blecher,1,,4mN P. GHck Is Bride of Steven Blecher,,,,peclal to The I''ew :Fork Times,[],,
2,"McCoy, J Harry",https://www.nytimes.com/1969/03/30/archives/obituary-1-no-title.html,"McCoy, J Harry",,85,The New York Times,[],"[{'name': 'persons', 'value': 'Eisenhower, Dwight David', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MCCOY, J HARRY', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1969-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/8c7eea57-60e5-54da-aee8-996cfcde3e52,0,nyt://article/8c7eea57-60e5-54da-aee8-996cfcde3e52,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1969/03/29/archives/obituary-1-no-title.html,,,35,The New York Times,[],[],1969-03-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/ee02e9ee-bfa0-5417-a1c3-2ee162265cce,0,nyt://article/ee02e9ee-bfa0-5417-a1c3-2ee162265cce,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
4,,https://www.nytimes.com/1969/03/28/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-03-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/10d5c5c1-4151-5d77-99fb-9ce1df49693c,0,nyt://article/10d5c5c1-4151-5d77-99fb-9ce1df49693c,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
5,"Repr Findley, in hope of offering dramatic reminder of size of war Nixon has inherited, inserts in Cong Record at cost of more than $10,000 names of 31,379 Amers killed in war",https://www.nytimes.com/1969/03/27/archives/white-house-pickets-house-speakers-score-war.html,"Repr Findley, in hope of offering dramatic reminder of size of war Nixon has inherited, inserts in Cong Record at cost of more than $10,000 names of 31,379 Amers killed in war",,4,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'REACTIONS IN US', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 8, 'major': 'N'}]",1969-03-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/d5f1f8e6-6b48-55d7-8768-e0febee56191,0,nyt://article/d5f1f8e6-6b48-55d7-8768-e0febee56191,"White House Pickets, House Speakers Score War",,,"White House Pickets, House Speakers Score War",,,,By Marjorie Hunterspecial To the New York Times,"[{'firstname': 'Marjorie', 'middlename': 'Hunterspecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,,https://www.nytimes.com/1969/03/25/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-03-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/4d27e457-7ddb-5777-a4da-3c6a2a11a65f,0,nyt://article/4d27e457-7ddb-5777-a4da-3c6a2a11a65f,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
7,needlepoint pillows shown at Woodlawn Plantation (Va) annual needlework show,https://www.nytimes.com/1969/03/24/archives/braid-bells-and-burlap-the-new-needlework.html,needlepoint pillows shown at Woodlawn Plantation (Va) annual needlework show,,51,The New York Times,[],"[{'name': 'persons', 'value': 'HUMPHREY, HUBERT HORATIO', 'rank': 1, 'major': 'N'}]",1969-03-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/af3a0d1e-1d7e-5849-8ef4-b7a143f37320,0,nyt://article/af3a0d1e-1d7e-5849-8ef4-b7a143f37320,"Braid, Bells and Burlap: The New Needlework",,,"Braid, Bells and Burlap: The New Needlework",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,food fashions family furnishings
8,Many Southern Dems who supported Pres Nixon during '68 election campaign because they saw him taking lenient stand on desegregation are now bitter about his Adm's course of action in field; opinion among Southern leaders on pol damage Nixon has done himself varies,https://www.nytimes.com/1969/03/24/archives/nixon-and-the-south-many-democratic-defectors-to-gop-now.html,Many Southern Dems who supported Pres Nixon during '68 election campaign because they saw him taking lenient stand on desegregation are now bitter about his Adm's course of action in field; opinion among Southern leaders on pol damage Nixon has do...,,27,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'RACIAL INTEGRATION - PROGRAMS FOR SOCIALLY HANDICAPPED', 'rank': 9, 'major': 'N'}]",1969-03-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/bfab5923-6d4c-55be-9e74-4a1aee46646b,0,nyt://article/bfab5923-6d4c-55be-9e74-4a1aee46646b,Nixon and the South: Many Democratic Defectors to G.O.P. Now Complaining About President's Actions,,,Nixon and the South: Many Democratic Defectors to G.O.P. Now Complaining About President's Actions,,,,By E. W. Kenworthyspecial To the New York Times,"[{'firstname': 'E.', 'middlename': 'W.', 'lastname': 'Kenworthyspecial', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
9,,https://www.nytimes.com/1969/03/23/archives/obituary-1-no-title.html,,,93,The New York Times,[],[],1969-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/db8ec1e8-289a-5d47-a822-acb0d6c7463d,0,nyt://article/db8ec1e8-289a-5d47-a822-acb0d6c7463d,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
