,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Richmondtown Restoration Inc begins drive to raise all of funds needed to complete $10-million restoration project; about $1.7-million in pub and private funds recd thus far, including $250,000 from TB&TA; A Vanderbilt is chmn of Restoration corp, ex-Olympic star D Button pres",https://www.nytimes.com/1968/12/08/archives/s-i-restoration-in-need-of-funds.html,"Richmondtown Restoration Inc begins drive to raise all of funds needed to complete $10-million restoration project; about $1.7-million in pub and private funds recd thus far, including $250,000 from TB&TA; A Vanderbilt is chmn of Restoration corp,...",,64,The New York Times,[],"[{'name': 'glocations', 'value': 'RICHMONDTOWN (NYC)', 'rank': 1, 'major': 'N'}]",1968-12-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/0c980770-07b7-50c3-9872-3372bd7191ab,0,nyt://article/0c980770-07b7-50c3-9872-3372bd7191ab,S. I. Restoration in Need of Funds,,,S. I. Restoration in Need of Funds,,,,By Thomas W. Ennis,"[{'firstname': 'Thomas', 'middlename': 'W.', 'lastname': 'Ennis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
1,Appeals ('68 Drive),https://www.nytimes.com/1968/12/08/archives/new-yorks-100-neediest-cases-fiftyseventh-annual-appeal.html,Appeals ('68 Drive),,1,The New York Times,[],"[{'name': 'organizations', 'value': 'HUNDRED NEEDIEST CASES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""APPEALS ('68 DRIVE)"", 'rank': 2, 'major': 'N'}]",1968-12-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/38d54698-1f51-5d36-bc10-0758f22bccc0,0,nyt://article/38d54698-1f51-5d36-bc10-0758f22bccc0,NEW YORK'S 100 NEEDIEST CASES; FIFTY-SEVENTH ANNUAL APPEAL,,,NEW YORK'S 100 NEEDIEST CASES; FIFTY-SEVENTH ANNUAL APPEAL,,,,,[],,D
2,,https://www.nytimes.com/1968/12/07/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/5c03959a-25dc-5249-a93d-366668b3d7a1,0,nyt://article/5c03959a-25dc-5249-a93d-366668b3d7a1,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/12/05/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-12-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/7005d7dc-6d14-59b1-8b19-e1a5d16024f3,0,nyt://article/7005d7dc-6d14-59b1-8b19-e1a5d16024f3,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
4,,https://www.nytimes.com/1968/12/03/archives/obituary-2-no-title.html,,,47,The New York Times,[],[],1968-12-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/08e59c90-ff31-58e3-86b8-8ee00b856436,0,nyt://article/08e59c90-ff31-58e3-86b8-8ee00b856436,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
5,"Gartland, John J",https://www.nytimes.com/1968/12/02/archives/obituary-1-no-title.html,"Gartland, John J",,47,The New York Times,[],"[{'name': 'persons', 'value': 'GARTLAND, JOHN J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-12-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/31814599-8152-5337-b516-7f28f105cc26,0,nyt://article/31814599-8152-5337-b516-7f28f105cc26,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
6,student revolt leader M Rudd says demonstration will be held in Newark when he repts for his army induction physical exam to show civilian support of soldiers who have resisted service in Vietnam,https://www.nytimes.com/1968/12/01/archives/rudd-voices-hope-of-changing-army-excolumbia-student-will-accept.html,student revolt leader M Rudd says demonstration will be held in Newark when he repts for his army induction physical exam to show civilian support of soldiers who have resisted service in Vietnam,,77,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DRAFT, RECRUITMENT AND MOBILIZATION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'REACTIONS IN US', 'rank': 5, 'major': 'N'}]",1968-12-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/113f5407-48de-5755-b0b2-ab43889bb59b,0,nyt://article/113f5407-48de-5755-b0b2-ab43889bb59b,RUDD VOICES HOPE OF CHANGING ARMY; Ex-Columbia Student Will Accept Induction,,,RUDD VOICES HOPE OF CHANGING ARMY; Ex-Columbia Student Will Accept Induction,,,,By C. Gerald Fraser,"[{'firstname': 'C.', 'middlename': 'Gerald', 'lastname': 'Fraser', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
7,,https://www.nytimes.com/1968/12/01/archives/birth-notice-1-no-title.html,,,94,The New York Times,[],[],1968-12-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/b88fad91-6ca8-5164-8653-0eeac35f49a8,0,nyt://article/b88fad91-6ca8-5164-8653-0eeac35f49a8,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
8,A Rubinstein article on situation at Suez Canal; map; illus,https://www.nytimes.com/1968/12/01/archives/from-taufiq-to-kantara-a-ride-along-the-suez-canal-a-ride-along-the.html,A Rubinstein article on situation at Suez Canal; map; illus,,56,The New York Times,[],"[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ISRAELI-ARAB CONFLICT', 'rank': 2, 'major': 'N'}]",1968-12-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/51c717a1-a3f2-5038-9f48-a39e4a0c41ec,0,nyt://article/51c717a1-a3f2-5038-9f48-a39e4a0c41ec,From Taufiq to Kantara -- A Ride Along the Suez Canal; A ride along the Suez,,,From Taufiq to Kantara -- A Ride Along the Suez Canal; A ride along the Suez,,,,By Amnon Rubinstein,"[{'firstname': 'Amnon', 'middlename': None, 'lastname': 'Rubinstein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SM
9,,https://www.nytimes.com/1968/11/30/archives/obituary-1-no-title.html,,,39,The New York Times,[],[],1968-11-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/03487442-aa4a-5d0a-892b-1b528f7661e5,0,nyt://article/03487442-aa4a-5d0a-892b-1b528f7661e5,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
