,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"At a growing number of restaurants around Manhattan, you don't have to have a pretty face to get in--but it certainly helps.  ",https://www.nytimes.com/1980/11/14/archives/a-new-role-for-male-models-restaurateur-neighborhood-family.html,,,F,20,The New York Times,[],[],1980-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/9226e17d-2be2-53dc-b8d7-c23e62e4a6e4,0,nyt://article/9226e17d-2be2-53dc-b8d7-c23e62e4a6e4,A New Role for Male Models: Restaurateur; 'Neighborhood Family Clientele' Interest in 'Inside Stuff' Attractive People Attract ,1,,A New Role for Male Models: Restaurateur; 'Neighborhood Family Clientele' Interest in 'Inside Stuff' Attractive People Attract ,,,,By Judy Klemesrud,"[{'firstname': 'Judy', 'middlename': None, 'lastname': 'Klemesrud', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"The Denver Broncos announced yesterday that their star runner, Otis Armstrong, has a birth-related spinal condition and would risk permanent paralysis if he were to continue playing football. After Armstrong was placed on the injured-reserve list, the Broncos' orthopedist said: ""Otis Armstrong should never play football again.""  ",https://www.nytimes.com/1980/11/13/archives/broncos-armstrong-has-defect-of-spine-financial-ramifications.html,,,S,13,The New York Times,[],[],1980-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/9231cad1-1a50-52bd-82b3-3e1c9e5201a2,0,nyt://article/9231cad1-1a50-52bd-82b3-3e1c9e5201a2,Broncos' Armstrong Has Defect of Spine; Financial Ramifications Rozelle Surprised Armstrong Has Defect of Spine Walker Works Out for Jets Dykes Issue Is Reconciled ,2,,Broncos' Armstrong Has Defect of Spine; Financial Ramifications Rozelle Surprised Armstrong Has Defect of Spine Walker Works Out for Jets Dykes Issue Is Reconciled ,,,,By Gerald Eskenazi,"[{'firstname': 'Gerald', 'middlename': None, 'lastname': 'Eskenazi', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"AS he reports in his preface: when Joe Klein, as a freelance political reporter in 1977, first considered writing a biogra  phy of Woody Guthrie, he didn't know much about his subject. ""I knew that he had written some famous songs, like ...  ",https://www.nytimes.com/1980/11/13/archives/books-of-the-times-trailed-by-disaster-creative-spur.html,,,T,24,The New York Times,[],[],1980-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/66d50dd1-1397-50c2-baad-9cea08eb6d42,0,nyt://article/66d50dd1-1397-50c2-baad-9cea08eb6d42,Books of The Times; Trailed by Disaster Creative Spur? ,1,,Books of The Times; Trailed by Disaster Creative Spur? ,,,,By Christopher Lehmann-Haupt,"[{'firstname': 'Christopher', 'middlename': None, 'lastname': 'Lehmann-Haupt', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"WASHINGTON, Nov. 12--Each January, for years, the President has sent to Congress the budget for the Government's fiscal year that would start five and a half months later, on July 1.  ",https://www.nytimes.com/1980/11/13/archives/congress-and-the-budget-tendency-to-stretch-out-the-decisionmaking.html,,,M,11,The New York Times,[],[],1980-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/058c9e26-78e1-56b8-bdac-9b558e370eb4,0,nyt://article/058c9e26-78e1-56b8-bdac-9b558e370eb4,Congress and the Budget; Tendency to Stretch Out the Decision-Making Viewed as Undermining Orderly Management News Analysis Cutbacks in Social Programs ,1,,Congress and the Budget; Tendency to Stretch Out the Decision-Making Viewed as Undermining Orderly Management News Analysis Cutbacks in Social Programs ,,,,By Edward Cowan Special To the New York Times,"[{'firstname': 'Edward', 'middlename': 'Cowan', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"WASHINGTON, Nov. 11--Senator Daniel Patrick Moynihan said today that he would resist efforts by Senator Edward M. Kennedy's ""left wing"" backers to take over the party after its defeat last week.  ",https://www.nytimes.com/1980/11/12/archives/moynihan-vows-to-resist-a-cadre-of-kennedy-backers-from-the-left.html,,,A,1,The New York Times,[],[],1980-11-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/e602663c-d6fd-5c0c-8931-564178d6e927,0,nyt://article/e602663c-d6fd-5c0c-8931-564178d6e927,Moynihan Vows to Resist a 'Cadre' Of Kennedy Backers From the Left; 1984 Comeback Predicted MOYNIHAN CRITICIZES 'CADRE' OF THE LEFT How the West Was Lost ,2,,Moynihan Vows to Resist a 'Cadre' Of Kennedy Backers From the Left; 1984 Comeback Predicted MOYNIHAN CRITICIZES 'CADRE' OF THE LEFT How the West Was Lost ,,,,By Irvin Molotsky Special To the New York Times,"[{'firstname': 'Irvin', 'middlename': 'Molotsky', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/11/11/archives/television.html,,,S,15,The New York Times,[],[],1980-11-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/16d06933-7598-52ab-b944-c323027e0577,0,nyt://article/16d06933-7598-52ab-b944-c323027e0577,Television,1,,Television,,,,,[],
6,"WASHINGTON, Nov. 9--The unexpectedly strong performance by Republican candidates for the House and Senate in last Tuesday's election is expected to result in legislation reflecting more pro-business, anti-Government attitudes on spending, according to Congressional officials.  ",https://www.nytimes.com/1980/11/10/archives/previewing-the-gop-economy-despite-big-win-hill-aides-see-no.html,,,B,1,The New York Times,[],[],1980-11-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/5cbf5ab4-751e-54c1-af05-07d316def802,0,nyt://article/5cbf5ab4-751e-54c1-af05-07d316def802,"Previewing The G.O.P. Economy; Despite Big Win, Hill Aides See No Radical Shifts Moderating Republican Views Previewing G.O.P. Impact on the Economy ",2,,"Previewing The G.O.P. Economy; Despite Big Win, Hill Aides See No Radical Shifts Moderating Republican Views Previewing G.O.P. Impact on the Economy ",,,,By Steven Rattner Special To the New York Times,"[{'firstname': 'Steven', 'middlename': 'Rattner', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,Tom Gorence and Bill Barber scored in the third period to help the Flyers take a 3-1 decision over the Quebec Nordiques last night in Philadelphia.  ,https://www.nytimes.com/1980/11/10/archives/flyers-triumph-31-unbeaten-in-last-11-blues-6-oilers-4-bruins-7.html,,,S,13,The New York Times,[],[],1980-11-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/e72a8e77-bc70-5140-9e5e-cef83a1c5135,0,nyt://article/e72a8e77-bc70-5140-9e5e-cef83a1c5135,"Flyers Triumph, 3-1; Unbeaten in Last 11; Blues 6, Oilers 4 Bruins 7, Penguins 4 Capitals 3, Sabres 3 North Stars 7, Hawks 1 Maple Leafs 7, Jets 4 ",1,,"Flyers Triumph, 3-1; Unbeaten in Last 11; Blues 6, Oilers 4 Bruins 7, Penguins 4 Capitals 3, Sabres 3 North Stars 7, Hawks 1 Maple Leafs 7, Jets 4 ",,,,,[],
8,"WASHINGTON, Nov. 9--Despite campaign doubts expressed by Ronald Reagan about the newly organized Synthetic Fuels Corporation, the new administration is likely to let the corporation move full speed ahead to create a vast new industry during the 1980's.  ",https://www.nytimes.com/1980/11/10/archives/company-news-reagan-said-to-back-synthetic-fuels-unit-corporations.html,,,B,4,The New York Times,[],[],1980-11-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/ad11077b-7e14-5454-bd0b-1c5bc56c2c52,0,nyt://article/ad11077b-7e14-5454-bd0b-1c5bc56c2c52,COMPANY NEWS; Reagan Said to Back Synthetic Fuels Unit Corporation's Status at Issue Prepared to Leave If Asked Like an Investment Bank ,1,,COMPANY NEWS; Reagan Said to Back Synthetic Fuels Unit Corporation's Status at Issue Prepared to Leave If Asked Like an Investment Bank ,,,,By Robert D. Hershey Jr. Special To the New York Times,"[{'firstname': 'Robert', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,STEVIE WONDER--who is at Madison Square Garden Wednesday night--and Donna  Summer are the biggest two individual names in black popular music. Their recently released albums are being watched with a special interest-- although for rather different reasons.  ,https://www.nytimes.com/1980/11/09/archives/the-latest-albums-of-two-pop-stars-two-pop-stars-albums.html,,,T,22,The New York Times,[],[],1980-11-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/d0f42772-8b39-5327-833f-8c4315a9719e,0,nyt://article/d0f42772-8b39-5327-833f-8c4315a9719e,The Latest Albums of Two Pop Stars; Two Pop Stars' Albums ,2,,The Latest Albums of Two Pop Stars; Two Pop Stars' Albums ,,,,By John Rockwell,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Rockwell', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
